store_id,place_id,store_name,banner,format,reckitt_target,exclusion_reason,address,city,region,lat,lng,category,rating,review_count,phone,opening_hours,website,google_types,vicinity,price_level,business_status,annual_sales_usd,lines_per_store,covered,source,poi_count,actual_location,matches_selected_region,geographic_note,_lat,_lng,gps_province
ChIJ0eJ8Khib4jARyzeD_nP9i7I,ChIJ0eJ8Khib4jARyzeD_nP9i7I,ร้านยา จริงใจ ราชพฤกษ์ JJS Pharmacy Ratchapruek,ร้านยา (Independent),Pharmacy (independent),TARGET,,"82, 10-11 Thanon Ratchaphruek, Tambon Maha Sawat",Amphoe Bang Kruai,Nonthaburi,13.8110238,100.4499375,pharmacy,5,4,094 691 5511,Monday: 9:00 AM – 6:00 PM | Tuesday: 9:00 AM – 6:00 PM | Wednesday: 9:00 AM – 6:00 PM | Thursday: 9:00 AM – 6:00 PM | Friday: 9:00 AM – 6:00 PM | Saturday: 9:00 AM – 6:00 PM | Sunday: 9:00 AM – 6:00 PM,,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","82, 10-11 Thanon Ratchaphruek, Tambon Maha Sawat, Amphoe Bang Kruai",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8110238,100.4499375,Nonthaburi
ChIJA7NJPgCb4jARZ2XfRC2hrZA,ChIJA7NJPgCb4jARZ2XfRC2hrZA,Grand Avenue Vet Pharma(GAVP) สำนักงานใหญ่,Independent (no name keyword),Pharmacy (independent),TARGET,,"599 หมู่ 4 ถนน อัจฉริยะประสิทธิ์, Tambon Maha Sawat",Amphoe Bang Kruai,Nonthaburi,13.8011804,100.4471008,pharmacy,0,0,,,,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","599 หมู่ 4 ถนน อัจฉริยะประสิทธิ์, Tambon Maha Sawat, Amphoe Bang Kruai",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8011804,100.4471008,Nonthaburi
ChIJNVr5OnWa4jAR_nA2M9wAETk,ChIJNVr5OnWa4jAR_nA2M9wAETk,"N.D.Master Pharma (Thailand) Co.,Ltd.",Independent (no name keyword),Pharmacy (independent),TARGET,,"136/37 Moo 5, Krung Non-Chong Thanom Road, Tambon Maha Sawat, Amphoe Bang Kruai, Nonthaburi",11130,Nonthaburi,13.80794,100.441608,pharmacy,0,0,,,,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","136/37 Moo 5, Krung Non-Chong Thanom Road, Tambon Maha Sawat, Amphoe Bang Kruai, Nonthaburi, 11130",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.80794,100.441608,Nonthaburi
ChIJJ_9B9Aqa4jARSmuAVMzHaw0,ChIJJ_9B9Aqa4jARSmuAVMzHaw0,Suptawee Osot,Independent (no name keyword),Pharmacy (independent),TARGET,,"11/12, Moo 2, Bang Kruai-Jong Thanom Road, Tambon Maha Sawat, Amphoe Bang Kruai, Nonthabuir",11130,Nonthaburi,13.8045373,100.4412282,pharmacy,0,0,02 449 9204,,,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","11/12, Moo 2, Bang Kruai-Jong Thanom Road, Tambon Maha Sawat, Amphoe Bang Kruai, Nonthabuir, 11130",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8045373,100.4412282,Nonthaburi
ChIJa8cn1gia4jARNGPW3-AXyPA,ChIJa8cn1gia4jARNGPW3-AXyPA,Phaisan Pharmacy,Independent,Pharmacy (independent),TARGET,,"QCXV+8WW, ถนน สวนผัก, Khwaeng Taling Chan",Khet Taling Chan,Nonthaburi,13.798358,100.444817,pharmacy,5,1,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","QCXV+8WW, ถนน สวนผัก, Khwaeng Taling Chan, Khet Taling Chan",0,Active,0,0,FALSE,scraped,0,Bangkok,NO,"Overflow: tiled as Nonthaburi, actually in Bangkok",13.798358,100.444817,Nonthaburi
ChIJn0yw6HSR4jARPJGYAfnvqEQ,ChIJn0yw6HSR4jARPJGYAfnvqEQ,ปัณยา (Phanya Drugstore),Independent,Pharmacy (independent),TARGET,,"Bang, 122/4 Bang Muang, ถนน บางม่วง - บางคูลัด, ตำบล ปลายบาง",อำเภอบางใหญ่,Nonthaburi,13.8277314,100.3951948,pharmacy,5,5,099 315 9946,Monday: 10:30 AM – 9:30 PM | Tuesday: 10:30 AM – 9:30 PM | Wednesday: 10:30 AM – 9:30 PM | Thursday: 10:30 AM – 9:30 PM | Friday: 10:30 AM – 9:30 PM | Saturday: 10:30 AM – 9:30 PM | Sunday: 10:30 AM – 9:30 PM,,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","Bang, 122/4 Bang Muang, ถนน บางม่วง - บางคูลัด, ตำบล ปลายบาง, อำเภอบางใหญ่",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8277314,100.3951948,Nonthaburi
ChIJV6e5JXiR4jARyqYDQFFqFXU,ChIJV6e5JXiR4jARyqYDQFFqFXU,พระราม​ ​5 ฟาร์มาซี Praram 5 pharmacy,Independent,Pharmacy (independent),TARGET,,"ห้องน้ำหญิง, เลขที่​ 10 ห้องที่​ ในตลาดพระราม 5 ใกล้, 20 Nakhon In Road, Tambon Bang Khun Kong",Amphoe Bang Kruai,Nonthaburi,13.8242772,100.4354553,pharmacy,4.8,32,061 832 4759,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,,"['pharmacy', 'drugstore', 'store', 'point_of_interest', 'health', 'establishment']","ห้องน้ำหญิง, เลขที่​ 10 ห้องที่​ ในตลาดพระราม 5 ใกล้, 20 Nakhon In Road, Tambon Bang Khun Kong, Amphoe Bang Kruai",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8242772,100.4354553,Nonthaburi
ChIJPSqL96Gb4jAR2NwQzfKcF58,ChIJPSqL96Gb4jAR2NwQzfKcF58,P. S. Pharmacy,Independent,Pharmacy (independent),TARGET,,RGJ2+MC9,Mueang Nonthaburi District,Nonthaburi,13.8316694,100.5011175,pharmacy,5,1,02 966 5414,Monday: 8:00 AM – 5:30 PM | Tuesday: 8:00 AM – 5:30 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:01 PM | Saturday: Closed | Sunday: Closed,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","RGJ2+MC9, Mueang Nonthaburi District",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8316694,100.5011175,Nonthaburi
ChIJTdueWQyR4jARL24W_nxxCIc,ChIJTdueWQyR4jARL24W_nxxCIc,ฟาร์มาคลับ (Pharma Club),Independent (no name keyword),Pharmacy (independent),TARGET,,"29/3 SoiWatpranguen, Kanchanaphisek Frontage Rd, ตำบล บางม่วง",อำเภอบางใหญ่,Nonthaburi,13.8359584,100.4116914,pharmacy,5,4,094 797 9423,Monday: 5:30 – 10:00 PM | Tuesday: 5:30 – 10:00 PM | Wednesday: 5:30 – 10:00 PM | Thursday: 5:30 – 10:00 PM | Friday: 5:30 – 10:00 PM | Saturday: 5:30 – 10:00 PM | Sunday: 5:30 – 10:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","29/3 SoiWatpranguen, Kanchanaphisek Frontage Rd, ตำบล บางม่วง, อำเภอบางใหญ่",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8359584,100.4116914,Nonthaburi
ChIJOzkR3pya4jARKw3WAeEgpkU,ChIJOzkR3pya4jARKw3WAeEgpkU,KYUSEI PHARMACEUTICAL,Independent (no name keyword),Pharmacy (independent),TARGET,,Thailand,Nonthaburi,Nonthaburi,13.8427176,100.4427551,pharmacy,5,1,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",Thailand,0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8427176,100.4427551,Nonthaburi
ChIJjzXbGbyb4jAR74SfWAqsBQM,ChIJjzXbGbyb4jAR74SfWAqsBQM,ร้านยาฟาร์แมกซ์ Pharmax สาขาราชพฤกษ์,ร้านยา (Independent),Pharmacy (independent),TARGET,,"ร้านยาฟาร์แมกซ์ Pharmax ราชพฤกษ์, เลขที่ 81/1 Soi Mu Ban Thananon Soi 10, Tambon Bang Krang",Amphoe Mueang Nonthaburi,Nonthaburi,13.851102,100.4490996,pharmacy,4.8,59,061 391 2108,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 8:00 AM – 9:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","ร้านยาฟาร์แมกซ์ Pharmax ราชพฤกษ์, เลขที่ 81/1 Soi Mu Ban Thananon Soi 10, Tambon Bang Krang, Amphoe Mueang Nonthaburi",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.851102,100.4490996,Nonthaburi
ChIJEyAhxBCb4jAR7LFbqoFDCqU,ChIJEyAhxBCb4jAR7LFbqoFDCqU,Yod Yiam Pharmacy,Independent,Pharmacy (independent),TARGET,,1,15 ถนน ประชาราษฎร์,Nonthaburi,13.8437912,100.4975161,pharmacy,0,0,02 525 0395,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","1, 15 ถนน ประชาราษฎร์",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8437912,100.4975161,Nonthaburi
ChIJYUHydxCb4jARgFWchov_BSg,ChIJYUHydxCb4jARgFWchov_BSg,Suwisit Pharmacy,Independent,Pharmacy (independent),TARGET,,"17, 11 หมู่5 Phibul Songkhram Road, Tambon Suan Yai",อำเภอเมือง,Nonthaburi,13.8411722,100.4959405,pharmacy,3,2,02 526 4226,Monday: 9:00 AM – 1:00 PM | Tuesday: 9:00 AM – 1:00 PM | Wednesday: 9:00 AM – 1:00 PM | Thursday: 9:00 AM – 1:00 PM | Friday: 9:00 AM – 1:00 PM | Saturday: 9:00 AM – 1:00 PM | Sunday: 9:00 AM – 1:00 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","17, 11 หมู่5 Phibul Songkhram Road, Tambon Suan Yai, อำเภอเมือง",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8411722,100.4959405,Nonthaburi
ChIJg6INeBCb4jARq3cGmJbUPTc,ChIJg6INeBCb4jARq3cGmJbUPTc,Mor Ya,Independent (no name keyword),Pharmacy (independent),TARGET,,RFRW+G96,Mueang Nonthaburi District,Nonthaburi,13.8412878,100.4959062,pharmacy,0,0,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","RFRW+G96, Mueang Nonthaburi District",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8412878,100.4959062,Nonthaburi
ChIJP9aydBCb4jARmHO9io3RAWY,ChIJP9aydBCb4jARmHO9io3RAWY,Tueanjai Pharmacy,Independent,Pharmacy (independent),TARGET,,"24 Soi Pibulongklam 30, Tambon Suan Yai",Amphoe Mueang Nonthaburi,Nonthaburi,13.8408083,100.4959925,pharmacy,5,1,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","24 Soi Pibulongklam 30, Tambon Suan Yai, Amphoe Mueang Nonthaburi",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8408083,100.4959925,Nonthaburi
ChIJyy5AeRqb4jARrSjUu43N5fc,ChIJyy5AeRqb4jARrSjUu43N5fc,Ban Ya,Independent (no name keyword),Pharmacy (independent),TARGET,,"13/71 Pracharat 26, Tambon Suan Yai",Amphoe Mueang Nonthaburi,Nonthaburi,13.8424101,100.4955823,pharmacy,0,0,,Monday: 8:30 AM – 8:00 PM | Tuesday: 8:30 AM – 8:00 PM | Wednesday: 8:30 AM – 8:00 PM | Thursday: 8:30 AM – 8:00 PM | Friday: 8:30 AM – 8:00 PM | Saturday: 8:30 AM – 8:00 PM | Sunday: 8:30 AM – 8:00 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","13/71 Pracharat 26, Tambon Suan Yai, Amphoe Mueang Nonthaburi",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8424101,100.4955823,Nonthaburi
ChIJd234bRqb4jAROEk031V0cNM,ChIJd234bRqb4jAROEk031V0cNM,Witthaya Phesat,Independent (no name keyword),Pharmacy (independent),TARGET,,"165. Moo 4, Pracharat Road, Tambon Suan Yai, Amphoe Mueang Nonthaburi, Nonthaburi",11000,Nonthaburi,13.84307,100.495162,pharmacy,0,0,02 525 2902,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","165. Moo 4, Pracharat Road, Tambon Suan Yai, Amphoe Mueang Nonthaburi, Nonthaburi, 11000",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.84307,100.495162,Nonthaburi
ChIJ-eo50G-b4jARt7TEeZeXrIw,ChIJ-eo50G-b4jARt7TEeZeXrIw,Sirichai Pharmacy,Independent,Pharmacy (independent),TARGET,,"73/81 หมู่6, ถนน กรุงเทพ - นนทบุรี",อำเภอเมือง,Nonthaburi,13.8384539,100.5164729,pharmacy,1,1,,Monday: 6:00 AM – 10:00 PM | Tuesday: 6:00 AM – 10:00 PM | Wednesday: 6:00 AM – 10:00 PM | Thursday: 6:00 AM – 10:00 PM | Friday: 6:00 AM – 10:00 PM | Saturday: Closed | Sunday: Closed,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","73/81 หมู่6, ถนน กรุงเทพ - นนทบุรี, อำเภอเมือง",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8384539,100.5164729,Nonthaburi
ChIJl583nMqR4jAR-Ou0CzkFGXI,ChIJl583nMqR4jAR-Ou0CzkFGXI,กำจัดปลวก Buggy pest control,Independent (no name keyword),Pharmacy (independent),TARGET,,"V94V+352, Unnamed Road, Tambon Bang Mae Nang",Amphoe Bang Yai,Nonthaburi,13.8551422,100.3929006,pharmacy,5,1,085 991 4822,,http://www.facebook.com/buggyindie,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","V94V+352, Unnamed Road, Tambon Bang Mae Nang, Amphoe Bang Yai",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8551422,100.3929006,Nonthaburi
ChIJc2EgVZGb4jARDVNCu5P_avQ,ChIJc2EgVZGb4jARDVNCu5P_avQ,Puen Chum Chon Pharmacy,Independent,Pharmacy (independent),TARGET,,"80, 8 ถนนวัดโบสถ์-ท่าน้ำนนท์, Tambon Bang Len",Amphoe Bang Yai,Nonthaburi,13.8552507,100.4424607,pharmacy,5,9,081 516 8380,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: Closed,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","80, 8 ถนนวัดโบสถ์-ท่าน้ำนนท์, Tambon Bang Len, Amphoe Bang Yai",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8552507,100.4424607,Nonthaburi
ChIJvTWl3RyR4jARw_-E3V9azO4,ChIJvTWl3RyR4jARw_-E3V9azO4,Medi House Pharmacy,Independent,Pharmacy (independent),TARGET,,"VC5Q+6R6, Bang Len",Bang Yai District,Nonthaburi,13.8580422,100.4395057,pharmacy,4,9,097 017 9751,Monday: 7:30 AM – 9:00 PM | Tuesday: 7:30 AM – 9:00 PM | Wednesday: 7:30 AM – 9:00 PM | Thursday: 7:30 AM – 9:00 PM | Friday: 7:30 AM – 9:00 PM | Saturday: 7:30 AM – 9:00 PM | Sunday: 7:30 AM – 9:00 PM,https://www.facebook.com/medihousepharmacy,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","VC5Q+6R6, Bang Len, Bang Yai District",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8580422,100.4395057,Nonthaburi
ChIJOwr3BwCb4jARmy1O6jZsNmI,ChIJOwr3BwCb4jARmy1O6jZsNmI,เวลธ์ พลัส ฟาร์ม่า (Wealth Plus Pharma),Independent (no name keyword),Pharmacy (independent),TARGET,,"169 ห้อง 101 Soi Nonthaburi 6, Tambon Talat Kwan",Amphoe Mueang Nonthaburi,Nonthaburi,13.8592518,100.4887633,pharmacy,0,0,097 903 5999,Monday: 4:00 – 8:00 PM | Tuesday: 4:00 – 9:00 PM | Wednesday: 4:00 – 8:00 PM | Thursday: 4:00 – 9:00 PM | Friday: 4:00 – 8:00 PM | Saturday: 12:00 – 9:00 PM | Sunday: 12:00 – 8:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","169 ห้อง 101 Soi Nonthaburi 6, Tambon Talat Kwan, Amphoe Mueang Nonthaburi",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8592518,100.4887633,Nonthaburi
ChIJ409fwHOb4jARngA8whYDIQc,ChIJ409fwHOb4jARngA8whYDIQc,Kasetra Pharmacy ( Richmond 药妆店 ),Independent,Pharmacy (independent),TARGET,,36/2 Thanon Rattanathibet,Tambon Talat Kwan,Nonthaburi,13.8617945,100.5052582,pharmacy,2,1,095 456 8325,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","36/2 Thanon Rattanathibet, Tambon Talat Kwan",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8617945,100.5052582,Nonthaburi
ChIJQZ-HCTqb4jAR_leS0P3p9Lo,ChIJQZ-HCTqb4jAR_leS0P3p9Lo,Por. Vejchapan,Independent (no name keyword),Pharmacy (independent),TARGET,,"11 Soi Rattanathibet 17, Tambon Bang Kraso",Amphoe Mueang Nonthaburi,Nonthaburi,13.8617101,100.5004315,pharmacy,5,1,,Monday: 10:00 AM – 8:00 PM | Tuesday: 10:00 AM – 8:00 PM | Wednesday: 10:00 AM – 8:00 PM | Thursday: 10:00 AM – 8:00 PM | Friday: 10:00 AM – 8:00 PM | Saturday: Closed | Sunday: Closed,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","11 Soi Rattanathibet 17, Tambon Bang Kraso, Amphoe Mueang Nonthaburi",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8617101,100.5004315,Nonthaburi
ChIJHeW9Ageb4jARzubpH77Xlz8,ChIJHeW9Ageb4jARzubpH77Xlz8,TONPALM PHARMACY,Independent,Pharmacy (independent),TARGET,,496/1 Soi Rattanathibech 26,Amphoe Mueang Nonthaburi,Nonthaburi,13.8639378,100.5004151,pharmacy,0,0,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","496/1 Soi Rattanathibech 26, Amphoe Mueang Nonthaburi",0,Temporarily Closed,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8639378,100.5004151,Nonthaburi
ChIJ9SCqoDGb4jARIP5TI3gFJDA,ChIJ9SCqoDGb4jARIP5TI3gFJDA,Dr.s Formulas,Independent (no name keyword),Pharmacy (independent),TARGET,,"16 Soi Rattanathibech 28, Tambon Bang Kraso",Amphoe Mueang Nonthaburi,Nonthaburi,13.8657874,100.4986731,pharmacy,0,0,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","16 Soi Rattanathibech 28, Tambon Bang Kraso, Amphoe Mueang Nonthaburi",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8657874,100.4986731,Nonthaburi
ChIJVYqPyRub4jARVaEl4dHyk3I,ChIJVYqPyRub4jARVaEl4dHyk3I,"Unionchemical 1986 CO ., LTD",Independent (no name keyword),Pharmacy (independent),TARGET,,"เลขที่ 57 ซอย เอเวอรี่มอลล์, Rattanathibet Road",Mueang Nonthaburi District,Nonthaburi,13.8587555,100.5179284,pharmacy,5,3,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","เลขที่ 57 ซอย เอเวอรี่มอลล์, Rattanathibet Road, Mueang Nonthaburi District",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8587555,100.5179284,Nonthaburi
ChIJBXApRdGb4jAREVmpxBgYCWo,ChIJBXApRdGb4jAREVmpxBgYCWo,KJ Pharmacy เคเจ ฟาร์มาซี,Independent,Pharmacy (independent),TARGET,,"283, 285 Soi Thawi Sap, Tambon Bang Kraso",Muang,Nonthaburi,13.8650663,100.5195434,pharmacy,5,8,081 834 7702,Monday: 10:00 AM – 8:30 PM | Tuesday: 10:00 AM – 8:30 PM | Wednesday: 10:00 AM – 8:30 PM | Thursday: 10:00 AM – 8:30 PM | Friday: 10:00 AM – 8:30 PM | Saturday: 3:00 – 8:30 PM | Sunday: Closed,https://www.facebook.com/kjpharmacy/,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","283, 285 Soi Thawi Sap, Tambon Bang Kraso, Muang",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8650663,100.5195434,Nonthaburi
ChIJM1Hwslyb4jARNQoGLQsBctg,ChIJM1Hwslyb4jARNQoGLQsBctg,Rewadi Pharmacy,Independent,Pharmacy (independent),TARGET,,"121/2 Thanon Tiwanon - Pathum Thani, Tambon Talat Kwan",Amphoe Mueang Nonthaburi,Nonthaburi,13.8544151,100.5185036,pharmacy,0,0,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","121/2 Thanon Tiwanon - Pathum Thani, Tambon Talat Kwan, Amphoe Mueang Nonthaburi",0,Active,0,0,FALSE,scraped,0,Pathum Thani,NO,"Overflow: tiled as Nonthaburi, actually in Pathum Thani",13.8544151,100.5185036,Nonthaburi
ChIJGUewS0Ob4jARZRwEyeRRlow,ChIJGUewS0Ob4jARZRwEyeRRlow,Somboon Jing Pharmacy,Independent,Pharmacy (independent),TARGET,,VG39+J7C,Mueang Nonthaburi District,Nonthaburi,13.8540568,100.5181365,pharmacy,5,1,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","VG39+J7C, Mueang Nonthaburi District",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8540568,100.5181365,Nonthaburi
ChIJw5nQb0Ob4jAR4cIfaTcSFPM,ChIJw5nQb0Ob4jAR4cIfaTcSFPM,Rewadi Dispensary,Independent (dispensary),Pharmacy (independent),TARGET,,VG38+RG8,Mueang Nonthaburi District,Nonthaburi,13.8545332,100.51633,pharmacy,0,0,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","VG38+RG8, Mueang Nonthaburi District",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8545332,100.51633,Nonthaburi
ChIJnS7EMkOb4jARm1HY1P7Y3RQ,ChIJnS7EMkOb4jARm1HY1P7Y3RQ,Pharma House,Independent (no name keyword),Pharmacy (independent),TARGET,,"115/35 ปาก, Soi Tiwanon 12",Amphoe Mueang Nonthaburi,Nonthaburi,13.8531381,100.5181968,pharmacy,5,1,02 965 9989,Monday: 8:00 AM – 9:30 PM | Tuesday: 8:00 AM – 9:30 PM | Wednesday: 8:00 AM – 9:30 PM | Thursday: 8:00 AM – 9:30 PM | Friday: 8:00 AM – 9:30 PM | Saturday: 8:00 AM – 9:30 PM | Sunday: 1:00 – 9:30 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","115/35 ปาก, Soi Tiwanon 12, Amphoe Mueang Nonthaburi",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8531381,100.5181968,Nonthaburi
ChIJn10soqiR4jARQVKeV5OMNsU,ChIJn10soqiR4jARQVKeV5OMNsU,Naw Naw C,Independent (no name keyword),Pharmacy (independent),TARGET,,"79/13 Soi Mu Ban Monthon 4, Tambon Bang Mae Nang",Amphoe Bang Yai,Nonthaburi,13.8717401,100.3971873,pharmacy,0,0,,,,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","79/13 Soi Mu Ban Monthon 4, Tambon Bang Mae Nang, Amphoe Bang Yai",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8717401,100.3971873,Nonthaburi
ChIJYz10hl2P4jAR8neLoyRXgDI,ChIJYz10hl2P4jAR8neLoyRXgDI,ธนิกโอสถ Tanik Osoth,Independent (no name keyword),Pharmacy (independent),TARGET,,"25/36 Therdprakiat 2 Road, ตำบล เสาธงหิน",อำเภอบางใหญ่,Nonthaburi,13.886233,100.390393,pharmacy,0,0,02 595 0463,,,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","25/36 Therdprakiat 2 Road, ตำบล เสาธงหิน, อำเภอบางใหญ่",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.886233,100.390393,Nonthaburi
ChIJ63Rs8zSP4jAR-4Uz8VPJZNA,ChIJ63Rs8zSP4jAR-4Uz8VPJZNA,Medhealth Pharmacy ร้านยาเมดเฮลท์ ฟาร์มาซี,Independent,Pharmacy (independent),TARGET,,"90, 19 ตลาดโชคพิชัย",Amphoe Bang Bua Thong,Nonthaburi,13.8775694,100.4334494,pharmacy,5,2,080 935 2661,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","90, 19 ตลาดโชคพิชัย, Amphoe Bang Bua Thong",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8775694,100.4334494,Nonthaburi
ChIJ0V81DCWP4jAR-OMMVEOnfIo,ChIJ0V81DCWP4jAR-OMMVEOnfIo,ร้านยาเน็กซ์ฟาร์มา NEXX Pharma สาขาปั๊ม PT บางบัวทอง 4,ร้านยา (Independent),Pharmacy (independent),TARGET,,"78, 12",Amphoe Bang Bua Thong,Nonthaburi,13.8809652,100.4336291,pharmacy,0,0,065 520 2141,Monday: 8:00 AM – 7:00 PM | Tuesday: 8:00 AM – 7:00 PM | Wednesday: 8:00 AM – 7:00 PM | Thursday: 8:00 AM – 7:00 PM | Friday: 8:00 AM – 7:00 PM | Saturday: 8:00 AM – 7:00 PM | Sunday: 8:00 AM – 7:00 PM,https://www.nexx-pharma.com/,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","78, 12, Amphoe Bang Bua Thong",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,,13.8809652,100.4336291,Nonthaburi
