store_id,store_name,address,city,lat,lng,rating,review_count,phone,tier_class,reckitt_tier,reckitt_score
ChIJmyA5osA5zDERpwVATiwXcSs,99 Speedmart 3886 Tar UMT,"Lot 3 (Ground Floor, Tunku Abdul Rahman University of Management and Technology (TAR UMT), Jalan Genting Kelang, Setapak",Kuala Lumpur,3.2153967,101.7290312,0.0,0,03-3362 6863,99 Speedmart,Tier 1,0.0
ChIJlVLRUUJhzDER8LC-al2gtoQ,Kedai Baru Raman,"Jalan Rawang - Bestari Jaya, Kampung Sungai Darah",Batang Berjuntai,3.3853329,101.4296157,0.0,0,03-3271 9754,Generic kedai,Tier 1,0.0
ChIJcShktVNhzDERh1qIUW3Z44I,Kedai runcit Teja,"Jalan Gemilang, Kampung Jaya Setia",Batang Berjuntai,3.363545,101.42019,0.0,0,,Kedai runcit,Tier 1,0.0
ChIJixqFZpr0zDERg7ERSXIfS3o,AB Mini Market,"21, Jalan Telaga Tujuh 2, Taman Telaga Tujuh",Kuala Selangor,3.3271089,101.2621107,0.0,0,03-3289 2171,Mini-mart,Tier 1,0.0
ChIJfQ2RsIf1zDERReR3eyQ2EGo,PASAR MINI TAMAN PADUKA,"36, Jalan 1, Taman Paduka",Kuala Selangor,3.3244066,101.2639551,0.0,0,013-305 7276,Mini-mart,Tier 1,0.0
ChIJmfVtI5f1zDERXbW5DHZhbcU,Chennai Grocer (Ksel) Sdn Bhd,"18, Jalan Bendahara 1, Taman Bendahara",Kuala Selangor,3.3225004,101.2659664,0.0,0,011-5427 2115,Sundry/grocer,Tier 1,0.0
ChIJzz8OkA3zzDERaGm5alDK1ac,"KK Super Mart Kuala Selangor, Raja Jalil ( KSRJ )","No.15, Lot PT 2, Jalan Raja Jalil Pekan",Kuala Selangor,3.3400362,101.249434,0.0,0,,KK Mart,Tier 1,0.0
ChIJQUXBNABpzDER2YxzEo8fqIw,Jamal freshmart 2,"9HPG+Q9, Bukit Sentosa",Rawang,3.3868872,101.5758732,0.0,0,,Indie mart,Tier 1,0.0
ChIJm11dT-IVzDERUDwqDBRW9tg,"KK Super Mart Genting Permai, Vista Residences ( GPVR )","P-G-12, Vista Residences, Genting Permai Avenue",Genting Highlands,3.3874107,101.7725749,0.0,0,,KK Mart,Tier 1,0.0
ChIJuUuI61lCzDERZdegBzs2mhg,Kedai Serbaneka AV Ravi,"39, 23, Jalan Welman, Pusat Bandar Rawang",Rawang,3.3204666,101.5761427,0.0,0,,Generic kedai,Tier 1,0.0
ChIJGS1Vu1BCzDER4eyg9ODiA-A,Chill One Stop Mart,"Jalan Bandar Rawang 12, Pusat Bandar Rawang",Rawang,3.319627199999999,101.576852,0.0,0,,Indie mart,Tier 1,0.0
ChIJbbb9-OZDzDERfepPDzZfaMM,Kedai Ban San,"77, JALAN TENGAH, Kampung Sungai Terentang",Rawang,3.3094302,101.5867863,0.0,0,,Generic kedai,Tier 1,0.0
ChIJmWlVRnddzDERA2pRsKtMYSA,23 MART,"M-Avenue@M-Residence, 27, Jalan MR 1/4",Rawang,3.3194503,101.509527,0.0,0,019-459 2301,Indie mart,Tier 1,0.0
ChIJC4eAyipvzDER7_UPARn3Iy4,"KK Super Mart Rawang, Apartment Dahlia ( RAD )","No.G-G, Apartment Dahlia, 13A, Jalan Bunga Raya 1, Taman Bunga Raya",Rawang,3.4376773,101.5490767,0.0,0,,KK Mart,Tier 1,0.0
ChIJ3717LrcFzDERYgs6w8IvRxI,"KK Super Mart Pahang, Karak, Jalan Besar ( PKRB )","No.68, Jalan Besar",Karak,3.4150254,102.0337546,0.0,0,,KK Mart,Tier 1,0.0
ChIJdRqLd7ttzDERwMnpMrnSkD4,99 Speedmart 3659 Pekan Baru Batang Kali,"No: 3 & 5 (Ground Floor, Jalan Jati Utama 2, Pekan Baru",Batang Kali,3.4684924,101.638484,0.0,0,03-3362 6863,99 Speedmart,Tier 1,0.0
ChIJvTPzSvUbzDERRMSyiHyl3W4,Kedai runcit Ariel enterprise,Taman Chegar Medang,Bentong,3.4915744,101.9375652,0.0,0,,Kedai runcit,Tier 1,0.0
ChIJWQYk3jsFzDERtIMFximNGGU,99 Speedmart 3852 (PH) Jalan Ah Peng,"No: 79 (Ground Floor, Jalan Ah Peng",Bentong,3.524593,101.9066912,0.0,0,,99 Speedmart,Tier 1,0.0
ChIJhWFjZWQFzDERAjT_WnxGfF4,Ainayu mini market,Mempaga 1,Bentong,3.5398741,101.9664468,0.0,0,,Mini-mart,Tier 1,0.0
ChIJ_dhU8LKpzjERHzTewXKgOlk,Kedai Runcit Nurul Wahida Johan,"Kedai Mara, 41, Jln Lakum, Lakum",Lanchang,3.531965,102.078331,0.0,0,017-225 8289,Kedai runcit,Tier 1,0.0
ChIJV9-ZRyipzjERW6OyndqPs_0,K.A.K.MINIMART,"86B, JALAN BOLOK HILIR, Kampung Cempaka",Lanchang,3.5307973,102.1605704,0.0,0,014-212 7860,Indie mart,Tier 1,0.0
ChIJR5lJxbKpzjERir-ZYR2_p6o,Kedai runcit lancang Jaya ent,Kampung Cempaka Kiri,Lanchang,3.531882899999999,102.1586764,0.0,0,,Kedai runcit,Tier 1,0.0
ChIJ6w1arFNrzDER4OTl5zcUc0Q,Pasar Mini Murah Meriah,"1, Jalan Kaloi 1a, Taman Desa Karoi",Batang Kali,3.4263646,101.662336,0.0,0,,Mini-mart,Tier 1,0.0
ChIJsarYRAAVzDERyvuis3hzuC0,Hilltop Mart Rw Hotel,Highlands Hotel,Genting Highlands,3.4240849,101.7907212,0.0,0,,Indie mart,Tier 1,0.0
ChIJedBOx63LzTERtDBJjGIdBKA,Mesra,"Petronas Persiaran Jaya, Lot PT 28768 HS(M) 21664, Bandar Baru Bangi Industrial Zon 1, Sungai Ramal Dalam, Kajang",Bandar Baru Bangi,2.9724935,101.7505703,5.0,310,,Petronas Mesra / Shell Select,Tier 2,28.7
ChIJ1e-4r91HzDERdrMsvDt9zwQ,Mesra,"Petronas, 6600, Jalan Batu Caves, Taman Sunway Batu Caves",Batu Caves,3.2360049,101.6874247,4.0,72,1-300-88-8181,Petronas Mesra / Shell Select,Tier 2,17.16
ChIJ6wOo9145zDERaRP1vy7PbGk,Mesra,"Petronas, Jalan 2/27a, Taman Wangsa Melawati",Kuala Lumpur,3.2119963,101.7442751,4.5,36,1-300-22-8888,Petronas Mesra / Shell Select,Tier 2,16.25
ChIJT7fBr7zLzTERUYq_mwvdTnY,NMB TRADING SDN BHD,"G18, Saville kajang, 146, Jalan Langat 6, Taman Sri Langat",Kajang,2.971612,101.7886096,4.5,21,011-3794 1012,Indie enterprise,Tier 2,13.91
ChIJ8bxzHABLzDERbm4RWJPHsEE,ESA TRADING HQ,"Persiaran Kinrara, Taman Kinrara Seksyen 3",Puchong,3.0620997,101.6425151,5.0,15,019-613 6556,Indie enterprise,Tier 2,13.86
ChIJQdNQxdZLzDERNaZFyVysauY,Shell Select,Malaysia,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.1083054,101.6535039,3.6,46,,Shell Select,Tier 2,13.86
ChIJJ0ips5ZDzDEROya0R8pLuHE,WCS Frozen Food Trading,"7, Jalan Batu 18, Kampung Dato Lee Kim Sai",Rawang,3.3147887,101.5778619,4.4,20,03-6093 6193,Indie enterprise,Tier 2,13.4
ChIJq1gcJQ3nzTERL4M6r_41KZs,Mesra,"PETRONAS - Taman Marida (HANIDA HADI ENTERPRISE), Taman Marida",Seremban,2.696251,101.9782984,4.3,12,,Petronas Mesra / Shell Select,Tier 2,11.03
ChIJD9_0siJHzDERkhCw51ZlFPs,AIE Mart (Al Idrusi Enterprise),"KIOSK NO. 5, TKT 8, RESIDENSI KEPONGMAS, 7, Jalan Metro Perdana Barat, TMN METROPOLITAN KEPONG",Kuala Lumpur,3.2198812,101.6423241,5.0,8,03-6243 4243,Indie enterprise,Tier 2,10.99
ChIJjVgCOY42zDERVTnY6Xbts_U,SHELL SELECT,"Jalan Mewah Utara, Taman Pandan Mewah",Ampang,3.124477999999999,101.762338,3.3,22,,Shell Select,Tier 2,10.35
ChIJ_RmyV5GzzTERlXGTkSOG2Bs,Jing Beng Trading (Puchong Prima),"block a, 01, 09, Jalan Prima 5/2, Taman Puchong Prima",Puchong,3.000991,101.5966719,4.5,6,016-902 7002,Indie enterprise,Tier 2,8.76
ChIJE3tl6NrFzTERaG7VJ3q7xHM,EYZA ROS ENTERPRISE,"71700, Unnamed Road",Mantin,2.8241583,101.8687223,3.9,8,017-718 1576,Indie enterprise,Tier 2,8.57
ChIJsVdfREMHzTERxOjYEjKtM24,AB AQSHA Enterprise,"AB AQSHA MINI MART, 1, Jalan Perigi Nanas 8/3 Pulau Indah",Pelabuhan Klang,2.9507258,101.3120038,5.0,4,014-775 9577,Indie enterprise,Tier 2,8.05
ChIJAUNSEXhPzDERehCSoaUkNlc,Mesra,"Petronas NKVE, New Klang Valley Expressway, Taman Putra Damai",Petaling Jaya,3.119169700000001,101.5928177,5.0,3,03-2300 0448,Petronas Mesra / Shell Select,Tier 2,6.93
ChIJ4ySl_kZGzDER3oVVhJQXV68,SN Family Trading,"45, Jalan Metro Perdana Timur 2, Taman Usahawan Kepong",Kuala Lumpur,3.2134212,101.6467324,5.0,3,03-6250 4528,Indie enterprise,Tier 2,6.93
ChIJHSzRLVmjzTERzDKmlnQUDZM,GRK TRADING pemborong ikan bilis/masin fresh pangkor,"14, Jalan Sepakat, Taman Sepakat",Banting,2.7945278,101.4423383,5.0,2,,Indie enterprise,Tier 2,5.49
ChIJJyNX1szJzTERGPUiuUU1mYw,Famous Fresh & Frozen Supply Trading,"8, Jalan 6c/7, Taman Persiaran Bangi",Bandar Baru Bangi,2.94383,101.7642082,5.0,2,,Indie enterprise,Tier 2,5.49
ChIJC8Ze2EO1zTERG9EYYw3zy3s,Mesra,"Petronas, Lot 5471 & 5473, Lebuh Puteri, Bandar Puteri",Puchong,3.0134298,101.6218819,5.0,2,03-8061 4535,Petronas Mesra / Shell Select,Tier 2,5.49
ChIJ03xAcwlNzDERqWFajrOe0Uw,SMK ACE TRADING,"18, Jalan Jubli Perak 22/1, Seksyen 22",Shah Alam,3.071289,101.555386,5.0,2,011-2623 2410,Indie enterprise,Tier 2,5.49
ChIJA2lvggRMzDERLTwV8PVO6B0,Mesra,"Petronas, 2, Jalan SS 4b/10, Ss 4",Petaling Jaya,3.1080769,101.6067565,5.0,2,1-300-22-8888,Petronas Mesra / Shell Select,Tier 2,5.49
ChIJtw5FiMdPzDERGhZp9Qxt1kk,XY Top Trading,"8, Jalan Bulan BN U5/BN, Bandar Pinggiran Subang",Shah Alam,3.1647509,101.5474191,5.0,2,,Indie enterprise,Tier 2,5.49
ChIJ99Xr_E8bzDERRNdW7ZbK7fc,Mesra,Petronas Bentong R&R,Bentong,3.4431367,101.8939146,5.0,2,1-300-22-8888,Petronas Mesra / Shell Select,Tier 2,5.49
ChIJMXBDF-xPzDER-gpjVt4cuLI,Shell Select - Shell NKVE,"Shell, Damansara Lagenda",Petaling Jaya,3.123279,101.593629,2.6,7,,Shell Select,Tier 2,5.41
ChIJJXnmseo3zDERZAcLx9xUSp4,FVC FRESH ENTERPRISE,"21g, Jalan Perdana 4/1, Pandan Perdana",Kuala Lumpur,3.1207827,101.7420352,3.7,3,018-220 8678,Indie enterprise,Tier 2,5.13
ChIJDzoKET6zzTER6CxmatWsU3A,"Ming Kuang Trading (Fresh fruits, vegetables and frozen foods)","12, Jalan PP 2/3, Taman Putra Prima",Puchong,2.976458399999999,101.5911831,2.8,5,016-328 2441,Indie enterprise,Tier 2,5.02
ChIJX0bj18c5zDERhZlJTY5JF4k,Mesra-Warith Iman Enterprise,"Petronas, Lot 279, Jalan Ulu Kelang, Kampung Pasir",Ampang,3.2030877,101.7588726,2.8,5,1-300-88-8181,Indie enterprise,Tier 2,5.02
ChIJg3MGgrGlzTERigJW9dbNCjs,Mesra,"Petronas, Lot 2883, Jalan Sultan Alam Shah, Taman Baiduri",Banting,2.801159,101.4928537,4.5,2,1-300-22-8888,Petronas Mesra / Shell Select,Tier 2,4.94
ChIJ7_VfOdfEzTERK69QA9jIwGk,Fahaliff Enterprise,Mantin,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8324532,101.8797225,4.5,2,,Indie enterprise,Tier 2,4.94
ChIJP9WPf8ZLzDER74TOX3E-z8A,Mesra,"Petronas - Jalan Selangor, 15, Jalan Selangor, Pjs 6",Petaling Jaya,3.0978349,101.6472317,4.5,2,1-300-88-8181,Petronas Mesra / Shell Select,Tier 2,4.94
ChIJ79R3JCVIzDERtarx9mCkBls,Cher Trading,"31B2, Lorong Haji Taib 2, Chow Kit",Kuala Lumpur,3.163278,101.6965417,4.5,2,,Indie enterprise,Tier 2,4.94
ChIJeyhH7IZDzDERfb0aHW0Z1no,Select,"Shell Sentral ZZA Filling Station, Jalan Rawang - Bestari Jaya Jalan Sg Bakau, Jalan Rawang - Kuala Selangor, Sungai Bakau",Rawang,3.3195727,101.5278004,4.5,2,,Petronas Mesra / Shell Select,Tier 2,4.94
ChIJwUxQiefdzTERD68_iEzjrKA,PUSAT PERABOT SS FARHAN ENTERPRISE,"17, Jalan Kayu Manis 3, Taman Kayu Manis",Seremban,2.7369956,101.971023,3.3,3,017-659 3911,Indie enterprise,Tier 2,4.57
ChIJhyhKDbHFzTERDkLkGJFaopU,Mesra,Malaysia,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.842322000000001,101.8286742,4.0,2,,Petronas Mesra / Shell Select,Tier 2,4.39
ChIJVx-wc3_LzTERNJi34oOTDxQ,Mesra,"Petronas, Lot, PT 55687, Persiaran Kemajuan, Seksyen 9",Bandar Baru Bangi,2.9610826,101.7511302,4.0,2,018-325 9842,Petronas Mesra / Shell Select,Tier 2,4.39
ChIJKRPuP8DpzTERzlDE6oVYEXs,Mesra,Malaysia,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.700926299999999,101.8221315,5.0,1,,Petronas Mesra / Shell Select,Tier 2,3.47
ChIJb3fCdgDHzTERx282S0J2slE,A k Danish enterprise,"2, Jalan Kenanga 1/6, Bandar Baru Salak Tinggi",Sepang,2.8345873,101.7390123,5.0,1,,Indie enterprise,Tier 2,3.47
ChIJPVY0CgAHzTERDftS_UAkq6U,Sofiah Sadiq Enterprise 2,Kampung Perigi Nenas,Pulau Indah,2.9327163,101.3153802,5.0,1,,Indie enterprise,Tier 2,3.47
ChIJpbvtefUBzTERkI82QZugEZI,Kim Chin Guan Enterprise,"34K, Jalan Besar",Pulau Ketam,3.0208338,101.2531328,5.0,1,016-616 1713,Indie enterprise,Tier 2,3.47
ChIJA4vNCACzzTERHUjYMGvAc1Q,Tanisha Enterprise,"35-AG, Lingkaran Dagang Mas, Taman Mas Sepang",Puchong,2.9737129,101.5814577,5.0,1,,Indie enterprise,Tier 2,3.47
ChIJZ0-UEfzLzTERKXG-wFFkv2E,Double A Star Enterprise,"2-12, Jalan Hentian 3, Taman Tenaga",Kajang,2.9579899,101.7912041,5.0,1,,Indie enterprise,Tier 2,3.47
ChIJQSiHcFutzTER8wIQUKEA3VE,Sri rane enterprise,"No 16.lintang, Jalan Dato Dagang, Taman Sentosa",Klang,3.0033378,101.4626544,5.0,1,,Indie enterprise,Tier 2,3.47
ChIJHZpXPz6tzTERoS71jkqCezY,GSY KVAN TRADING,"16, Lorong Sanggul 1b, Bandar Puteri",Pelabuhan Klang,2.9878624,101.4669944,5.0,1,,Indie enterprise,Tier 2,3.47
ChIJxz_s56GyzTERGmaKnh2a4BI,Huang's Trading Co.,"Lot 1278, Batu, 8, Jalan Bukit Kemuning",Shah Alam,3.0162022,101.5291078,5.0,1,,Indie enterprise,Tier 2,3.47
ChIJ7eiDtVqzzTERm62965eHlHg,Amsyar Jaya Enterprise,"Lot 13D, Jalan Andalas, Kampung Seri Andalas",Puchong,3.005924799999999,101.5913322,5.0,1,,Indie enterprise,Tier 2,3.47
ChIJ17jLdm5XzDERPeGP9vZ40b4,Raaja Enterprise,"191, Jalan Raja Mokhtar 4, Kampung Perepat",Kapar,3.1369176,101.3721153,5.0,1,017-242 7119,Indie enterprise,Tier 2,3.47
ChIJdYy8fgBPzDERhaBh8FplVTU,Amin Rs Enterprise বাংলা দোকান,"Lot 3761, Jalan 2D, Kampung Subang Baru",Shah Alam,3.1381509,101.5298104,5.0,1,011-1795 9883,Indie enterprise,Tier 2,3.47
ChIJi7v5KgBPzDERAyG0DCCVZY0,MF market enterprise,"6, Jalan Matahari Aa U5/Aa, Taman Subang Damai",Shah Alam,3.166656799999999,101.5416886,5.0,1,,Indie enterprise,Tier 2,3.47
ChIJKVUmoR5PzDER7-NQ2c2H0T8,Johar Mansyur Enterprise,"SEK U5, 1G, Jalan Matahari Aa U5/Aa, Bandar Pinggiran Subang",Shah Alam,3.1664406,101.5417053,5.0,1,013-680 0318,Indie enterprise,Tier 2,3.47
ChIJY5JBaNc2zDERS_Y9EprECZc,Lembah Permai Trading,"B-G-08, Blok 2, Jalan Permai 8, Desa Lembah Permai, Lembah Jaya Utara",Ampang,3.1473613,101.787746,5.0,1,011-1187 5611,Indie enterprise,Tier 2,3.47
ChIJIdUCg7A3zDERsIb5iwE96ek,Mesra,"Petronas Warisan Jelatek Enterprise, Lot 883, Jalan Jelatek Hulu, Wilayah Persekutuan, Kampung Datuk Keramat",Kelang,3.1729692,101.7346928,5.0,1,,Petronas Mesra / Shell Select,Tier 2,3.47
ChIJIyzX_5FZzDERIHr8HRG2GW0,Mesra,"Petronas, Lot Pt 1937, Persiaran Puncak Alam 1",Puncak Alam,3.2318804,101.4272441,5.0,1,1-300-88-8181,Petronas Mesra / Shell Select,Tier 2,3.47
ChIJSVYlDQBfzDERHV1NQ2Zs8lA,Kedai Tijarah albarakah enterprise,"3, Jalan Desa Mahang 1, Kampung Desa Mahang",Jeram,3.2806644,101.3732187,5.0,1,,Indie enterprise,Tier 2,3.47
ChIJ2_2-WFk5zDERxcREQ2g1v4c,UZT TRADING SDN. BHD. (FORMERLY UZT PV7 ENTERPRISE),"NO 19-01, PV7, Jalan Melati Utama 2, TAMAN MELATI UTAMA",Kuala Lumpur,3.2225076,101.7287335,5.0,1,,Indie enterprise,Tier 2,3.47
ChIJBTcJfgD1zDERZOkbGZjFG_U,DSS ACE ENTERPRISE,"6, Lorong Teratai 2/12, Bandar Baru",Kuala Selangor,3.323030199999999,101.2613326,5.0,1,,Indie enterprise,Tier 2,3.47
ChIJr7CVdQBtzDERtHe83Rzy874,Little Gift House Enterprise,"3, Jalan Kuala Kali, Taman Rasa Jaya",Rasa,3.4964454,101.6328179,5.0,1,,Indie enterprise,Tier 2,3.47
ChIJczdyoTBTzDERtsZtGnY57rc,MValue Trading Sdn Bhd,"Suite 41-4 Setia Avenue, 2, Jalan Setia Prima S U13/S, Setia Alam",Shah Alam,3.106852899999999,101.4459595,1.6,7,03-5031 7712,Indie enterprise,Tier 2,3.33
ChIJLyukLIjhzTERbef2cpel2LY,Mesra,"Petronas, Lot 726, Jalan Kuala Pilah, 727, Jalan Seremban",Seremban,2.7171212,102.0112726,3.0,2,,Petronas Mesra / Shell Select,Tier 2,3.3
ChIJHxh3FABPzDERmJg3cHvBNRU,Rahmi Enterprise 1,"Jalan Teratai, Kampung Paya Jaras Hilir",Shah Alam,3.1885077,101.5305507,3.0,2,,Indie enterprise,Tier 2,3.3
ChIJMZD_LbNbzDER8534-vHOs_w,Mesra,"Petronas Pt38368, Jalan Sungai Buloh, Bandar Saujana Utama",Shah Alam,3.201145799999999,101.4809912,3.0,2,1-300-22-8888,Petronas Mesra / Shell Select,Tier 2,3.3
ChIJqdgMKuc0zDERCcpD9yeIxOQ,Wan Warid Trading,"No. 8, Jalan Suadamai 1/2, Tun Hussein Onn",Cheras,3.0549857,101.7585915,2.3,3,019-363 8040,Indie enterprise,Tier 2,3.19
ChIJRYWpUgCzzTERRtp8G3tlQDI,Sadam KLST Puchong Enterprise,"111, Jalan Taqwa, Kampung Sri Langkas",Puchong,3.0078803,101.5956412,4.0,1,,Indie enterprise,Tier 2,2.77
ChIJe8Zc8qrLzTERkNlHJHWjn9Q,Mesra,"Petronas, Lebuhraya Cheras - Kajang",Cheras,3.0110536,101.7749059,4.0,1,1-300-22-8888,Petronas Mesra / Shell Select,Tier 2,2.77
ChIJ2cryHlRRzDERHg4GR5Perdg,Figorezza Enterprise,"31, Jalan Muafakat 1, Taman Meru Selatan",Klang,3.1184769,101.4400206,4.0,1,012-390 2699,Indie enterprise,Tier 2,2.77
ChIJtV8K_eSszTERaorY-xKrIvM,Pel Enterprise,"8, Jalan Dato Yusuf Shahbudin 29, Taman Sentosa",Klang,3.0092371,101.4651735,3.0,1,012-369 3376,Indie enterprise,Tier 2,2.08
ChIJMdZv8EtJzDERF1U_OEJ-bTY,Mesra,"Petronas, 8269, Jalan SS 22/41",Petaling Jaya,3.1282208,101.6207067,3.0,1,1-300-22-8888,Petronas Mesra / Shell Select,Tier 2,2.08
ChIJe2-dkXc2zDERQZrP1-EDsYM,Soon Kat Trading,"Jalan Perdana 2/7, Pandan Perdana",Kuala Lumpur,3.1131981,101.7401076,3.0,1,,Indie enterprise,Tier 2,2.08
ChIJ6QZgeQBJzDERBB6vonKezZs,MOON WAZOBIA ENTERPRISE AFRICAN SHOP,"Jalan Haji Hussein, Chow Kit",Kuala Lumpur,3.1647617,101.6987633,3.0,1,019-640 4923,Indie enterprise,Tier 2,2.08
ChIJU9JBcIJFzDERYe2SnkXC59M,Mesra,"Petronas SG Buloh Layby, KM453 SG Buloh Layby (KL Bound) Plus NSE",Sungai Buloh,3.2244589,101.5770182,3.0,1,,Petronas Mesra / Shell Select,Tier 2,2.08
ChIJG5kAeMM5zDERqfve8tnnsFY,Mesra,"Petronas, Jalan Gombak, Taman Setapak",Kuala Lumpur,3.2126036,101.7085768,3.0,1,1-300-22-8888,Petronas Mesra / Shell Select,Tier 2,2.08
ChIJmwvZy4vnzTERrMH4AonIzqk,Select,"Shell Exelstat Enterprise, Jalan Senawang, Taman Seremban Jaya",Nilai,2.6860361,101.9690677,2.0,1,,Petronas Mesra / Shell Select,Tier 2,1.39
ChIJX_SM9ANTzDERXd3BanTSyzo,Select,"Shell Usaha Murni Enterprise, Persiaran Kayangan, Lot 1756, Jalan Plumbum Z 7/Z, Seksyen 7",Shah Alam,3.066354,101.4910389,2.0,1,,Petronas Mesra / Shell Select,Tier 2,1.39
ChIJ1QMMKuc0zDERjWF6JBiH6B0,Ilah Daya Doa Enterprise,"34, Jalan Suadamai 1/2, Tun Hussein Onn",Cheras,3.054947899999999,101.7583647,2.0,1,013-586 9822,Indie enterprise,Tier 2,1.39
ChIJV8nIWALnzTERGhOoUe4VVAI,Shell Select,"Jalan Rasah Utama 1, Taman Rasah Jaya",Seremban,2.680481399999999,101.9432344,1.0,1,,Shell Select,Tier 2,0.69
ChIJcwufJy27zTER9MqS2KU03KU,Mesra,"Petronas Olak Lempit Banting, No. Lot PT 4024, HSM 5694, Mukim, Olak Lempit",Banting,2.8332362,101.606759,1.0,1,03-3149 3500,Petronas Mesra / Shell Select,Tier 2,0.69
ChIJCZNOG5nJzTERSyPI_7h-hTo,Select,"Shell Suhaz Maju Enterprise, Jalan 6c-8 Jalan 6c/2, Lot 2 Jln 6, C 1, Jalan Bandar Baru Bangi, Taman Persiaran Bangi",Bandar Baru Bangi,2.9433721,101.7653653,1.0,1,,Petronas Mesra / Shell Select,Tier 2,0.69
ChIJNYnAOGfOzTERz2N6i1IT7bQ,LJR ENTERPRISE.,"14, Jalan 4/15, Seksyen 4",Semenyih,2.9353336,101.8517608,1.0,1,,Indie enterprise,Tier 2,0.69
ChIJ8dw25p-yzTERyDPv4b33NHQ,Ezymart Enterprise,"No. 17, Lot 1247, Batu 7 1/2, Jalan Bukit Kemuning, Seksyen 34",Shah Alam,3.0147099,101.5254167,1.0,1,010-266 6842,Indie enterprise,Tier 2,0.69
ChIJz-09n5CzzTERGwAmHvBn0u0,Shell Select Puchong Permai,"16, Jalan Puchong Permai 2, Taman Puchong Permai",Puchong,3.0091495,101.5993389,1.0,1,,Shell Select,Tier 2,0.69
ChIJjVOEo2PtzTERh_rmsf54Jw0,Perniagaan Johan Stor,"16, Jalan Seri Merbau, 3, Taman Sri Merbau",Sungai Pelek,2.6848466,101.7471712,0.0,0,012-298 5181,Indie enterprise,Tier 2,0.0
ChIJcZL5MQDhzTEREaoCESrd3Cw,Runcit Kita-Kita Enterprise,"3, Link, Kawasan industri, No 17, Jalan tj 3/2, Senawang, Taman Tuanku Jaafar",Seremban,2.662070899999999,102.0075105,0.0,0,011-3967 3216,Indie enterprise,Tier 2,0.0
ChIJx2zp_3PDzTERCUjFpwuHpcU,Mesra,"Petronas R&R Seremban (N), No.299",Seremban,2.757415699999999,101.8444942,0.0,0,1-300-22-8888,Petronas Mesra / Shell Select,Tier 2,0.0
ChIJP-3b_ufBzTERh2ubgohnSF0,Skybento Enterprise,Jalan Cta 1a,Sepang,2.7579476,101.7091492,0.0,0,014-598 9198,Indie enterprise,Tier 2,0.0
ChIJAyKjv6znzTERZ7sTEFxBDMI,Mesra,Malaysia,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.6802804,101.9275733,0.0,0,,Petronas Mesra / Shell Select,Tier 2,0.0
ChIJ_bjaVlnnzTERz60mNATW77s,Select,"Shell, Jalan Rasah Lot 6834 Mukim Rasah Jalan, Taman Kok Ann",Mambau,2.677423999999999,101.9269101,0.0,0,06-632 1251,Petronas Mesra / Shell Select,Tier 2,0.0
ChIJQQSTEpq5zTERz9rHpEpDJ_U,Mesra,"Petronas, Jalan Perak Kanan, Kampung Labohan Dagang",Banting,2.815079899999999,101.640361,0.0,0,,Petronas Mesra / Shell Select,Tier 2,0.0
ChIJUWqGqczHzTERzJsLprgjPIM,Mesra,"Petronas, Lot PT 10621, HS(D) 4429, Bandar Baru Salak Tinggi",Sepang,2.8059173,101.7166365,0.0,0,03-8076 9090,Petronas Mesra / Shell Select,Tier 2,0.0
ChIJ0YKg5PHdzTERC9GWmpfieTI,Mesra,"Petronas Jalan Lobak, 300, Jalan Permata 1, Taman Permata",Seremban,2.7281203,101.9295436,0.0,0,,Petronas Mesra / Shell Select,Tier 2,0.0
ChIJ5cxx15zdzTERqAQPjonT3oA,Ban Hong Hang Trading,"No 9, Jalan Kong Sang",Seremban,2.7282686,101.937,0.0,0,06-761 4105,Indie enterprise,Tier 2,0.0
ChIJr6p5CQDdzTERquWEoV1zIe8,Dek aisyah enterprise,Taman Sikamat,Seremban,2.7429047,101.9602356,0.0,0,,Indie enterprise,Tier 2,0.0
ChIJTUBAmPLdzTERjtt1Ar4xpJA,Mesra,Malaysia,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.7264497,101.9592581,0.0,0,,Petronas Mesra / Shell Select,Tier 2,0.0
ChIJH4aBzbG7zTERuHRP8ckH5WI,Select,"Shell Olak Lempit, Laluan Persekutuan 31 Mukim 42700",Banting,2.8347571,101.59757,0.0,0,,Petronas Mesra / Shell Select,Tier 2,0.0
