store_id,store_name,address,city,lat,lng,rating,review_count,phone,user_category,reckitt_type,reckitt_tier,reckitt_score
ChIJkR0vwPU3zDERDuGLzNXMX4I,SM Murah Enterprise,"Jalan Mawar 17, Taman Mastika",Cheras,3.1134012,101.7560537,0.0,0,011-2343 4159,Convenience,Conv - Indie retail,Tier 2,0.0
ChIJY5JBaNc2zDERvu_NfvKzLA4,RO KKN ECO Enterprise,"B2- Desa Lembah Permai, G-29, Jalan Permai 10, Kampung Tasik Permai",Ampang Jaya,3.1467724,101.7877372,0.0,0,011-3658 6387,Convenience,Conv - Indie retail,Tier 2,0.0
ChIJgR3WUKgxzDERqnjemqQEKhk,Irwanshah Enterprise,Kampung Masjid,Hulu Langat,3.1676111,101.877692,0.0,0,,Convenience,Conv - Indie retail,Tier 2,0.0
ChIJr3N_VqdPzDERHpBW-4QNSXo,F Alam Enterprise,"31, Jalan TSB 10A, Taman Industri",Sungai Buloh,3.167339,101.5700681,0.0,0,03-6143 3996,Convenience,Conv - Indie retail,Tier 2,0.0
ChIJ57EY555IzDERbFdh4qmQGvY,Pelita Enterprise,"7, Jalan Seri Bintang 3, Taman Sri Bintang",Kuala Lumpur,3.1875534,101.6423589,0.0,0,03-6272 1151,Convenience,Conv - Indie retail,Tier 2,0.0
ChIJRzm-TYNIzDER3Q6ca6SgMfc,Bismi Jaya Enterprise,"No. 16, Jalan 8/38A, Taman Sri Sinar Segambut, Wilayah Persekutuan",Kuala Lumpur,3.1864124,101.6513309,0.0,0,012-868 6721,Convenience,Conv - Indie retail,Tier 2,0.0
ChIJAxC_eoxFzDERWPYzdaj6AlM,NHAM EXPERT TRADING,"Lot 2391-c1, jalan besar, Jalan Kuang, Kuang",Rawang,3.2325878,101.5368555,0.0,0,011-3304 3782,Convenience,Conv - Indie retail,Tier 2,0.0
ChIJLw28Dr1bzDERkzE2MIgbKOY,Mesra,"Petronas Mi Mesra, Kampung Merbau Indah",Sungai Buloh,3.2241234,101.4962923,0.0,0,,Convenience,Conv - Petronas Mesra,Tier 2,0.0
ChIJ3bcucCBazDERU_C4iWzAk1U,Mazcob Enterprise,"39, Lorong Mahkota Impian 2/16, Seksyen 2 Bandar Baru Puncak Alam",Kuala Selangor,3.2159366,101.4341031,0.0,0,019-663 3506,Convenience,Conv - Indie retail,Tier 2,0.0
ChIJu3EMzCL3zDERzUtL8KIkwJE,Mesra,"Lot 5174, Jalan Besar, Sungai Buloh",Jeram,3.2547373,101.3093714,0.0,0,03-3264 7795,Convenience,Conv - Petronas Mesra,Tier 2,0.0
ChIJJ1jqsFNFzDERsHdlqwncRqs,CAYEEN enterprise,"18, Jalan KIP 1, Taman Perindustrian Kip",Kuala Lumpur,3.2061124,101.6069195,0.0,0,,Convenience,Conv - Indie retail,Tier 2,0.0
ChIJZaFELgBHzDERJJJgylamFuA,Azudin Kraf Enterprise,Taman Selasih Fasa II,Batu Caves,3.2296501,101.6961551,0.0,0,,Convenience,Conv - Indie retail,Tier 2,0.0
ChIJf1B2Bu5HzDER0B7hbdpy7EI,Select,"Shell, Jalan 10, Jalan Batu Caves, Taman Greenwood",Batu Caves,3.2347503,101.703754,0.0,0,03-6189 5182,Convenience,Conv - Petronas Mesra,Tier 2,0.0
ChIJxR8JzXY5zDERtEvgK9d1qQw,Ella Zurina Enterprise,"5, Kampung Kerdas",Kuala Lumpur,3.2257728,101.7105147,0.0,0,,Convenience,Conv - Indie retail,Tier 2,0.0
ChIJZ2usDwBHzDERho5PEHWTefM,DAISY DELIGHT ENTERPRISE,"30, Jalan Sbc 3, Taman Sri Batu Caves",Batu Caves,3.2346408,101.685411,0.0,0,,Convenience,Conv - Indie retail,Tier 2,0.0
ChIJdXC1xslHzDERyF-kpfy-yyI,Niro Enterprise,"362, Lorong Nakhoda 7, Kampung Nakhoda",Batu Caves,3.2541004,101.680603,0.0,0,,Convenience,Conv - Indie retail,Tier 2,0.0
ChIJh73Li8FgzDERG1JNyIne4s8,Kedai Ubat & Perniagaan Teo Ann,"74, Jalan Besar",Batang Berjuntai,3.3766669,101.4129929,0.0,0,03-3271 9208,Convenience,Conv - Indie retail,Tier 2,0.0
ChIJrWSgnqT1zDERDvaL9gIlywE,Mesra,"Petronas Kuala Selangor, Lot 629, Bt 1, Jalan Besar Kuala Selangor, Taman Pahlawan",Kuala Selangor,3.3329013,101.2553181,0.0,0,,Convenience,Conv - Petronas Mesra,Tier 2,0.0
ChIJhwzlB_tDzDER2zySmggCVEY,Mesra,"Petronas Zaharin Emas Enterprise, Lot PT 10295, HS(M) 5549, Taman Bersatu, Batu 17 1, 2, Jalan Rawang, Taman Bersatu",Rawang,3.3088594,101.5838898,0.0,0,1-300-22-8888,Convenience,Conv - Petronas Mesra,Tier 2,0.0
ChIJgyci3dgFzDERsCHLQjNuKck,Mesra,"Petronas, Jalan Tras, Taman Bentung Jaya",Bentong,3.5385572,101.9019078,0.0,0,,Convenience,Conv - Petronas Mesra,Tier 2,0.0
ChIJbUbW7y1IzDERi6WYVG8fI5c,SOGO Kuala Lumpur,"190, Jalan Tuanku Abdul Rahman, City Centre",Kuala Lumpur,3.1560783,101.6952893,4.3,26396,03-2618 1888,Super/Groceries,Super - Other / unclear,Unclear,43.78
ChIJU5MTpy1IzDERQbi4XskopMY,Haniffa Department Store,"Wisma Haniffa, 149, Jalan Masjid India",Kuala Lumpur,3.1540816,101.697478,4.3,9293,03-2693 8620,Super/Groceries,Super - Other / unclear,Unclear,39.29
ChIJURADLNA3zDERBUon9ANBTiQ,Lot 10,"50, Jalan Bukit Bintang, Bukit Bintang",Kuala Lumpur,3.1466072,101.7116219,4.1,13811,03-2141 0500,Super/Groceries,Super - Other / unclear,Unclear,39.09
ChIJ0Uk1zao3zDERDC92YMGQgA8,Berkat Madinah Ampang,"Putra Sulaiman, 17-L1, Persiaran Putra Sulaiman, Taman Putra Sulaiman",Ampang,3.1509164,101.7503644,4.6,4609,011-1111 9912,Super/Groceries,Super - Other / unclear,Unclear,38.81
ChIJh25_SQA3zDER6MMnRntMvGI,Al Madinah,"1, Jalan 1, One Ampang Avenue",Ampang,3.1551482,101.7513599,4.6,4609,,Super/Groceries,Super - Other / unclear,Unclear,38.81
ChIJg_VZiIRJzDERG3zA711ESRs,k,"77-D, Jalan Raja Alang, Kampung Baru",Kuala Lumpur,3.1635817,101.7055932,4.3,8043,03-2262 2013,Super/Groceries,Super - Other / unclear,Unclear,38.67
ChIJL1DQlOBLzDERdyz6BPjUSxY,Jaya Shopping Centre,"Jalan 14/17, Seksyen 14",Petaling Jaya,3.109189,101.6371808,3.9,6727,03-7932 0958,Super/Groceries,Super - Other / unclear,Unclear,34.37
ChIJvSfszeVGzDER9tKlWkoR248,Eco-Shop Selayang,"No. 1, Ideal Convention Centre, Jalan PS 10, Taman Prima Selayang",Batu Caves,3.2448927,101.6528785,4.1,3441,07-283 0123,Super/Groceries,Super - Other / unclear,Unclear,33.39
ChIJezJH8Pw0zDERxO9RA14H3WU,Pasaraya CS Cheras (Tun Perak),"Lot 1292 & 30876, 9, Persiaran Tun Perak, Taman Tun Perak",Cheras,3.0639221,101.7557844,4.0,3970,03-9100 2010,Super/Groceries,Super - Other / unclear,Unclear,33.15
ChIJccgT9hdKzDERfFBqXFgpV_o,dé Market,"1st Floor, Podium Block, Faber Tower, Jalan Desa Bahagia, Taman Desa",Kuala Lumpur,3.1022504,101.6848532,4.2,2410,03-7972 7606,Super/Groceries,Super - Other / unclear,Unclear,32.71
ChIJzQs4sD3LzTER1uH3-KTFX4Q,Eco-Shop • Bangi,PT 72529 (Grd & 1st Flr)- HS(D) 144405,Bandar Baru Bangi,2.9580244,101.7558606,4.1,2544,07-283 0123,Super/Groceries,Super - Other / unclear,Unclear,32.15
ChIJoQ-Vf5CyzTERCOHdsIdaIwk,HeroMarket Kota Kemuning,"1, Jalan Anggerik Vanilla W 31/W, Seksyen 31",Shah Alam,3.0057138,101.5375798,4.2,1998,03-8060 0829,Super/Groceries,Super - Other / unclear,Unclear,31.92
ChIJodj_4320zTERGRBYuXnTdwc,Hero Market Kg. Bt.14 Puchong,"Lot P.T 33946, Bandar Puchong Utama, Jalan Bpu 2, Kawasan Perniagaan Bandar Puchong Utama",Puchong,2.9939184,101.6215352,4.2,1928,,Super/Groceries,Super - Other / unclear,Unclear,31.77
ChIJm8oTWL3MzTERSp4-M5ZDjdM,Pasaraya CS Kajang (Saujana Permai),"No. 1, Bangunan Perniagaan Saujana Permai, Jalan Mutiara 1, Taman Saujana Permai",Kajang,3.0126899,101.8102447,4.1,2098,03-8733 1783,Super/Groceries,Super - Other / unclear,Unclear,31.36
ChIJTWmo8v42zDERcCP8PxrS1e4,HeroMarket Taman Dagang,"C01G-C12G, Block C, Pusat Perdagangan Taman Dagang, Jalan Dagang Besar, Taman Dagang, Ampang, Selangor",Taman Dagang,3.147706,101.756617,4.1,1938,03-8060 0829,Super/Groceries,Super - Other / unclear,Unclear,31.04
ChIJKaU7C0q2zTERjpMFt2LZaE4,HeroMarket Putrajaya,"LG05-08, Festival Putrajaya, Jalan P3c, Presint 3",Putrajaya,2.9203349,101.6841786,4.1,1874,03-8060 0829,Super/Groceries,Super - Other / unclear,Unclear,30.9
ChIJtV9bGfg1zDERyn7D0GEStBE,HeroMarket Sri Permaisuri,"No.35, 51, Jalan Sri Permaisuri 9, Bandar Sri Permaisuri",Cheras,3.1025483,101.7080252,4.0,2230,03-8060 0829,Super/Groceries,Super - Other / unclear,Unclear,30.84
ChIJ-bAVDwdLzDERNkPOMQahN7g,Checkers Sri Sentosa,"Lot 2942 & 2945, Jalan Seri Sentosa 8, &, Jalan Klang Lama, Taman Sri Sentosa",Kuala Lumpur,3.0713458,101.6532461,4.2,1474,03-9212 8186,Super/Groceries,Super - Other / unclear,Unclear,30.64
ChIJwUzg4NI5zDERvQVwHqfEui8,HeroMarket Wangsa Maju,"1-11 Jalan 3/27D Seksyen 6 Bandar Baru, Wangsa Maju",Kuala Lumpur,3.1976822,101.7538921,4.1,1718,03-8060 0829,Super/Groceries,Super - Other / unclear,Unclear,30.54
ChIJnz0WH7g1zDERJJ-f6iVhL0Y,Eco-Shop Bukit Anggerik,"Lot 6710, LG, Plaza Anggerik, Jalan 3/154, Taman Bukit Anggerik",Cheras,3.0649634,101.7471347,4.2,1249,07-283 0123,Super/Groceries,Super - Other / unclear,Unclear,29.95
ChIJRXbKCN5TzDERKVi057xFopQ,Urbanfresh Marketplace Setia City Mall,"LG - SM, Setia City Mall, No 7, Persiaran Setia Dagang, Bandar Setia Alam",Shah Alam,3.1092594,101.4595112,4.3,1045,03-3345 6058,Super/Groceries,Super - Other / unclear,Unclear,29.9
ChIJ_0lDtwBHzDERL9F5nJW8_8U,HeroMarket Selayang Mall,"LG 45, Selayang Mall, Jalan SU 9, Taman Selayang Utama",Batu Caves,3.2370349,101.6446075,4.8,488,,Super/Groceries,Super - Other / unclear,Unclear,29.72
ChIJwWR94tFJzDERZNVnJRPIE6o,Mahnaz Food - Shah Alam (Healthy Snacks),"Jalan TP 7/5, Taman Perindustrian Sime Uep",Shah Alam,3.0446247,101.5523646,4.4,819,012-914 9125,Super/Groceries,Super - Other / unclear,Unclear,29.52
ChIJb0pEjXw1zDERXnFhnRZWPSQ,HeroMarket Sungai Besi,"46-58, Jalan Gangsa, Sungai Besi",Kuala Lumpur,3.0648406,101.7109772,4.0,1558,03-8060 0829,Super/Groceries,Super - Other / unclear,Unclear,29.41
ChIJd984NBpMzDERzJHVDccgOak,HeroMarket Kelana Jaya,"119, Jalan SS 6/12",Petaling Jaya,3.1055317,101.5997029,4.0,1389,03-8060 0829,Super/Groceries,Super - Other / unclear,Unclear,28.95
ChIJn6lHT--yzTERHBQXpLIXBMc,HeroMarket Alam Megah,"108, Jalan Kapar 27/89 Seksyen 27, Taman Alam Megah",Shah Alam,3.010056,101.5577705,4.0,1336,03-8060 0829,Super/Groceries,Super - Other / unclear,Unclear,28.79
ChIJR-QtZzBOzDERMC87ar3DkqU,HeroMarket Kampung Baru Subang,"4243, Komplek Perniagaan Sri Gaya, Jalan Taman Subang Jasa 3, Taman Subang Jasa",Shah Alam,3.1444444,101.5386111,4.0,1168,03-8060 0829,Super/Groceries,Super - Other / unclear,Unclear,28.26
ChIJb6Vr9FlPzDER20cWAuq-dd4,Eco-Shop NZX Ara Damansara,"No.119-G, No. 121-G & No. 123-G, Pusat Dagangan NZX, Jalan PJU 1A/ 418, Ara Jaya",Petaling Jaya,3.1159417,101.5900061,5.0,275,07-283 0123,Super/Groceries,Super - Other / unclear,Unclear,28.1
ChIJCbr5Zjq1zTERtEfQu2TfC5o,HeroMarket • Taman Puncak Jalil,"36&36-1, Jalan PUJ 3/13, Taman Puncak Jalil",Seri Kembangan,3.0228439,101.675991,4.0,1100,03-8060 0829,Super/Groceries,Super - Other / unclear,Unclear,28.02
ChIJHU_fVs_dzTERTzvSIRlJqs8,Family Store Sikamat,"Lorong Desa Kiara 2/3, Taman Desa Kiara",Seremban,2.7472132,101.9638699,3.9,1282,06-767 1161,Super/Groceries,Super - Other / unclear,Unclear,27.91
ChIJTeMan65UzDER38gva85itLw,Pasaraya Borong Matahari Teluk Pulai,"34A, Jalan Serampang 1, Taman Teluk Pulai",Klang,3.0416836,101.4267344,3.9,1194,03-3377 1154,Super/Groceries,Super - Other / unclear,Unclear,27.64
ChIJZbaC4wzdzTERhlzQAZyLoDI,Family Store (Templer),"No 280, Jalan Tun Dr. Ismail",Seremban,2.739064,101.9264311,4.0,966,06-761 5388,Super/Groceries,Super - Other / unclear,Unclear,27.5
ChIJmZeSaCbNzTER4_e8MAx_Mn8,Super Seven Semenyih,Jalan Vista Valley 3,Semenyih,2.9575073,101.8398823,3.9,1102,03-8725 9190,Super/Groceries,Super - Other / unclear,Unclear,27.32
ChIJnwp2ACVJzDEReJeLR1YnSGg,Urban Marketplace Seventeen Mall,"L1-01, Level 1, Seventeen Mall, Jalan 17/38, Seksyen 17",Petaling Jaya,3.1284124,101.6347683,4.7,299,012-656 6058,Super/Groceries,Super - Other / unclear,Unclear,26.81
ChIJS6jJPmNUzDERCagQw_f7iAw,Pasaraya Borong Matahari Klang Utama,"2, Jalan Sungai Puloh 14, Taman Sungai Puloh",Klang,3.0789549,101.4214948,3.8,1104,03-3291 9381,Super/Groceries,Super - Other / unclear,Unclear,26.63
ChIJBz-IGgNNzDER-wjMOhMWc6I,HeroMarket Radia Commercial,"G37-G45, UG30-UG43 Komersial Radia Persiaran Arked Bukit Jeutong, Seksyen U8",Shah Alam,3.1012965,101.5354491,4.2,531,03-8060 0829,Super/Groceries,Super - Other / unclear,Unclear,26.36
ChIJNxpyKtZRzDERO3jIf_oAxdk,Segi Fresh Subang,"PT 17920, Seksyen U9, Subang",Shah Alam,3.1460586,101.5250479,3.7,1226,012-998 6359,Super/Groceries,Super - Other / unclear,Unclear,26.32
ChIJ87q-Wlk2zDERQBBnsP-seEw,Pasaraya Borong Matahari Pandan Indah,"Jalan Cempaka 8, Taman Cempaka",Ampang,3.1365579,101.7478315,4.0,684,03-9200 1927,Super/Groceries,Super - Other / unclear,Unclear,26.12
ChIJJSRWD5BPzDERnA9zTePDXbE,K Plus Food Market,"Jalan PJU 7/3, Mutiara Damansara",Petaling Jaya,3.1584812,101.6127092,4.2,462,,Super/Groceries,Super - Other / unclear,Unclear,25.78
ChIJuWPo3MYazDERtVh6ZwlWYNc,Eco-Shop Bentong,"P23, P23A, P25 (Grd Flr), P26, P27 (Grd & 1st Flr, Jalan MG 2, Pusat Perniagaan Mutiaramas Gemilang",Bentong,3.5379533,101.9012816,4.0,619,07-283 0123,Super/Groceries,Super - Other / unclear,Unclear,25.72
ChIJS-8ViSZLzDERnoinvyUsPVA,Eco-Shop 2 • Puchong Jaya,"No. 35 (Ground, First & Second Floor, 35, Jalan Kenari 12, Bandar Puchong Jaya",Puchong,3.050615,101.624205,4.0,612,07-283 0123,Super/Groceries,Super - Other / unclear,Unclear,25.67
ChIJHeiljcnPzTERqXZ1jk1gYoA,CLC Hypermarket,"Ground Floor, Plaza, Jalan Semenyih 3, Taman Semenyih Sentral",Semenyih,2.9441453,101.844958,3.9,716,03-8723 9961,Super/Groceries,Super - Other / unclear,Unclear,25.64
ChIJD9KwGmWzzTER7aIIj96pCtg,Pasar Raya PP Maju Jaya,"24-32, Jalan Perdana 3/1, Taman Puchong Perdana",Puchong,3.0066391,101.6065688,4.0,596,017-818 0838,Super/Groceries,Super - Other / unclear,Unclear,25.57
ChIJf9szbAw5zDERBwldLOp09dg,HeroMarket Taman Melawati,"B5-G-1 & B5-G-2 Lorong Selangor Pangsapuri Gaya Pusat Bandar, B3, Lorong Selangor, Taman Melawati",Kuala Lumpur,3.211895,101.746296,4.2,439,03-8060 0829,Super/Groceries,Super - Other / unclear,Unclear,25.56
ChIJvQPqHzU4zDERmbGWthNR8No,"Hari-Hari Taman Permata, KL","2768 & 2769, Jalan Changkat Permata, Taman Permata",Kuala Lumpur,3.2074561,101.7508774,4.2,430,03-4162 0681,Super/Groceries,Super - Other / unclear,Unclear,25.48
ChIJcTnb6d5WzDERpEwrOSeuhWk,Pasaraya ANK (HQ)Jalan Kopi,"Lot 3060, Off, Persiaran Hamzah Alang, &, Jalan Kopi",Kapar,3.1513315,101.4154219,4.3,355,03-3392 1988,Super/Groceries,Super - Other / unclear,Unclear,25.26
ChIJL2H5Tlk2zDERDhi2O94AuR4,Pasaraya Borong Matahari Axis Atrium,"17, Jalan Cempaka 21, Taman Cempaka",Ampang,3.1366511,101.7476775,4.1,460,012-687 9656,Super/Groceries,Super - Other / unclear,Unclear,25.15
ChIJL5V73wlIzDER27Ts7IWFMjg,Menara Sentul,"Lot G03 Ground Floor, Menara Sentul, 86, Jalan Sentul",Kuala Lumpur,3.1909972,101.6913464,3.9,618,03-6740 3180,Super/Groceries,Super - Other / unclear,Unclear,25.07
ChIJcbAZhMRNzDERzUt56SzZkcc,Shin Sun Mi Market • Sunway GEO,"G-01-03, Sunway Geo, Jalan Lagoon Selatan",Subang Jaya,3.0645926,101.6087025,4.4,289,03-5611 3366,Super/Groceries,Super - Other / unclear,Unclear,24.95
ChIJn1sAz282zDEROvVtUKlEHvo,Segi Fresh Cheras,"No. 2 & 4, Jalan 13/91, Taman Shamelin Perkasa",Cheras,3.1222615,101.738665,3.8,710,012-998 6197,Super/Groceries,Super - Other / unclear,Unclear,24.95
ChIJnw9a2H9ZzDERglPS--uHMmc,HeroMarket Puncak Bestari Puncak Alam,"Lot 3 15, Jalan Niaga Bestari, 3, Persiaran Puncak Bestari 2",Puncak Alam,3.2346005,101.4286525,4.5,246,03-8060 0829,Super/Groceries,Super - Other / unclear,Unclear,24.79
ChIJ11Ek37HIzTERtfeVOqaWbpg,Pasaraya Ban Soon Sdn. Bhd.,"Laman Perniagaan Bahagia, No.7, 9, 11, 13, 15 & 17, Jalan 1, Bandar Seri Putra",Kajang,2.8864174,101.7889601,4.1,419,016-293 9017,Super/Groceries,Super - Other / unclear,Unclear,24.77
ChIJXe-MMGVHzDER-bmY-hhsLig,Hikmah Food Specialities Sdn. Bhd.,"19 & 21, Jalan TIB 1/9, Taman Industri Bolton",Batu Caves,3.240715,101.6963648,4.2,352,013-800 7595,Super/Groceries,Super - Other / unclear,Unclear,24.64
ChIJXZMUlgJbzDERx-Ylo9P8sSc,Pasaraya Best (HQ),"31G, 31F, 29G, 29F, 27G, 27F, 25G & 25F, Jalan DC 4/1, 32 G, Jalan DC 4/3, Desa Coalfields",Sungai Buloh,3.233492,101.48925,4.1,395,03-6039 9858,Super/Groceries,Super - Other / unclear,Unclear,24.52
ChIJ8YktTW04zDER6Elzy7pTImM,Kim Leong shop,"31, Jalan 2a/6, Taman Danau Kota",Kuala Lumpur,3.2102894,101.7191501,4.9,146,,Super/Groceries,Super - Other / unclear,Unclear,24.45
ChIJS6sDnq1DzDERss7vNNn7Pig,Pasaraya Soon Huat Sdn. Bhd.,"22, 23, 24, 25 & 26, Jalan Bersatu 8, Taman Bersatu",Rawang,3.3093786,101.5828035,4.0,437,03-6091 0500,Super/Groceries,Super - Other / unclear,Unclear,24.33
ChIJ08TJlZ7GzTERb3boemMsV24,Pasaraya Grand Union ( Nilai ),"Lot Pt 9979-9983, Putra Point Phase 2A, 9975, Jalan BBN 1/3l, Bandar Baru Nilai",Nilai,2.8207784,101.7937445,4.0,422,,Super/Groceries,Super - Other / unclear,Unclear,24.19
ChIJoUP6ax3nzTERx1ihuiM-FrU,Family Store,"3387, 3388, 3389 & 3390, Jalan RJ 6/1, Taman Rasah Jaya",Seremban,2.6799082,101.9475543,3.9,490,06-631 4597,Super/Groceries,Super - Other / unclear,Unclear,24.17
ChIJ8c80J0SzzTERpGfj1z5jLWE,Segi Fresh Puchong Denai,Jalan Denai Utama,Puchong,3.0213715,101.5988169,4.1,340,012-998 6735,Super/Groceries,Super - Other / unclear,Unclear,23.91
ChIJcTWsUuNZzDERR1nL3crci5Y,Segi Fresh Puncak Alam,"142, Jalan Dataran Suria 15/7/2",Puncak Alam,3.2338504,101.4143698,4.1,312,012-998 3578,Super/Groceries,Super - Other / unclear,Unclear,23.56
ChIJf2BDFfYzzDER0rnbjs7xlHU,CHEAP 2 SHOP HULU LANGAT,Taman Perkasa,Hulu Langat,3.0973697,101.7992941,4.0,358,,Super/Groceries,Super - Other / unclear,Unclear,23.53
ChIJ6Zj3I5RMzDERWtVhdleQkVw,Fresh Boulevard,"Lot 525, Persiaran Subang Permai, Taman Subang Permai",Subang Jaya,3.057602,101.598309,3.7,555,03-5633 5635,Super/Groceries,Super - Other / unclear,Unclear,23.39
ChIJ-8xjCIZazDERpyKoSan3UOM,Segi Fresh Saujana Utama,"Jalan Bidara 9/2, Saujana Utama 3",Sungai Buloh,3.2023049,101.4847932,3.8,450,03-6039 9370,Super/Groceries,Super - Other / unclear,Unclear,23.22
ChIJuxxUBB03zDERE5tq73k9MMM,Qra The Campus,"G27, Ground Floor, Batu 5, Jalan Kerja Air Lama, Ampang Jaya",Ampang,3.1616139,101.7563085,4.2,246,03-4266 8526,Super/Groceries,Super - Other / unclear,Unclear,23.14
ChIJtXA5CumrzTERiuEsXX22iw4,Segi Fresh Pandamaran,"Pt 14256 & 15010, Jalan Perusahaan 24, Kampung Idaman, Taman Perindustrian Pandamaran",Port Klang,2.9974813,101.4223259,4.1,277,012-512 3204,Super/Groceries,Super - Other / unclear,Unclear,23.07
ChIJQ8hJRgSvzTERulQEBtAQXAU,Pasaraya Grand Union (Telok),"Jalan Utama 2, Taman Jaya Utama",Telok Panglima Garang,2.9114461,101.4719963,4.0,316,019-937 4854,Super/Groceries,Super - Other / unclear,Unclear,23.04
ChIJ-5bd-ZvKzTER3njN15ba1LQ,Pasaraya BIG,"No. 1, Jalan 18/35, Taman Sri Serdang",Seri Kembangan,3.0081853,101.7128237,3.7,498,03-8942 9181,Super/Groceries,Super - Other / unclear,Unclear,22.99
ChIJd-054f5dzDERGLqcJWVqynE,Star Market Tasik Puteri Rawang,"Star Market Bandar, Jalan Tasik Puteri, Bandar Tasik Puteri",Rawang,3.2923105,101.4775194,4.3,200,,Super/Groceries,Super - Other / unclear,Unclear,22.8
ChIJyeXN50ZLzDER1sZe66_tWP0,Eco-Shop • Taman Maju Jaya,"B-16-1 (GF) & B-16-2 (1F) & B-17-1 (GF) & B-17-2 (1F), Blok B, Jalan PJS 2/16A, Taman Maju Jaya",Petaling Jaya,3.0797554,101.6373869,4.8,113,07-283 0123,Super/Groceries,Super - Other / unclear,Unclear,22.73
ChIJTY_kOr5PzDERNePryjEYun4,Eco-Shop Subang Bestari U5,"No. 18-1 (GF) & No. 18, 2 (1F, Jalan Nova K U5/K, Seksyen U5",Shah Alam,3.1772732,101.5459127,4.8,112,07-283 0123,Super/Groceries,Super - Other / unclear,Unclear,22.69
ChIJq_RqLjBNzDERB6g9oVhlswo,Al Essa,"Sek U5, C-43-G, Star Avenue Commercial Center Jalan Zuhal, U5/179, Jalan Pinggiran, Subang",Shah Alam,3.1549477,101.5521945,4.9,98,014-396 3068,Super/Groceries,Super - Other / unclear,Unclear,22.52
ChIJb-3sFxNVzDERGkuKo_qwpvE,Segi fresh Rantau Panjang,"NO.25, 27, 29, 31&, 33, Jalan Rantau Panjang 3/KU4, Batu 4",Klang,3.0701278,101.410727,3.9,316,012-998 3576,Super/Groceries,Super - Other / unclear,Unclear,22.46
ChIJxUHxhMdWzDER5EaVk6N16gE,Segi Fresh Meru,"2, Jalan Meru Indah 19, Taman Perindustrian Meru Indah",Kapar,3.135163,101.4197892,3.7,429,012-998 6753,Super/Groceries,Super - Other / unclear,Unclear,22.44
ChIJSzqZM_VNzDER9WIRg6aiDcA,Eco-Shop Mega Mall Kelana Jaya,"No. 60-G, 60-1, 60-2, 60-3 & No. 62-G, 62-1, 62-2, 62, 3, Jalan SS6/14, Kelana Jaya",Petaling Jaya,3.1043775,101.6006484,4.7,115,07-283 0123,Super/Groceries,Super - Other / unclear,Unclear,22.34
ChIJFR_przlLzDERW2vsAqvihdY,吉祥中国超市 Ji Xiang Convenience Store,"17, Jalan Kuchai Maju 6, Kuchai Entrepreneurs Park",Kuala Lumpur,3.0896024,101.685915,4.6,124,010-380 8897,Super/Groceries,Super - Other / unclear,Unclear,22.21
ChIJhXr53X_JzTERmEq7wYjem5k,Pasaraya HM (Bandar Baru Bangi),"5, Jalan P/9B, Seksyen 13, Kawasan Perusahaan Bangi",Bandar Baru Bangi,2.9540685,101.7538456,3.7,392,012-392 6939,Super/Groceries,Super - Other / unclear,Unclear,22.1
ChIJsavGrQ9JzDERa5y7_GxTaqQ,Shojikiya The Gardens Mall,"LG-240 & 241A, The Gardens Mall, Lingkaran Syed Putra, Mid Valley City",Kuala Lumpur,3.119544,101.6772032,4.8,98,012-205 8600,Super/Groceries,Super - Other / unclear,Unclear,22.06
ChIJ2RLGtL43zDERY35918gJOqA,Syarikat Jaya Diri,"714, Lorong Keramat 11, Kampung Datuk Keramat",Kuala Lumpur,3.1657791,101.7340091,4.2,190,03-4053 5004,Super/Groceries,Super - Other / unclear,Unclear,22.06
ChIJR6KmX3VHzDERLnZzXWZMcPc,Success 9 Local Products,"59, Jalan Sbc 6, Kawasan Industri Batu Caves",Batu Caves,3.2304928,101.6852675,4.2,190,,Super/Groceries,Super - Other / unclear,Unclear,22.06
ChIJ591bqnGpzTERBShvhko7MuI,Segi Fresh Pulau Indah,"No. 10-G, 11-G, 11-1, 12-G, 12-1 & 13-G, Jalan Samudera 10/8C, Laguna Square",Pulau Indah,2.9378336,101.3530094,4.6,118,012-438 1352,Super/Groceries,Super - Other / unclear,Unclear,21.98
ChIJ0YzX96k3zDERfE9dcMzgjuY,GARDEN BALADI,"a 9/1/1, One Ampang Business Avenue Jalan Ampang Utama 1/1, Taman Ampang Utama Ampang",Kuala Lumpur,3.1557693,101.7515689,4.5,126,011-1639 5709,Super/Groceries,Super - Other / unclear,Unclear,21.8
ChIJq6qqaklRzDERO7RcKJOepD4,Pasaraya Meru Sdn. Bhd.,"219, Jalan Meranti, Pekan Meru",Klang,3.1303959,101.4404405,3.8,302,03-3392 6991,Super/Groceries,Super - Other / unclear,Unclear,21.71
ChIJ45lj3e9TzDERxGJE27GHVkg,Ehsan Segi Fresh Ken Rimba,"45, Jalan Lengkuas B 16/B, Rimba Jaya",Shah Alam,3.054972,101.484336,4.0,224,012-998 3586,Super/Groceries,Super - Other / unclear,Unclear,21.66
ChIJRa4s76nJzTERVkdqHZyuZkQ,HeroMarket KIPMall Bangi,"KIPMALL BANGI, Persiaran Kemajuan, Seksyen 1",Bandar Baru Bangi,2.9541416,101.7570364,4.0,222,,Super/Groceries,Super - Other / unclear,Unclear,21.63
