store_id,place_id,store_name,address,city,region,lat,lng,rating,review_count,price_level,business_status,category,annual_sales_usd,lines_per_store,covered,source,phone,opening_hours,website,poi_count,google_types,vicinity,CHECK,CHECK.1,CHECK.2,Reckitt Tier,Reckitt Tier.1,nname,already_being_covered,match_confidence,match_reason,distance_m,matched_portfolio_id,matched_portfolio_name
ChIJH0VEWaVdzDER_gINF_Q3LXE,ChIJH0VEWaVdzDER_gINF_Q3LXE,99 Speedmart 1322 Bandar Tasik Puteri 1,"No: 7 & 9 (GF), Jalan Hijau 5/1 Bandar Tasik Puteri, Kampung Baru Kundang",Rawang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2813199,101.4651075,3.5,11,0,Active,convenience_store,0,0,False,scraped,03-3362 6863,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","No: 7 & 9 (GF),Jalan Hijau 5/1 Bandar Tasik Puteri, Kampung Baru Kundang, Rawang",ChIJH0VEWaVdzDER_gINF_Q3LXE,Convenience,,Conv - 99 Speedmart,Tier 1,99 speedmart 1322 bandar tasik puteri 1,NO,n/a,no portfolio within 2km,,,
ChIJJRt4rtVDzDERIjDGTQD97Qk,ChIJJRt4rtVDzDERIjDGTQD97Qk,99 Speedmart 3140 Gaia Boulevard,"No: 13A & 15 (Ground Floor, Gaia Boulevard, Bandar Rawang Gamuda Gardens",Rawang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2826189,101.5419368,3.8,10,0,Active,convenience_store,0,0,False,scraped,03-3362 6863,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","No: 13A & 15 (Ground Floor, Gaia Boulevard, Bandar Rawang Gamuda Gardens, Rawang",ChIJJRt4rtVDzDERIjDGTQD97Qk,Convenience,,Conv - 99 Speedmart,Tier 1,99 speedmart 3140 gaia boulevard,NO,n/a,no portfolio within 2km,,,
ChIJJWnjaApFzDERPLBiyL3Dztk,ChIJJWnjaApFzDERPLBiyL3Dztk,"KK Super Mart Rawang, Gaia Boulevard ( RGB )","GB-Gf-08, Gaia Boulevard, Bandar Gamuda Gardens",Rawang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2829425,101.5421246,3.5,6,0,Active,convenience_store,0,0,False,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.kkgroup.my/,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","GB-Gf-08, Gaia Boulevard, Bandar Gamuda Gardens, Rawang",ChIJJWnjaApFzDERPLBiyL3Dztk,Convenience,,Conv - KK Mart,Tier 1,kk super mart rawang gaia boulevard rgb,NO,n/a,no portfolio within 2km,,,
ChIJ32CdSIRdzDER8ZF3UccxGYQ,ChIJ32CdSIRdzDER8ZF3UccxGYQ,"KK Super Mart Rawang, Kundang (RKD)","Lot 43E, Jalan Kbk 5, Kampung Baru Kundang",Rawang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2793397,101.5138267,3.3,8,0,Active,convenience_store,0,0,False,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","Lot 43E, Jalan Kbk 5, Kampung Baru Kundang, Rawang",ChIJ32CdSIRdzDER8ZF3UccxGYQ,Convenience,,Conv - KK Mart,Tier 1,kk super mart rawang kundang rkd,NO,n/a,no portfolio within 2km,,,
ChIJFzEUgq9czDERGNCNMAFLvOA,ChIJFzEUgq9czDERGNCNMAFLvOA,99 Speedmart 1539 Bandar Baru Kundang,"No: 43-B & 43-C, Jalan Pekan 2, Kampung Baru Kundang",Rawang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.279318,101.5137695,3.7,163,0,Active,convenience_store,0,0,False,scraped,03-3362 6863,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","No: 43-B & 43-C, Jalan Pekan 2, Kampung Baru Kundang, Rawang",ChIJFzEUgq9czDERGNCNMAFLvOA,Convenience,,Conv - 99 Speedmart,Tier 1,99 speedmart 1539 bandar baru kundang,NO,n/a,no portfolio within 2km,,,
ChIJOYwud1lbzDERVR8j_IhgtoQ,ChIJOYwud1lbzDERVR8j_IhgtoQ,99 Speedmart 3587 Taman Mutiara Kundang,"No: 2 & 3 (Ground Floor, Jalan Mutiara Kundang 2, Taman Mutiara Kundang",Rawang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2569316,101.5204632,3.9,12,0,Active,convenience_store,0,0,False,scraped,03-3362 6863,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,https://www.99speedmart.com.my/,0,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","No: 2 & 3 (Ground Floor, Jalan Mutiara Kundang 2, Taman Mutiara Kundang, Rawang",ChIJOYwud1lbzDERVR8j_IhgtoQ,Convenience,,Conv - 99 Speedmart,Tier 1,99 speedmart 3587 taman mutiara kundang,NO,n/a,no portfolio within 2km,,,
ChIJh7NBXwBDzDEREB1ytwMjFwk,ChIJh7NBXwBDzDEREB1ytwMjFwk,Pasar Mini Berkat Rezeki,"14, Jalan Tun Teja 1, Taman Tun Teja",Rawang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2985474,101.59089,5.0,1,0,Active,convenience_store,0,0,False,scraped,,,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","14, Jalan Tun Teja 1, Taman Tun Teja, Rawang",ChIJh7NBXwBDzDEREB1ytwMjFwk,Convenience,,Conv - Mini-mart,Tier 1,pasar mini berkat rezeki,NO,n/a,no portfolio within 2km,,,
ChIJd9eB0cdDzDERG4_R3xSVdhc,ChIJd9eB0cdDzDERG4_R3xSVdhc,"KK Super Mart Rawang, Taman Tun Teja (RTT)","7, Jalan Tun Teja 1, Taman Tun Teja",Rawang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.298883,101.5903821,1.0,1,0,Active,convenience_store,0,0,False,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","7, Jalan Tun Teja 1, Taman Tun Teja, Rawang",ChIJd9eB0cdDzDERG4_R3xSVdhc,Convenience,,Conv - KK Mart,Tier 1,kk super mart rawang taman tun teja rtt,NO,n/a,no portfolio within 2km,,,
ChIJYyW4jS1BzDERLwUW1186RWM,ChIJYyW4jS1BzDERLwUW1186RWM,99 Speedmart 1713 Dataran Amansiara,"Ground Floor, No: 1-1 & 2-1, Jalan Amansiara BP1, Dataran Amansiara",Rawang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2736389,101.6505,3.6,19,0,Active,convenience_store,0,0,False,scraped,03-3362 6863,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'store', 'point_of_interest', 'food', 'establishment']","Ground Floor, No: 1-1 & 2-1, Jalan Amansiara BP1, Dataran Amansiara, Rawang",ChIJYyW4jS1BzDERLwUW1186RWM,Convenience,,Conv - 99 Speedmart,Tier 1,99 speedmart 1713 dataran amansiara,NO,n/a,no portfolio within 2km,,,
ChIJnSGgnkxDzDERRFtmbAkc_gM,ChIJnSGgnkxDzDERRFtmbAkc_gM,Yaalz Mart,"Unit No, 37-G, Jalan 3/1, Setia Eco Templer",Rawang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2878801,101.6388626,0.0,0,0,Active,convenience_store,0,0,False,scraped,011-7030 6690,Monday: 10:00 AM – 9:30 PM | Tuesday: 10:00 AM – 9:30 PM | Wednesday: 10:00 AM – 9:30 PM | Thursday: 10:00 AM – 9:30 PM | Friday: 10:00 AM – 9:30 PM | Saturday: 10:00 AM – 9:30 PM | Sunday: 10:00 AM – 9:30 PM,,0,"['convenience_store', 'store', 'point_of_interest', 'food', 'establishment']","Unit No, 37-G, Jalan 3/1, Setia Eco Templer, Rawang",ChIJnSGgnkxDzDERRFtmbAkc_gM,Convenience,,Conv - Indie mart,Tier 1,yaalz mart,NO,n/a,no portfolio within 2km,,,
ChIJ8xaXxthDzDERIUqB00nFedA,ChIJ8xaXxthDzDERIUqB00nFedA,Blue Forest Grocer,"Setia Eco, No. 6G, 7G & 7-1, Jalan Set 3/1 The Grove, Templer Park",Rawang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.288397,101.6383518,5.0,6,0,Active,convenience_store,0,0,False,scraped,012-838 0380,Monday: 9:30 AM – 9:00 PM | Tuesday: 9:30 AM – 9:00 PM | Wednesday: 9:30 AM – 9:00 PM | Thursday: 9:30 AM – 9:00 PM | Friday: 9:30 AM – 9:00 PM | Saturday: 9:30 AM – 9:00 PM | Sunday: 9:30 AM – 9:00 PM,https://www.facebook.com/BlueForestGrocer,0,"['convenience_store', 'store', 'point_of_interest', 'food', 'establishment']","Setia Eco, No. 6G, 7G & 7-1, Jalan Set 3/1 The Grove, Templer Park, Rawang",ChIJ8xaXxthDzDERIUqB00nFedA,Convenience,,Conv - Sundry/grocer,Tier 1,blue forest grocer,NO,n/a,no portfolio within 2km,,,
ChIJ08BetphDzDERyWxWSH1pMF8,ChIJ08BetphDzDERyWxWSH1pMF8,"KK Super Mart Rawang, Setia Eco templer ( RSE )","No.13, Jalan 3, 1, Persiaran Setia Eco Templer",Rawang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2884038,101.63837,1.0,1,0,Active,convenience_store,0,0,False,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.kkgroup.my/,0,"['convenience_store', 'store', 'point_of_interest', 'food', 'establishment']","No.13, Jalan 3, 1, Persiaran Setia Eco Templer, Rawang",ChIJ08BetphDzDERyWxWSH1pMF8,Convenience,,Conv - KK Mart,Tier 1,kk super mart rawang setia eco templer rse,NO,n/a,no portfolio within 2km,,,
ChIJH14h18xDzDERhrao_7yfqFQ,ChIJH14h18xDzDERhrao_7yfqFQ,99 Speedmart 2725 Setia Eco Templer,"3 & 3A, Jalan 3, 1, Persiaran Setia Eco Templer",Rawang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2885273,101.6384967,3.7,6,0,Active,convenience_store,0,0,False,scraped,03-3362 6863,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'store', 'point_of_interest', 'food', 'establishment']","3 & 3A, Jalan 3, 1, Persiaran Setia Eco Templer, Rawang",ChIJH14h18xDzDERhrao_7yfqFQ,Convenience,,Conv - 99 Speedmart,Tier 1,99 speedmart 2725 setia eco templer,NO,n/a,no portfolio within 2km,,,
ChIJl5rVVdJGzDERXtkAN0xz8MI,ChIJl5rVVdJGzDERXtkAN0xz8MI,Barakah Mart,"Persiaran Selayang Heights, Selayang Heights",Batu Caves,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2677053,101.6523412,4.5,2,0,Active,convenience_store,0,0,False,scraped,012-346 7120,Monday: 8:30 AM – 10:45 PM | Tuesday: 8:30 AM – 10:45 PM | Wednesday: 8:30 AM – 10:45 PM | Thursday: 8:30 AM – 10:45 PM | Friday: 8:30 AM – 10:45 PM | Saturday: 8:30 AM – 10:45 PM | Sunday: 8:30 AM – 10:45 PM,,0,"['convenience_store', 'store', 'point_of_interest', 'food', 'establishment']","Persiaran Selayang Heights, Selayang Heights, Batu Caves",ChIJl5rVVdJGzDERXtkAN0xz8MI,Convenience,,Conv - Indie mart,Tier 1,barakah mart,NO,n/a,no portfolio within 2km,,,
ChIJo8gZQ8pHzDER6a8vl8Wi_NY,ChIJo8gZQ8pHzDER6a8vl8Wi_NY,99 Speedmart 2019 Selayang Heights,"No: A-G-3 & A-G-3A (Ground Floor), Jalan SH 1/1A, Selayang Heights",Batu Caves,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2662,101.6519422,3.7,18,0,Active,convenience_store,0,0,False,scraped,03-3362 6863,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']","No: A-G-3 & A-G-3A (Ground Floor), Jalan SH 1/1A, Selayang Heights, Batu Caves",ChIJo8gZQ8pHzDER6a8vl8Wi_NY,Convenience,,Conv - 99 Speedmart,Tier 1,99 speedmart 2019 selayang heights,NO,n/a,no portfolio within 2km,,,
ChIJTwltE9lGzDERsiQvFiX_zl8,ChIJTwltE9lGzDERsiQvFiX_zl8,Kedai LG Permai Maju,"43, Jalan 2/16, Dataran Templer",Batu Caves,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2568129,101.6568138,4.0,2,0,Active,convenience_store,0,0,False,scraped,019-275 6833,Monday: 9:00 AM – 8:00 PM | Tuesday: 9:00 AM – 8:00 PM | Wednesday: 9:00 AM – 8:00 PM | Thursday: 9:00 AM – 8:00 PM | Friday: 9:00 AM – 8:00 PM | Saturday: 9:00 AM – 8:00 PM | Sunday: 9:00 AM – 8:00 PM,,0,"['convenience_store', 'store', 'point_of_interest', 'food', 'establishment']","43, Jalan 2/16, Dataran Templer, Batu Caves",ChIJTwltE9lGzDERsiQvFiX_zl8,Convenience,,Conv - Generic kedai,Tier 1,kedai lg permai maju,NO,n/a,no portfolio within 2km,,,
ChIJx5WU8xxHzDER3aE5mcncHBE,ChIJx5WU8xxHzDER3aE5mcncHBE,Pasar Mini Selvaraj,"16, Jalan 3/8, Baru Selayang",Batu Caves,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2527114,101.6501132,4.7,3,0,Active,convenience_store,0,0,False,scraped,03-6137 6859,Monday: 7:00 AM – 10:00 PM | Tuesday: 7:00 AM – 10:00 PM | Wednesday: 7:00 AM – 10:00 PM | Thursday: 7:00 AM – 10:00 PM | Friday: 7:00 AM – 10:00 PM | Saturday: 7:00 AM – 10:00 PM | Sunday: 7:00 AM – 10:00 PM,,0,"['convenience_store', 'store', 'point_of_interest', 'food', 'establishment']","16, Jalan 3/8, Baru Selayang, Batu Caves",ChIJx5WU8xxHzDER3aE5mcncHBE,Convenience,,Conv - Mini-mart,Tier 1,pasar mini selvaraj,NO,n/a,no portfolio within 2km,,,
ChIJ3_Nhg0VHzDERkk2iGG7tahg,ChIJ3_Nhg0VHzDERkk2iGG7tahg,99 Speedmart 1209 Bandar Baru Selayang,"NO. 4 & 6, Jalan 2/8, Bandar Baru Selayang, 8a, Jalan 2/8, Dataran Templer",Batu Caves,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2559237,101.6565046,2.9,20,0,Active,convenience_store,0,0,False,scraped,03-3362 6863,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'store', 'point_of_interest', 'food', 'establishment']","NO. 4 & 6, Jalan 2/8, Bandar Baru Selayang, 8a, Jalan 2/8, Dataran Templer, Batu Caves",ChIJ3_Nhg0VHzDERkk2iGG7tahg,Convenience,,Conv - 99 Speedmart,Tier 1,99 speedmart 1209 bandar baru selayang,NO,n/a,no portfolio within 2km,,,
ChIJNbfcF9lGzDERFLo2KGwwy3E,ChIJNbfcF9lGzDERFLo2KGwwy3E,KK Super Mart Bandar Baru Selayang (BBS),"12G, Jalan 2/12, Dataran Templer",Batu Caves,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2566145,101.6577693,2.5,32,0,Active,convenience_store,0,0,False,scraped,016-330 8051,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,0,"['convenience_store', 'store', 'point_of_interest', 'food', 'establishment']","12G, Jalan 2/12, Dataran Templer, Batu Caves",ChIJNbfcF9lGzDERFLo2KGwwy3E,Convenience,,Conv - KK Mart,Tier 1,kk super mart bandar baru selayang bbs,NO,n/a,no portfolio within 2km,,,
ChIJU9JBcIJFzDERYe2SnkXC59M,ChIJU9JBcIJFzDERYe2SnkXC59M,Mesra,"Petronas SG Buloh Layby, KM453 SG Buloh Layby (KL Bound) Plus NSE",Sungai Buloh,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2244589,101.5770182,3.0,1,0,Active,convenience_store,0,0,False,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.mymesra.com.my/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","Petronas SG Buloh Layby, KM453 SG Buloh Layby (KL Bound) Plus NSE, Sungai Buloh",ChIJU9JBcIJFzDERYe2SnkXC59M,Convenience,,Conv - Petronas Mesra,Tier 2,mesra,NO,n/a,no portfolio within 2km,,,
ChIJT0pk4VdFzDERlNPQhPG2JiM,ChIJT0pk4VdFzDERlNPQhPG2JiM,99 Speedmart 3719 Pusat Komersial LGSB,"No: 6 & 7 (Ground Floor, Jalan LGSB 1/3, Pusat Komersial LGSB",Sungai Buloh,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2117734,101.5765463,0.0,0,0,Active,convenience_store,0,0,False,scraped,03-3362 6863,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,https://www.99speedmart.com.my/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","No: 6 & 7 (Ground Floor, Jalan LGSB 1/3, Pusat Komersial LGSB, Sungai Buloh",ChIJT0pk4VdFzDERlNPQhPG2JiM,Convenience,,Conv - 99 Speedmart,Tier 1,99 speedmart 3719 pusat komersial lgsb,NO,n/a,no portfolio within 2km,,,
ChIJ5XMNfexFzDERbX4CoXIn6XQ,ChIJ5XMNfexFzDERbX4CoXIn6XQ,Bumi Mas Mini Market,"Jalan D/A 1, Kampung Desa Aman",Sungai Buloh,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2063432,101.5960049,0.0,0,0,Active,convenience_store,0,0,False,scraped,,,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","Jalan D/A 1, Kampung Desa Aman, Sungai Buloh",ChIJ5XMNfexFzDERbX4CoXIn6XQ,Convenience,,Conv - Mini-mart,Tier 1,bumi mas mini market,NO,n/a,no portfolio within 2km,,,
ChIJifDc0gZFzDER6rW_FqGTWEM,ChIJifDc0gZFzDER6rW_FqGTWEM,99 Speedmart 1387 Dataran Villa Putra,"No: 27 & 29 (GF, Jalan Dataran Villa Putra 1, Dataran Villa Putra",Sungai Buloh,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2267723,101.5669403,3.4,77,0,Active,convenience_store,0,0,False,scraped,03-3362 6863,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","No: 27 & 29 (GF, Jalan Dataran Villa Putra 1, Dataran Villa Putra, Sungai Buloh",ChIJifDc0gZFzDER6rW_FqGTWEM,Convenience,,Conv - 99 Speedmart,Tier 1,99 speedmart 1387 dataran villa putra,NO,n/a,no portfolio within 2km,,,
ChIJ7Rwc5EZFzDERRuDbP18uQq0,ChIJ7Rwc5EZFzDERRuDbP18uQq0,"KK SUPER MART Shah Alam, Section U20 (SU20)","No. 65-G, Jalan Nautika AU 20/A Section U20, Pusat Komersil TSB Sungai Buloh",Shah Alam,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2088375,101.5708875,2.0,3,0,Active,convenience_store,0,0,False,scraped,016-220 8352,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","No. 65-G, Jalan Nautika AU 20/A Section U20, Pusat Komersil TSB Sungai Buloh, Shah Alam",ChIJ7Rwc5EZFzDERRuDbP18uQq0,Convenience,,Conv - KK Mart,Tier 1,kk super mart shah alam section u20 su20,NO,n/a,no portfolio within 2km,,,
ChIJidSergtFzDER9CGB_DFKVf8,ChIJidSergtFzDER9CGB_DFKVf8,Kedai Runcit Janna,"554, Jalan 1b/2, Bandar Baru Sungai Buloh",Sungai Buloh,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.2148645,101.5669544,4.5,2,0,Active,convenience_store,0,0,False,scraped,,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 8:00 AM – 9:00 PM,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","554, Jalan 1b/2, Bandar Baru Sungai Buloh, Sungai Buloh",ChIJidSergtFzDER9CGB_DFKVf8,Convenience,,Conv - Kedai runcit,Tier 1,kedai runcit janna,NO,n/a,no portfolio within 2km,,,
