store_id,place_id,store_name,address,city,region,lat,lng,rating,review_count,price_level,business_status,category,annual_sales_usd,lines_per_store,covered,source,phone,opening_hours,website,poi_count,google_types,vicinity,
ChIJq2hcYgBjHTERCv9exffp9ms,ChIJq2hcYgBjHTERCv9exffp9ms,ร้านขายยา P&F,"999 Thanon Prasert-Manukitch, Khwaeng Nuanchan",Khet Bueng Kum,Nonthaburi,13.8211632,100.6338601,0,0,0,Active,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","999 Thanon Prasert-Manukitch, Khwaeng Nuanchan, Khet Bueng Kum",
ChIJE9iU7WFiHTERT-LpKtAzwNg,ChIJE9iU7WFiHTERT-LpKtAzwNg,Phricha Pharmacy,"RJCP+4WP, ซอย",Khwaeng Khlong Kum,Nonthaburi,13.82034,100.637329,0,0,0,Active,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","RJCP+4WP, ซอย, Khwaeng Khlong Kum",
ChIJ36Uz2GFiHTERKZP4ja1XvYw,ChIJ36Uz2GFiHTERKZP4ja1XvYw,Sena Pharmacy,"RJCQ+GC9, Soi Mu Ban Sena 88 Soi 3, Khwaeng Khlong Kum",Khet Bueng Kum,Nonthaburi,13.821283,100.638602,0,0,0,Active,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","RJCQ+GC9, Soi Mu Ban Sena 88 Soi 3, Khwaeng Khlong Kum, Khet Bueng Kum",
ChIJ7xtCwWFiHTERkGTrqRcoG2w,ChIJ7xtCwWFiHTERkGTrqRcoG2w,Romsai Pharmacy,"RJCQ+47Q, Soi Khlong Lamchiak 10 (Mu Ban Rom Sai), Khwaeng Khlong Kum",Khet Bueng Kum,Nonthaburi,13.820328,100.638224,0,0,0,Active,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","RJCQ+47Q, Soi Khlong Lamchiak 10 (Mu Ban Rom Sai), Khwaeng Khlong Kum, Khet Bueng Kum",
ChIJZQdgZItiHTERzvqPx8q-YNs,ChIJZQdgZItiHTERzvqPx8q-YNs,Pornchai Pharmacy,"51, 30 Soi Muban Sena 88, Khwaeng Khlong Kum",Khet Bueng Kum,Nonthaburi,13.8267895,100.6402821,5,1,0,Active,pharmacy,0,0,FALSE,scraped,081 901 2124,Monday: 9:00 AM – 11:00 PM | Tuesday: 9:00 AM – 11:00 PM | Wednesday: 9:00 AM – 11:00 PM | Thursday: 9:00 AM – 11:00 PM | Friday: 9:00 AM – 11:00 PM | Saturday: 9:00 AM – 11:00 PM | Sunday: 9:00 AM – 11:00 PM,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","51, 30 Soi Muban Sena 88, Khwaeng Khlong Kum, Khet Bueng Kum",
ChIJCS8sd5BjHTERw4imo2zP5os,ChIJCS8sd5BjHTERw4imo2zP5os,ร้านยาฟาร์มาเพลซ PHARMAPLACE นวลจันทร์,"432, 1 ถนน นวลจันทร์",Khet Bueng Kum,Nonthaburi,13.8276486,100.639964,4.9,93,0,Active,pharmacy,0,0,FALSE,scraped,091 046 3427,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,http://web.facebook.com/profile.php?id=100086466336260,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","432, 1 ถนน นวลจันทร์, Khet Bueng Kum",
ChIJUzwZ8xZjHTERz0-lLv0uyXk,ChIJUzwZ8xZjHTERz0-lLv0uyXk,ร้านยาฟาร์มาเพลซ PHARMAPLACE สาขาหมู่บ้านเสนา 88,"51, 23 ถนน นวลจันทร์, Khwaeng Nuanchan",Khet Bueng Kum,Nonthaburi,13.8265185,100.6404445,5,12,0,Active,pharmacy,0,0,FALSE,scraped,091 046 3427,Monday: 7:00 AM – 7:00 PM | Tuesday: 7:00 AM – 7:00 PM | Wednesday: 7:00 AM – 7:00 PM | Thursday: 7:00 AM – 7:00 PM | Friday: 7:00 AM – 7:00 PM | Saturday: 7:00 AM – 7:00 PM | Sunday: 7:00 AM – 7:00 PM,https://www.facebook.com/share/16keFpXFsR/?mibextid=wwXIfr,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","51, 23 ถนน นวลจันทร์, Khwaeng Nuanchan, Khet Bueng Kum",
ChIJo5zjQItiHTERSxE3G0mab08,ChIJo5zjQItiHTERSxE3G0mab08,"Sermmit Phranit Co.,Ltd.","46/170, Moo 5, Nuanchan Road, Khlong Kum, Khet Bueng Kum, Bangkok",10240,Nonthaburi,13.8257922,100.6410042,0,0,0,Active,pharmacy,0,0,FALSE,scraped,02 994 6625,,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","46/170, Moo 5, Nuanchan Road, Khlong Kum, Khet Bueng Kum, Bangkok, 10240",
ChIJV7EXN4tiHTERAfd7ORS5B20,ChIJV7EXN4tiHTERAfd7ORS5B20,Suthi Ta Phesat Pharmacy,"21/29 ซอยทรงนิภาคอนโด, ถนนนวลจันทร์, แขวงคลองกุ่ม เขตบึงกุ่ม กรุงเทพมหานคร",10240,Nonthaburi,13.8253636,100.6415969,0,0,0,Active,pharmacy,0,0,FALSE,scraped,02 944 5403,,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","21/29 ซอยทรงนิภาคอนโด, ถนนนวลจันทร์, แขวงคลองกุ่ม เขตบึงกุ่ม กรุงเทพมหานคร, 10240",
ChIJidizi61jHTERUUmveaszd3A,ChIJidizi61jHTERUUmveaszd3A,Fascino ร้านขายยา ฟาสซิโน สาขา ซีเจ มอร์ นวลจันทร์,"221, 221/1 ถนน นวลจันทร์, Khwaeng Nuanchan",Khet Bueng Kum,Nonthaburi,13.8227764,100.6422824,4.8,29,0,Active,pharmacy,0,0,FALSE,scraped,088 262 4177,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","221, 221/1 ถนน นวลจันทร์, Khwaeng Nuanchan, Khet Bueng Kum",
ChIJh5n5zaud4jARC7ob0WGsyGQ,ChIJh5n5zaud4jARC7ob0WGsyGQ,Capsule Pharmacy,"15/292, 36 Thanon Ratchadaphisek, แขวงจันเกษม",Khet Chatuchak,Nonthaburi,13.82204,100.579375,1,2,0,Active,pharmacy,0,0,FALSE,scraped,086 016 4871,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","15/292, 36 Thanon Ratchadaphisek, แขวงจันเกษม, Khet Chatuchak",
ChIJox-tKf-d4jAROHKqXz4hVgw,ChIJox-tKf-d4jAROHKqXz4hVgw,Klangya 36,"25, 76 Ratchadaphisek 36 Alley, Khwaeng Chan Kasem",Khet Chatuchak,Nonthaburi,13.8215441,100.5753182,5,8,0,Active,pharmacy,0,0,FALSE,scraped,085 542 4652,Monday: 11:00 AM – 8:30 PM | Tuesday: 11:00 AM – 8:30 PM | Wednesday: 11:00 AM – 8:30 PM | Thursday: 11:00 AM – 8:30 PM | Friday: 11:00 AM – 8:30 PM | Saturday: 11:00 AM – 8:30 PM | Sunday: Closed,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","25, 76 Ratchadaphisek 36 Alley, Khwaeng Chan Kasem, Khet Chatuchak",
ChIJm0cRLaqd4jARqQrXLttWJu0,ChIJm0cRLaqd4jARqQrXLttWJu0,Kit Charoen Pharmacy,"301/2, Moo 11, Soi Ratchadaphisek 36 Yak 9 (Soi VIP), Ratchadaphisek Road, Chan Kasem, Khet Chatuchak, Bangkok",10900,Nonthaburi,13.8212874,100.579662,0,0,0,Active,pharmacy,0,0,FALSE,scraped,086 908 8042,,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","301/2, Moo 11, Soi Ratchadaphisek 36 Yak 9 (Soi VIP), Ratchadaphisek Road, Chan Kasem, Khet Chatuchak, Bangkok, 10900",
ChIJsUn41qqd4jARuUH9yoLpBvs,ChIJsUn41qqd4jARuUH9yoLpBvs,Hang Khai Ya SoraSak Osot,"15/107, Moo 8, Soi Ratchadaphisek 36 Ratchadaphisek Road, Chan Kasem, Khet Chatuchak, Bangkok",10900,Nonthaburi,13.8215241,100.5750781,0,0,0,Active,pharmacy,0,0,FALSE,scraped,02 541 7220,,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","15/107, Moo 8, Soi Ratchadaphisek 36 Ratchadaphisek Road, Chan Kasem, Khet Chatuchak, Bangkok, 10900",
ChIJsY4qeVSd4jARvI4blgiXpxw,ChIJsY4qeVSd4jARvI4blgiXpxw,P K Drug Store,379 ซอยรัชดาภิเษก 36 (เสือใหญ่อุทิศ,Nonthaburi,Nonthaburi,13.8221475,100.5812441,1,1,0,Active,pharmacy,0,0,FALSE,scraped,080 770 7967,Monday: 9:00 AM – 11:00 PM | Tuesday: 9:00 AM – 10:30 PM | Wednesday: 9:00 AM – 11:00 PM | Thursday: 9:00 AM – 11:00 PM | Friday: 9:00 AM – 11:00 PM | Saturday: 9:00 AM – 11:00 PM | Sunday: 9:00 AM – 11:00 PM,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",379 ซอยรัชดาภิเษก 36 (เสือใหญ่อุทิศ,
ChIJc02yJACd4jARKpQQ9sxhbVw,ChIJc02yJACd4jARKpQQ9sxhbVw,ร้านยาพีเมดพลัส รัชดา36 药店 P.MEDPlus,"351 Soi Suea Yai Uthit, Khwaeng Chan Kasem",Khet Chatuchak,Nonthaburi,13.8263092,100.5818812,4.3,11,0,Active,pharmacy,0,0,FALSE,scraped,081 925 1465,Monday: 8:30 AM – 10:30 PM | Tuesday: 8:30 AM – 10:30 PM | Wednesday: 8:30 AM – 10:30 PM | Thursday: 8:30 AM – 10:30 PM | Friday: 8:30 AM – 10:30 PM | Saturday: 10:00 AM – 10:30 PM | Sunday: 10:00 AM – 10:30 PM,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","351 Soi Suea Yai Uthit, Khwaeng Chan Kasem, Khet Chatuchak",
ChIJYQARD_-c4jARm8IziK4cGfw,ChIJYQARD_-c4jARm8IziK4cGfw,Su Phong Phesat Ltd. Pharmacy,"30 Soi Amon Ratchada, Khwaeng Lat Yao",Khet Chatuchak,Nonthaburi,13.825452,100.573107,4.5,2,0,Active,pharmacy,0,0,FALSE,scraped,02 511 2010,,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","30 Soi Amon Ratchada, Khwaeng Lat Yao, Khet Chatuchak",
ChIJQ_GX26ud4jARZ9_MvYiWlmM,ChIJQ_GX26ud4jARZ9_MvYiWlmM,New Drug (Ratchadaphisek 36) Pharmacy,"20/61, Soi Ratchadaphisek 36, Ratchadaphisek Road, Lat Yao, Khet Chatuchak, Bangkok",10900,Nonthaburi,13.8200779,100.5796248,1,1,0,Active,pharmacy,0,0,FALSE,scraped,086 378 0496,,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","20/61, Soi Ratchadaphisek 36, Ratchadaphisek Road, Lat Yao, Khet Chatuchak, Bangkok, 10900",
ChIJedXE0aud4jAR3XLC9XpXtEw,ChIJedXE0aud4jAR3XLC9XpXtEw,New Drug,"RHCH+2VP, Thanon Ratchadaphisek, Khwaeng Chan Kasem",Khet Chatuchak,Nonthaburi,13.8200994,100.5797007,1,1,0,Active,pharmacy,0,0,FALSE,scraped,02 541 7813,Monday: 7:00 AM – 11:00 PM | Tuesday: 7:00 AM – 11:00 PM | Wednesday: 7:00 AM – 11:00 PM | Thursday: 7:00 AM – 11:00 PM | Friday: 7:00 AM – 11:00 PM | Saturday: 7:00 AM – 11:00 PM | Sunday: 7:00 AM – 11:00 PM,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","RHCH+2VP, Thanon Ratchadaphisek, Khwaeng Chan Kasem, Khet Chatuchak",
ChIJybOKo6md4jAR3FWvxZgOIxA,ChIJybOKo6md4jAR3FWvxZgOIxA,Rungrot pharmacy,"15/276 อาคาร มินิบิ๊กซี, ซอย เสือใหญ่อุทิศ, แขวงจันทรเกษม",เขตจตุจักร,Nonthaburi,13.8214904,100.5819329,4,6,0,Active,pharmacy,0,0,FALSE,scraped,091 406 2865,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: 11:00 AM – 10:00 PM | Saturday: 11:00 AM – 10:00 PM | Sunday: 11:00 AM – 10:00 PM,http://www.facebook.com/rungrotpharmacy,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","15/276 อาคาร มินิบิ๊กซี, ซอย เสือใหญ่อุทิศ, แขวงจันทรเกษม, เขตจตุจักร",
ChIJbUZ53aud4jARQ2vG4Q2hTpk,ChIJbUZ53aud4jARQ2vG4Q2hTpk,Kun Chali Phesat Pharmacy,"15/345, Room 106/2, Soi Suea Yai Uthit (Ratchadaphisek 36), Ratchadaphisek Road, Chan Kasem, Khet Chatuchak, Bangkok",10900,Nonthaburi,13.819745,100.579705,1,1,0,Active,pharmacy,0,0,FALSE,scraped,02 541 6920,,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","15/345, Room 106/2, Soi Suea Yai Uthit (Ratchadaphisek 36), Ratchadaphisek Road, Chan Kasem, Khet Chatuchak, Bangkok, 10900",
ChIJa_0zTyKd4jARmiuWjmieink,ChIJa_0zTyKd4jARmiuWjmieink,ร้านยา ใบตองเภสัช (Pharmacy),"15, 314 ห้อง 102 Soi Ratchadaphisek 36 Yaek 11-1, Khwaeng Chan Kasem",Khet Chatuchak,Nonthaburi,13.8209466,100.581723,5,19,0,Active,pharmacy,0,0,FALSE,scraped,094 053 3897,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 11:00 PM,https://www.facebook.com/baitongpharma,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","15, 314 ห้อง 102 Soi Ratchadaphisek 36 Yaek 11-1, Khwaeng Chan Kasem, Khet Chatuchak",
ChIJ-0lLt7Cd4jARSrxLP5Fy7JM,ChIJ-0lLt7Cd4jARSrxLP5Fy7JM,tonkla pharmacy,"15, 345 ห้อง 110 Soi Suea Yai Uthit, Khwaeng Chan Kasem",Khet Chatuchak,Nonthaburi,13.8213099,100.5823969,4.6,12,0,Active,pharmacy,0,0,FALSE,scraped,082 896 0535,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: 11:00 AM – 10:00 PM | Saturday: 11:00 AM – 7:00 PM | Sunday: Closed,http://www.facebook.com/tonklapharmacydrugstore,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","15, 345 ห้อง 110 Soi Suea Yai Uthit, Khwaeng Chan Kasem, Khet Chatuchak",
ChIJA5s1hU6d4jARU9zaQxxhQgA,ChIJA5s1hU6d4jARU9zaQxxhQgA,ชิดใกล้ ฟาร์ม่า intimatee Pharma,จันทร์เกษม,111ห้อง108 Ratchadaphisek 36 Alley,Nonthaburi,13.8214739,100.58274,0,0,0,Active,pharmacy,0,0,FALSE,scraped,061 638 8689,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 10:00 PM | Saturday: 12:00 – 10:00 PM | Sunday: 12:00 – 10:00 PM,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","จันทร์เกษม, 111ห้อง108 Ratchadaphisek 36 Alley",
ChIJa28t5aud4jARB0cConn-Pgc,ChIJa28t5aud4jARB0cConn-Pgc,Home Pharma,"35/65 Soi Ratchadaphisek 32, Khwaeng Chan Kasem",Khet Chatuchak,Nonthaburi,13.819013,100.5796818,3.4,13,0,Active,pharmacy,0,0,FALSE,scraped,,Monday: 8:00 AM – 2:00 AM | Tuesday: 8:00 AM – 2:00 AM | Wednesday: 8:00 AM – 2:00 AM | Thursday: 8:00 AM – 4:00 AM | Friday: 8:00 AM – 4:00 AM | Saturday: 8:00 AM – 2:00 AM | Sunday: 8:00 AM – 2:00 AM,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","35/65 Soi Ratchadaphisek 32, Khwaeng Chan Kasem, Khet Chatuchak",
ChIJSZWmp_-c4jARttiAPVXzMTQ,ChIJSZWmp_-c4jARttiAPVXzMTQ,"Wet Ko Fa Ma Chu Ti Khon Limited.,Part.","21/2, Soi Chaloem Suk, Phahon Yothin Road, Lat Yao, Khet Chatuchak, Bangkok",10900,Nonthaburi,13.8263614,100.571917,0,0,0,Active,pharmacy,0,0,FALSE,scraped,084 045 0881,,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","21/2, Soi Chaloem Suk, Phahon Yothin Road, Lat Yao, Khet Chatuchak, Bangkok, 10900",
ChIJoVlak_2d4jARmWREoPZqNW8,ChIJoVlak_2d4jARmWREoPZqNW8,Ratchada,"111 Soi Suea Yai Uthit, Khwaeng Chan Kasem",Khet Chatuchak,Nonthaburi,13.8213354,100.5828821,0,0,0,Active,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","111 Soi Suea Yai Uthit, Khwaeng Chan Kasem, Khet Chatuchak",
ChIJDV6SYQad4jARRwLDWhiWYJw,ChIJDV6SYQad4jARRwLDWhiWYJw,Nathathan Pharmacy,RHHM+97M,Chatuchak,Nonthaburi,13.8284545,100.5831646,5,1,0,Active,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","RHHM+97M, Chatuchak",
ChIJ4ehl-cid4jARcLVlE5V1hC0,ChIJ4ehl-cid4jARcLVlE5V1hC0,"42 Siam Medicare Co., Ltd.","Sana Nikhom 1 Soi 12 Yaek 3, Khwaeng Chan Kasem",Khet Chatuchak,Nonthaburi,13.8300392,100.5819747,5,2,0,Active,pharmacy,0,0,FALSE,scraped,,Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: 8:00 AM – 5:00 PM | Sunday: Closed,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","Sana Nikhom 1 Soi 12 Yaek 3, Khwaeng Chan Kasem, Khet Chatuchak",
ChIJn9DqowCd4jAR7h07YKV7yUg,ChIJn9DqowCd4jAR7h07YKV7yUg,Ratchada Pharmacy,"99/3 ซอย รัชดาภิเษก 32, Khwaeng Chan Kasem",Khet Chatuchak,Nonthaburi,13.8260686,100.5706528,5,2,0,Active,pharmacy,0,0,FALSE,scraped,02 930 0348,Monday: 7:00 AM – 8:00 PM | Tuesday: 7:00 AM – 8:00 PM | Wednesday: 7:00 AM – 8:00 PM | Thursday: 7:00 AM – 8:00 PM | Friday: 7:00 AM – 8:00 PM | Saturday: 7:00 AM – 8:00 PM | Sunday: 7:00 AM – 8:00 PM,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","99/3 ซอย รัชดาภิเษก 32, Khwaeng Chan Kasem, Khet Chatuchak",
ChIJmSRQo_6c4jARJHeVbcsad04,ChIJmSRQo_6c4jARJHeVbcsad04,Thawan Phesat Pharmacy,"39/2-3Moo 5, Phahon Yothin Road, Lat Yao, Khet Chatuchak, Bangkok",10900,Nonthaburi,13.8294666,100.5700916,0,0,0,Active,pharmacy,0,0,FALSE,scraped,02 579 1858,,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","39/2-3Moo 5, Phahon Yothin Road, Lat Yao, Khet Chatuchak, Bangkok, 10900",
ChIJTdueWQyR4jARL24W_nxxCIc,ChIJTdueWQyR4jARL24W_nxxCIc,ฟาร์มาคลับ (Pharma Club),"29/3 SoiWatpranguen, Kanchanaphisek Frontage Rd, ตำบล บางม่วง",อำเภอบางใหญ่,Nonthaburi,13.8359584,100.4116914,5,4,0,Active,pharmacy,0,0,FALSE,scraped,094 797 9423,Monday: 5:30 – 10:00 PM | Tuesday: 5:30 – 10:00 PM | Wednesday: 5:30 – 10:00 PM | Thursday: 5:30 – 10:00 PM | Friday: 5:30 – 10:00 PM | Saturday: 5:30 – 10:00 PM | Sunday: 5:30 – 10:00 PM,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","29/3 SoiWatpranguen, Kanchanaphisek Frontage Rd, ตำบล บางม่วง, อำเภอบางใหญ่",
ChIJOzkR3pya4jARKw3WAeEgpkU,ChIJOzkR3pya4jARKw3WAeEgpkU,KYUSEI PHARMACEUTICAL,Thailand,Nonthaburi,Nonthaburi,13.8427176,100.4427551,5,1,0,Active,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",Thailand,
ChIJjzXbGbyb4jAR74SfWAqsBQM,ChIJjzXbGbyb4jAR74SfWAqsBQM,ร้านยาฟาร์แมกซ์ Pharmax สาขาราชพฤกษ์,"ร้านยาฟาร์แมกซ์ Pharmax ราชพฤกษ์, เลขที่ 81/1 Soi Mu Ban Thananon Soi 10, Tambon Bang Krang",Amphoe Mueang Nonthaburi,Nonthaburi,13.851102,100.4490996,4.8,59,0,Active,pharmacy,0,0,FALSE,scraped,061 391 2108,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 8:00 AM – 9:00 PM,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","ร้านยาฟาร์แมกซ์ Pharmax ราชพฤกษ์, เลขที่ 81/1 Soi Mu Ban Thananon Soi 10, Tambon Bang Krang, Amphoe Mueang Nonthaburi",
ChIJF84DRiWb4jARK7DKMN2U-Jo,ChIJF84DRiWb4jARK7DKMN2U-Jo,Paw haus petshop,"47, 47, Tambon Bang Len",Amphoe Bang Yai,Nonthaburi,13.8460576,100.4397995,4.9,9,0,Active,pharmacy,0,0,FALSE,scraped,095 954 4114,Monday: 9:30 AM – 9:00 PM | Tuesday: 7:30 AM – 9:00 PM | Wednesday: 7:30 AM – 9:00 PM | Thursday: 7:30 AM – 9:00 PM | Friday: 7:30 AM – 9:00 PM | Saturday: 7:30 AM – 9:00 PM | Sunday: 9:30 AM – 9:00 PM,https://www.facebook.com/profile.php?id=100090124723930,0,"['pharmacy', 'veterinary_care', 'health', 'food', 'point_of_interest', 'store', 'establishment']","47, 47, Tambon Bang Len, Amphoe Bang Yai",
ChIJRUKXbpmb4jARE5bkFWRlHRE,ChIJRUKXbpmb4jARE5bkFWRlHRE,ร้านยา ย อา ยา (Yor-Rx-Ya),"112, 120 Soi Chai Mongkon, Tambon Bang Sri Muang",Amphoe Mueang Nonthaburi,Nonthaburi,13.8386355,100.4749002,5,55,0,Temporarily Closed,pharmacy,0,0,FALSE,scraped,098 278 3823,,https://lin.ee/e5xDn7f5,0,"['pharmacy', 'veterinary_care', 'health', 'point_of_interest', 'store', 'establishment']","112, 120 Soi Chai Mongkon, Tambon Bang Sri Muang, Amphoe Mueang Nonthaburi",
ChIJj4uSmmub4jARohE8iMhrvzA,ChIJj4uSmmub4jARohE8iMhrvzA,Pure Drug Store,"9/9 หมู่5 ต, Tambon Talat Kwan",Amphoe Mueang Nonthaburi,Nonthaburi,13.8449839,100.51156,5,2,0,Active,pharmacy,0,0,FALSE,scraped,095 642 6919,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,https://www.bigc.co.th/,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","9/9 หมู่5 ต, Tambon Talat Kwan, Amphoe Mueang Nonthaburi",
ChIJEyAhxBCb4jAR7LFbqoFDCqU,ChIJEyAhxBCb4jAR7LFbqoFDCqU,Yod Yiam Pharmacy,1,15 ถนน ประชาราษฎร์,Nonthaburi,13.8437912,100.4975161,0,0,0,Active,pharmacy,0,0,FALSE,scraped,02 525 0395,,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","1, 15 ถนน ประชาราษฎร์",
ChIJ6YYYzgGb4jAR6YRIVgUCYJ8,ChIJ6YYYzgGb4jAR6YRIVgUCYJ8,วัตสัน บิ๊กซี ติวานนท์ : WATSONS BIG C TIWANON : Click & Collect,"37 ห้องหมายเลขที่ 102–1 บิ๊กซี, Tiwanon Road",Amphoe Mueang Nonthaburi,Nonthaburi,13.8447057,100.5110781,4.5,72,0,Active,pharmacy,0,0,FALSE,scraped,092 246 3261,Monday: 9:00 AM – 9:30 PM | Tuesday: 9:00 AM – 9:30 PM | Wednesday: 9:00 AM – 9:30 PM | Thursday: 9:00 AM – 9:30 PM | Friday: 9:00 AM – 9:30 PM | Saturday: 9:00 AM – 9:30 PM | Sunday: 9:00 AM – 9:30 PM,http://www.watsons.co.th/,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","37 ห้องหมายเลขที่ 102–1 บิ๊กซี, Tiwanon Road, Amphoe Mueang Nonthaburi",
ChIJYUHydxCb4jARgFWchov_BSg,ChIJYUHydxCb4jARgFWchov_BSg,Suwisit Pharmacy,"17, 11 หมู่5 Phibul Songkhram Road, Tambon Suan Yai",อำเภอเมือง,Nonthaburi,13.8411722,100.4959405,3,2,0,Active,pharmacy,0,0,FALSE,scraped,02 526 4226,Monday: 9:00 AM – 1:00 PM | Tuesday: 9:00 AM – 1:00 PM | Wednesday: 9:00 AM – 1:00 PM | Thursday: 9:00 AM – 1:00 PM | Friday: 9:00 AM – 1:00 PM | Saturday: 9:00 AM – 1:00 PM | Sunday: 9:00 AM – 1:00 PM,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","17, 11 หมู่5 Phibul Songkhram Road, Tambon Suan Yai, อำเภอเมือง",
ChIJg6INeBCb4jARq3cGmJbUPTc,ChIJg6INeBCb4jARq3cGmJbUPTc,Mor Ya,RFRW+G96,Mueang Nonthaburi District,Nonthaburi,13.8412878,100.4959062,0,0,0,Active,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","RFRW+G96, Mueang Nonthaburi District",
