store_id,store_name,address,postal_code,city,account,district,region,lat,lng,category,annual_sales_usd,lines_per_store,fsm,sr,rating,review_count,price_level,place_id,phone,opening_hours,website,enrichment_attempted
700_A007,AMSATH STORE,"NO. 81  TAMAN BUNGA SEJATI, JALAN KUALA SAWAH",-,71200 RANTAU  NSDK.,Others,CENTRAL,CENTRAL,2.645616055,101.9477768,SPV,770.56,9.4,33060,COMRB13,,,,,,,,
700_A013,ANANTHA STORE,"NO. 173  PALONG 1, 73440 GEMAS  NSDK.",73440,,Others,CENTRAL,CENTRAL,2.690206766,102.5698929,SPV,871.26,6.6,33060,COMRB12,,,,,,,,
700_A015,AMPANGAN FAMILY STORE SDN BHD,"NO. 115-116-117, LORONG CENGAL UTAMA",70400,1/1 TAMAN CENGAL UTAMA,FS,CENTRAL,CENTRAL,2.725957394,101.9931488,LPV,31649.08,27.2,33060,COMRB16,,,,,,,,
700_A016,ARABIAH MINI MARKET (CAWANGAN),"NO. 33 JALAN BUNGA RAYA 25, TAMAN TASIK JAYA",70400,,Others,CENTRAL,CENTRAL,2.714928,101.994034,SPV,502.49,6.8,33060,COMRB16,,,,,,,,
700_A020,PASAR MINI AR SENAWANG INDAH,"NO.72 JALAN ORKID2, TAMAN SENAWANG INDAH 2",-,70400 SENAWANG . NSDK,Others,CENTRAL,CENTRAL,2.694987297,101.9992142,SPV,1466.58,10.2,33060,COMRB16,,,,,,,,
700_A023,ARMAN BIN AB. RAHIM,"KEDAI NO. 14(F)   JELAI KOMPLEK, 73480 GEMAS  NSDK.",73480,,Others,CENTRAL,CENTRAL,2.647451639,102.4862289,SPV,933.49,7.4,33060,COMRB12,,,,,,,,
700_A027,ABDUL ARIS HASSAN GARISAN LINTANG ENT.,"NO. 1  SIMPANG TIGA, GEDONG LALANG 162",-,AMPANGAN  SEREMBAN  NSDK.,Others,CENTRAL,CENTRAL,2.7225945,101.9719849,SPV,922.22,3,33060,COMRB16,,,,,,,,
700_A045,ANTHONY MINI MARKETPD,"PT 1100 176  JLN DS 1/12, BANDAR DATARAN SEGAR",71000,71000 PORT DICKSON NSDK.,Others,CENTRAL,CENTRAL,2.560572386,101.8140793,SPV,275.89,8,33060,COMRB13,,,,,,,,
700_A046,AZLIE BIN OMAR K/R RUMAH RAKYAT,"NO 1 GERAI MDPD RUMAH RAKYAT, TELOK PELANDUK PASIR PANJANG",-,71250 PASIR PANJANG NSDK,Others,CENTRAL,CENTRAL,2.420506,101.88575,SPV,333.72,8.2,33060,COMRB13,,,,,,,,
700_A057,MD AGRICULTURAL ENTERPRISE (700-M224),"NO 12,TAPAK GERAI FELDA LUI TIMUR,, 72120 BANDAR SERI JEMPOL,NSDK",72120,,Others,CENTRAL,CENTRAL,3.065259,102.407943,SPV,1624,12.6,33060,COMRB12,,,,,,,,
700_A068,AKUDIA ENTERPRISEPETRONAS,"LOT 1682 JALAN SENAWANG PAROI, MUKIM AMPANGAN",70400,70400 SEREMBAN NEGERI SEMBILAN.,Others,CENTRAL,CENTRAL,2.709632158,101.9790649,PMS,-416.93,3.4,33060,COMRB16,,,,,,,,
700_A070,AVILLION HOTEL PORT DICKSON,BATU 3  JALAN PANTAI,71000,,Others,CENTRAL,CENTRAL,2.506170034,101.8327408,OTH,0,0,33060,COMRB13,,,,,,,,
700_A079,AIVINN ENTERPRISE,"NO.3 JALAN PS 1/5, TAMAN PINGGIRAN SENAWANG",71450,71450 SG. GADUT  SEREMBAN.,Others,CENTRAL,CENTRAL,2.65339756,101.9947128,SPV,188.53,5.2,33060,COMRB16,,,,,,,,
700_A097,A.LETCHU ENTERPISE,"NO.31G  JLN COCO DRIVE 2, TAMAN BANDAR SENAWANG",70450,,Others,CENTRAL,CENTRAL,2.693253279,102.0004578,SPV,1073.82,8.2,33060,COMRB16,,,,,,,,
700_B002,BP CURRY HOUSE MISIRIYA S/B,"NO. 5&6  JALAN BESAR LENGGENG, 71750 LENGGENG  NSDK.",71750,,Others,CENTRAL,CENTRAL,2.855175018,101.9420395,SPV,4491.57,18.4,33060,COMRB17,,,,,,,,
700_B003,BALAN M/M,"NO. 75A  JALAN LAMA, 71000 PORT DICKSON  NSDK.",71000,,Others,CENTRAL,CENTRAL,2.525771379,101.7957611,SPV,1549.75,14,33060,COMRB13,,,,,,,,
700_B007,BISMILLAH STORE JLN BUNGA RAYA,"NO. 280  BLOCK C, JALAN BUNGA RAYA",70400,70400 SEREMBAN  NSDK.,Others,CENTRAL,CENTRAL,2.720135689,101.9586563,SPV,3536.35,8.6,33060,COMRB16,,,,,,,,
700_B009,BAHAU PHARMACY SDN. BHD. CAW K.KLAWANG,"NO. 10 JALAN DATO ABDULLAH, 71600 KUALA KLAWANG NSDK.",71600,,Others,CENTRAL,CENTRAL,2.939145565,102.0701904,OTH,1316.81,8.8,33060,COMRB17,,,,,,,,
700_B010,BAN SING SUNDRY GOODS &HARDWARE,"132  JALAN DATO MOYANG SALLEH, 71600 KUALA KLAWANG  JELEBU",71600,NEGERI SEMBILAN DARUL KHUSUS.,Others,CENTRAL,CENTRAL,2.941158056,102.0707703,SPV,2313.97,8.4,33060,COMRB17,,,,,,,,
700_B019,KEDAI RUNCIT NUURASYRAF (700-K042),"NO. 710  TAMAN BUKIT MUTIARA, 20/1 TEMIANG",-,70200 SEREMBAN  NSDK.,Others,CENTRAL,CENTRAL,2.76544,101.928043,SPV,0,0,33060,COMRB17,,,,,,,,
700_B022,BAN Y MINI MARKET,"NO. 5  TAMAN PATIN INDAH, MAMBAU  70300 SEREMBAN  NSDK.",-,,Others,CENTRAL,CENTRAL,2.670722723,101.9208298,SPV,1437.18,7.8,33060,COMRB13,,,,,,,,
700_B023,SYARIKAT PERNAIGAAN BAN CHEONG,"NO. 93  MAIN ROAD, SUNGAI PELEK  SELANGOR.",70000,,Others,CENTRAL,CENTRAL,2.642985106,101.7171555,CMH,254.97,6.2,33060,COMRB10,,,,,,,,
700_B040,B FAMILY MART S/B(ZEMART),"NO.159-168LORONG DALAM 6, TMN DATO LELA MAHARAJA",71300,PEKAN CHEMBONG,ZEMART,CENTRAL,CENTRAL,2.597952604,102.0728989,SMT,106374.97,44.8,33060,COMRB16,,,,,,,,
700_B096,1 BABA STORE SDN BHD (MAIN),"B-G-2 TO 15  BLOCK B JALAN 6/2, TAMAN CEMPAKAPURI 4",71800,,Others,CENTRAL,CENTRAL,2.7991364,101.7693405,SPV,179.85,3.2,33060,COMRB10,,,,,,,,
700_C003,CHEOON PAK TRADING,"NO. 312  TAMAN SURIA, JALAN TUN DR ISMAIL",70200,70200 SEREMBAN  NSDK.,Others,CENTRAL,CENTRAL,2.739279032,101.9260178,CMH,619.74,3.8,33060,COMRB17,,,,,,,,
700_C004,CHONG TRADING CO,"NO. 19/5 TAMAN DESA TEMIANG, 70200 SEREMBAN NSDK.",70200,,Others,CENTRAL,CENTRAL,,,WHS,-1714.31,5.4,33060,COMRB07,,,,,,,,
700_C005,CHEOON LIN SDN. BHD.,"NO. 35  JALAN DR.KRISHNAN, 70000 SEREMBAN  NSDK.",70000,,Others,CENTRAL,CENTRAL,2.727594,101.937496,CMH,265.27,4.2,33060,COMRB16,,,,,,,,
700_C006,YAN TUCK SDN BHD-Y068,"9  JALAN DATO ABDUL RAHMAN, 70100 SEREMBAN  NSDK.",70100,,Others,CENTRAL,CENTRAL,2.726543903,101.9374008,CMH,1326.29,4.4,33060,COMRB16,,,,,,,,
700_C012,KEDAI CHENG YEE CHOY,"NO. 3403  AIR KUNING, 71200 RANTAU  NSDK.",71200,,Others,CENTRAL,CENTRAL,2.548638582,101.9753952,SPV,774.65,9,33060,COMRB13,,,,,,,,
700_C013,CHOA ENG HONG,"NO. 3  JALAN BESAR, KUALA SAWAH  NSDK.",-,,Others,CENTRAL,CENTRAL,2.625403881,101.9489746,SPV,684.93,7.8,33060,COMRB13,,,,,,,,
700_C015,CHEONG CHUAN SANG MED HALL,"NO. 54  JALAN BESAR, 71700 MANTIN  NSDK.",71700,,Others,CENTRAL,CENTRAL,2.82331562,101.8931732,CMH,546.05,3.8,33060,COMRB17,,,,,,,,
700_C019,CHUAN CHOON SENG,"NO. 09  JALAN BESAR, 71750 LENGGENG  NSDK.",71750,,Others,CENTRAL,CENTRAL,2.855503082,101.9419556,SPV,562.21,7.4,33060,COMRB17,,,,,,,,
700_C022,CHEOON SIN TRADING,"NO. 248  JALAN BESAR, 71800 NILAI  NSDK.",71800,,Others,CENTRAL,CENTRAL,2.801651716,101.796936,CMH,270.06,7,33060,COMRB10,,,,,,,,
700_C025,CHOP NEO GUAN CHUAN,"NO 63  PT 4180  TAMAN ORKID FASA 2, BT 9 1/2   JALAN PANTAI",71050,71050 SI RUSA  PD,Others,CENTRAL,CENTRAL,2.434320927,101.8631363,CMH,237.8,7.8,33060,COMRB13,,,,,,,,
700_C030,CHIN MEE,"NO. 17 JALAN BESAR, 43900 SEPANG SELANGOR.",43900,,Others,CENTRAL,CENTRAL,2.6900599,101.7511215,SPV,766.85,7.6,33060,COMRB10,,,,,,,,
700_C042,CHOP LEE HING,"NO. 28 TAMAN DUSUN SETIA, 70100 SEREMBAN NSDK.",70100,,Others,CENTRAL,CENTRAL,2.715213299,101.9611816,SPV,331.52,7.2,33060,COMRB16,,,,,,,,
700_C044,CHOP SHING LOONG,"NO. 88  SG. MUNTOH, 71600 TITI  NSDK.",71600,,Others,CENTRAL,CENTRAL,3.021359205,102.0816956,SPV,684.36,5.8,33060,COMRB17,,,,,,,,
700_C045,HUP SENG SHOPPING CENTRE,"NO. 9  JALAN DATO ABDULLAH, 71600 KUALA KLAWANG  JELEBU",71600,NSDK,Others,CENTRAL,CENTRAL,2.939170837,102.0702438,SPV,990.85,10.2,33060,COMRB17,,,,,,,,
700_C050,CHING POH & RAKAN,"3RD. MILE KUALA PILAH ROAD, AMPANGAN 70400  SEREMBAN",-,NSDK,Others,CENTRAL,CENTRAL,2.727003574,101.9745178,SPV,583.37,5,33060,COMRB16,,,,,,,,
700_C051,CHAN LAI MINI MARKET,"NO. 109  KG. LADANG GEDDES, 72100 BAHAU  NSDK.",72100,,Others,CENTRAL,CENTRAL,2.857861757,102.5222321,SPV,924.23,9.2,33060,COMRB12,,,,,,,,
700_C052,CHOP KWONG LOONGBAHAU,"NO. 170 BAKAR BATU, 72100 BAHAU NSDK.",72100,,Others,CENTRAL,CENTRAL,2.804673195,102.4021225,WHS,51366.18,1,33060,COMRB12,,,,,,,,
700_C055,CHOP SOON JOO,"NO. 11  SRI MENANTI, 71550 KUALA PILAH  NSDK.",71550,,Others,CENTRAL,CENTRAL,2.698724985,102.1623917,SPV,897.1,5.8,33060,COMRB12,,,,,,,,
700_C057,CHOP KOK THYE,"NO. 803  PEKAN  JUASSEH, 72000 KUALA PILAH  NSDK.",72000,,Others,CENTRAL,CENTRAL,2.786444902,102.2993164,SPV,617.12,4.6,33060,COMRB12,,,,,,,,
700_C058,LEONG JOO TRADING,"NO. 799  PEKAN JUASSEH, 72000 KUALA PILAH  NSDK.",72000,,Others,CENTRAL,CENTRAL,2.78651166,102.2991333,SPV,224.86,6.6,33060,COMRB12,,,,,,,,
700_C059,CHOP YEE SENGBATU KIKIR,"NO. 5  JALAN BERINGIN 2, BATU KIKIR  NSDK.",-,,Others,CENTRAL,CENTRAL,2.831082821,102.3174896,SPV,351.86,5.4,33060,COMRB12,,,,,,,,
700_C067,CHOP WAH HIN,"NO. 7 PEKAN DESA PERMAI, SIMPANG DURIAN  NSDK.",-,,Others,CENTRAL,CENTRAL,3.097944975,102.2188797,SPV,620.15,5.8,33060,COMRB12,,,,,,,,
700_C085,CHOP TECK KIN,"NO. 5  JALAN BESAR PERTANG, 72300 SIMPANG PERTANG  NSDK.",72300,,Others,CENTRAL,CENTRAL,2.961070776,102.2191772,SPV,579.19,5.8,33060,COMRB12,,,,,,,,
700_C092,CHOP KONG LEE,"NO. 142 JALAN BESAR, 42800 TANJUNG SEPAT",42800,SELANGOR DARUL EHSAN,Others,CENTRAL,CENTRAL,2.662173271,101.5578995,SPV,299.58,5.2,33060,COMRB10,,,,,,,,
700_C094,MY CF TRADING,"NO 1030  LRG SRI PULAI 38/3, TAMAN SRI PULAI 3",70400,,Others,CENTRAL,CENTRAL,2.750230789,101.9476166,WHS,70.62,0.6,33060,COMRB17,,,,,,,,
700_C097,CHOP CHIN HUATJOHOL,"NO. 45  JALAN BESAR, 73100 JOHOL  NSDK.",73100,,Others,CENTRAL,CENTRAL,2.600783587,102.2636642,SPV,1321.3,7,33060,COMRB12,,,,,,,,
700_C101,CHO YU KIA @ CHEW YU KIA,"NO. 126 KG. SEPANG JAYA, SEPANG SELANGOR.",74111,,Others,CENTRAL,CENTRAL,2.687269926,101.7492294,SPV,314.78,8.4,33060,COMRB10,,,,,,,,
700_C102,CHIA BERJAYA ENTERPRISE,"NO. 1  JALAN RASA SAYANG 1, TAMAN RASA SAYANG",-,JALAN TAMPIN,Others,CENTRAL,CENTRAL,2.68228507,102.2780457,SPV,1784.05,10,33060,COMRB12,,,,,,,,
700_C105,CHOP HIAP HUATTANJONG SEPAT,"NO. 173 JALAN BESAR, 42800 TANJONG SEPAT",42800,SELANGOR DARUL EHSAN.,Others,CENTRAL,CENTRAL,2.661783218,101.5586548,SPV,388.72,8.8,33060,COMRB10,,,,,,,,
700_C107,CHOP YING SANG,"NO. 40  LORONG 2, TAMAN SORNAM",72100,72100 BAHAU  NSDK.,Others,CENTRAL,CENTRAL,2.807163239,102.3894348,WHS,140.28,1.2,33060,COMRB12,,,,,,,,
700_C115,CHOP NAM HUAT,"NO.28 MAIN ROAD, 73100 JOHOL   NSDK",73100,,Others,CENTRAL,CENTRAL,2.600461721,102.263382,SPV,256.02,5,33060,COMRB12,,,,,,,,
700_C136,CHONG HING WAH,"LOT 2269  TAMAN LUKUT, 71010 LUKUT",71010,PORT DICKSON  NSDK.,Others,CENTRAL,CENTRAL,2.566300392,101.8287201,SPV,1295.1,8.2,33060,COMRB13,,,,,,,,
700_C137,SEON REE LOONG MINI MARKET,"NO. 17  TAMAN SERI PERTANG, 72300 SIMPANG PERTANG  NSDK.",72300,,Others,CENTRAL,CENTRAL,2.945103884,102.256546,SPV,1701.57,10.2,33060,COMRB12,,,,,,,,
700_C151,CASH,SEREMBAN,70200,,Others,CENTRAL,CENTRAL,,,CASH,0,0,33060,COMRB07,,,,,,,,
700_C154,CEMPAKA SPEED MART,"NO. 160 JALAN BESAR RANTAU, 71200 RANTAU NSDK.",71200,RECEIVING:MON-THUR BEFORE 5PM  FRI OFF,Others,CENTRAL,CENTRAL,2.585777998,101.9616623,SPV,2178.24,16,33060,COMRB13,,,,,,,,
700_C179,CHEAN YUAN MINI MARKET,"NO 513 FELDA PALONG 5, 73430 GEMAS",73430,NEGERI SEMBILAN.,Others,CENTRAL,CENTRAL,2.748173237,102.6467285,SPV,1156.56,8.2,33060,COMRB12,,,,,,,,
700_C190,CFK MARKETING SDN BHD,"NO.11  JALAN LOMBONG EMAS 13, TMN PERINDUSTRIAN RINGAN",70200,JALAN TUN DR. ISMAIL,Others,CENTRAL,CENTRAL,,,WHS,-528.47,0,33060,COMRB07,,,,,,,,
700_C201,CHAI YIT FASHION SDN BHD,"PT28  TINGKAT 1  JALAN SAUJANA, TAMAN SAUJANA",73500,ROMPIN  NSDK,Others,CENTRAL,CENTRAL,2.70636487,102.5029984,OTH,186.19,5.8,33060,COMRB12,,,,,,,,
700_D001,DELONIX CORPORATION S/B (W),"NO. 25 JALAN SIOW LOONG HIN, 70000 SEREMBAN NSDK.",70000,,Others,CENTRAL,CENTRAL,2.728143215,101.9392395,WHS,73105.5,8.2,33060,COMRB16,,,,,,,,
700_D006,DUO YUAN TRADING,"NO. 125  KEMAYAN SQUARE, 70200 SEREMBAN  NSDK.",70200,,Others,CENTRAL,CENTRAL,2.717899323,101.9239349,SPV,432.61,5.8,33060,COMRB16,,,,,,,,
700_D008,SHAHROM B.MOHD SHAH(700-S446),"KEDAI NO. 2  JALAN UTAMA, FELDA PASOH 1  72300 SIMPANG",72300,PERTANG  NSDK.,Others,CENTRAL,CENTRAL,3.017068,102.267409,SPV,34.19,6.4,33060,COMRB12,,,,,,,,
700_D016,DALWN ENT.ESSO PERSIARAN SENAWANG,"PT16862TMN SRI PAGI, 70450 SENAWANGNSDK.",70450,,Others,CENTRAL,CENTRAL,2.705991745,101.9877167,PMS,198.71,4.8,33060,COMRB16,,,,,,,,
700_D040,DKG MULTIMART,"NO.43-44   PEKAN MAMBAU, 70300 SEREMBAN.NSDK",70300,,Others,CENTRAL,CENTRAL,2.666100979,101.9182053,SPV,447.06,7.2,33060,COMRB13,,,,,,,,
700_E002,ENG GUAN JOO,"NO. 14  JALAN BESAR PEKAN ULU, 43700 BERANANG  SELANGOR.",43700,( 170KG),Others,CENTRAL,CENTRAL,2.89572978,101.9276428,SPV,1654.74,5.8,33060,COMRB17,,,,,,,,
700_E007,E.F. MINI MARKET,"NO. 7  LORONG MERBOK 6/1, TAMAN BUNGA BLOSSOM",-,70100 SEREMBAN  NSDK.,Others,CENTRAL,CENTRAL,2.691421362,101.9498462,SPV,204.63,5.2,33060,COMRB13,,,,,,,,
700_E008,ENG HING LEONG,"NO. 805  RUMAH KEDAI JUASSEH, BANDAR BARU JUASSEH",72500,NEGERI SEMBILAN.,Others,CENTRAL,CENTRAL,2.78679204,102.2992096,SPV,1120.01,6,33060,COMRB12,,,,,,,,
700_E017,ENG HOO MINI MARKET (E059),"NO. 7-8  BATU 10  KEPIS, 73100 JOHOL  NSDK.",73100,,Others,CENTRAL,CENTRAL,2.70623827,102.3670349,SPV,1490.48,9.2,33060,COMRB12,,,,,,,,
700_E029,ESKAY TRADING SERVICESPETRONAS,"LOT 726&727JLN S'BAN-K.PILAH, AMPANGAN 2",-,SEREMBANNSDK.,Others,CENTRAL,CENTRAL,2.717316628,102.0112839,PMS,308.06,5.4,33060,COMRB16,,,,,,,,
700_E030,ESSO LUKUT FILLING STATIONS/M WIRA,"LOT 8776BATU 3JLN SEREMBAN, 71010 LUKUT",71010,PORT DICKSONNSDK.,Others,CENTRAL,CENTRAL,2.560748,101.813406,PMS,233.49,6.8,33060,COMRB13,,,,,,,,
700_E033,ELLA CASH & CARRY NILAI,"NO.35JLN BESAR, 71800 NILAINSDK.",71800,,Others,CENTRAL,CENTRAL,2.801525116,101.7950516,SPV,388.91,7.6,33060,COMRB10,,,,,,,,
700_E036,E MINIMART,"NO 95   JALAN RASAH, 70300 SEREMBAN",70300,NEGERI SEMBILAN.,Others,CENTRAL,CENTRAL,2.700005054,101.9394302,SPV,0,0,33060,COMRB13,,,,,,,,
700_E041,ENTRADE VENTURES -MOBIL BAHAU,"LOT 488 JALAN JUASSEH, BAHAU. NSDK",72100,,Others,CENTRAL,CENTRAL,2.806445599,102.3798218,PMS,208.71,4.6,33060,COMRB12,,,,,,,,
700_F002,FAMILY STORE,"NO. 3387-3390 JALAN RJ 6/1, TAMAN RASAH JAYA",70300,,FS,CENTRAL,CENTRAL,2.680122614,101.9476547,LPV,30757.8,35.8,33060,COMRB13,,,,,,,,
700_F009,FUK HIN LOONG,"NO. 39  TANJUNG IPOH, 72100 KUALA PILAH  NSDK.",72100,,Others,CENTRAL,CENTRAL,2.741488218,102.1849518,SPV,286.1,4,33060,COMRB12,,,,,,,,
700_F012,FU KHING TRADING,"NO. 3  TAMAN SRI PAGI, KAWASAN SENAWANG",-,70450 SEREMBAN  NSDK.,Others,CENTRAL,CENTRAL,2.706068516,101.9882889,SPV,20.48,0.6,33060,COMRB16,,,,,,,,
700_F031,FARMASI WANGSA SDN. BHD.,"34 JLN DATO LEE FOONG YEE, 70000 SEREMBAN NSDK.",70000,,Others,CENTRAL,CENTRAL,2.724697113,101.937973,OTH,232.73,6.2,33060,COMRB16,,,,,,,,
700_F040,FFM FARMS SDN. BHD.,"LOT 2100 & 765  MUKIM LINGGI, DAERAH PORT DICKSON  NSDK.",71000,,Others,CENTRAL,CENTRAL,2.508421421,101.957428,OTH,0,0,33060,COMRB13,,,,,,,,
700_F058,FRESH N CONVENIENT RETAIL (REMBAU) S/B,"36-39 TAMAN REMBAU JAYA, 71300 REMBAU",71300,NEGERI SEMBILAN.,FNC,CENTRAL,CENTRAL,2.593744516,102.0785828,LPV,9758.98,16.2,33060,COMRB16,,,,,,,,
700_F073,FAHALIFF ENTERPRISE,"LOT 5 (PT 3654) JALAN NILAI 7/2, KAWASAN PERINDUSTRIAN NILAI",71800,,Others,CENTRAL,CENTRAL,2.847870111,101.8147964,SPV,287.85,5.8,33060,COMRB17,,,,,,,,
700_F081,FO ONN TRADING,NO.69 JALAN BESAR  DANGI,73100,,Others,CENTRAL,CENTRAL,2.64416337,102.3214569,SPV,563.67,6.4,33060,COMRB12,,,,,,,,
700_G003,GUAN HIN (MAMBAU),"1-A JALAN BESAR MAMBAU, 71300 MAMBAU NSDK.",71300,,Others,CENTRAL,CENTRAL,2.668682337,101.9226227,SPV,305.88,6.2,33060,COMRB13,,,,,,,,
700_G012,G.U.S. (NILAI) SDN. BHD,"LOT PT 9979-9983, PUTRA POINT PHASE 2A",71800,JALAN BBN 1/3L 71800 NILAI,Others,CENTRAL,CENTRAL,2.821091413,101.7934875,LPV,35340.12,49.6,33060,COMRB10,,,,,,,,
700_G018,GOLDEN CENTURY FROZEN FOOD,"NO. 32  JALAN PASAR BARU, 71000 PORT DICKSON  NSDK.",71000,,Others,CENTRAL,CENTRAL,2.526410103,101.7971115,SPV,320.51,7.6,33060,COMRB13,,,,,,,,
700_G019,GUAN SENG DANGI,"NO. 123  PEKAN DANGI, 73100 JOHOL  NSDK.",73100,,Others,CENTRAL,CENTRAL,2.645249128,102.3240204,SPV,848.72,8.2,33060,COMRB12,,,,,,,,
700_G025,KEDAI RUNCIT CHAN WEN AUN GAN SOH GOH,"NO. 205  FELDA PALONG 3, 73450 GEMAS  NSDK.",73450,,Others,CENTRAL,CENTRAL,2.677639961,102.6168137,SPV,362.07,3.8,33060,COMRB12,,,,,,,,
700_G042,GEDUNG SRI MINANG S/B,"LOT 3702 & 3729, JLN TUNG YEN",-,72000 KUALA PILAHNSDK.,Others,CENTRAL,CENTRAL,2.739282608,102.2473221,SPV,15162.57,24.6,33060,COMRB12,,,,,,,,
700_G045,GASING MEWAH ENTERPRISE PETRONAS,"KM 274-4 LEBUHRAYA K.L -S'BAN, ARAH SELATAN (R&R) 70700 S'BAN",-,NEGERI SEMBILAN.,Others,CENTRAL,CENTRAL,2.763311625,101.8313446,PMS,127.4,1.8,33060,COMRB10,,,,,,,,
700_G046,GANGGA STORE,"LOT 55  JALAN BESAR, TAMPIN LINGGI",-,71150 LINGGI  PORT DICKSON.,Others,CENTRAL,CENTRAL,2.517366886,101.9965439,SPV,279.25,6,33060,COMRB13,,,,,,,,
700_G054,GREEN NATURE CONCEPT SBCALTEX,"NO.118 TMN INDUSTRI BAHAU, 72100 BAHAU NSDK",72100,,Others,CENTRAL,CENTRAL,2.810686588,102.4139633,PMS,14.92,0.6,33060,COMRB12,,,,,,,,
700_G058,GEDUNG MINI MINANG SDN BHD,"NO.218 & 219   JLN SERTING UTAMA 4/3, PUSAT PERNIAGAAN BANDAR SRI JEMPOL",-,72120 JEMPOL  NSDK,Others,CENTRAL,CENTRAL,2.892738342,102.4073334,SPV,6780.45,27.6,33060,COMRB12,,,,,,,,
700_G060,GEDUNG SRI MINANG (BATU KIKIR ) SDN BHD,"PT093-PT098   PEKAN BATU KIKIR, DAERAH JEMPOL",-,72200 BATU KIKIR   NSDK,Others,CENTRAL,CENTRAL,2.826712847,102.3180695,SPV,8381.68,25.8,33060,COMRB12,,,,,,,,
700_G061,GALENA FAMILY STORE SDN BHD,"15-18 JALAN JASPER JAYA 1, TAMAN JASPER JAYA",-,70200 SEREMBAN . NSDK,FS,CENTRAL,CENTRAL,2.726059914,101.912178,LPV,42010.49,38.8,33060,COMRB13,,,,,,,,
700_G066,GJT MOHAN ENTERPRISE,"NO 36  JALAN BESAR PAJAM, 71700 MANTIN",71700,NEGERI SEMBILAN.,Others,CENTRAL,CENTRAL,2.845737934,101.8477936,SPV,192.01,5,33060,COMRB17,,,,,,,,
700_G068,GENGKA MINI MART,"NO.1 (LOT 6020) JLN SPRINGHILL 2B, BANDAR SPRINGHILL",71000,,Others,CENTRAL,CENTRAL,2.60214448,101.8713074,SPV,500.41,5.4,33060,COMRB13,,,,,,,,
700_H011,CHOP HUP HUAT,"NO. 270-271  JALAN LAMA, 71000 PORT DICKSON  NSDK.",71000,,Others,CENTRAL,CENTRAL,2.527353048,101.7985764,SPV,405.58,9.6,33060,COMRB13,,,,,,,,
700_H017,PASAR MINI HUP HIN CHAN SDN BHD,"211-212 TMN. BUKIT KEPAYANG, JALAN LABU 70200 SEREMBAN",-,NSDK,Others,CENTRAL,CENTRAL,2.723282099,101.9061127,SPV,700.3,5.6,33060,COMRB10,,,,,,,,
700_H019,HOE HIN ENTERPRISE SDN BHD(W),"NO. 159 JALAN DATO' SIAMANG GAGAP, 70100 SEREMBAN NSDK.",70100,,Others,CENTRAL,CENTRAL,2.723231792,101.9550247,WHS,-132.28,1,33060,COMRB16,,,,,,,,
700_H022,HO KENG KEE,"NO. 144  JALAN BESAR, 71650 TITI  NSDK.",71650,,Others,CENTRAL,CENTRAL,2.997775793,102.0767899,OTH,272.72,2.2,33060,COMRB17,,,,,,,,
700_H025,HIAP HINBATU KIKIR,"NO. 11  JALAN BERINGIN 1, 72100 BATU KIKIR  NSDK.",72100,,Others,CENTRAL,CENTRAL,2.830566406,102.317688,SPV,445.25,5.6,33060,COMRB12,,,,,,,,
700_H029,HUP AIK TRADING CO.,"NO. 751 JALAN TEMIANG, 70200 SEREMBAN NSDK.",70200,,Others,CENTRAL,CENTRAL,2.744109154,101.9397354,WHS,39111.37,4,33060,COMRB17,,,,,,,,
700_H031,HARUM CERMAT ENTERPRISE,"NO. 1093  JALAN RASAH, 70300 SEREMBAN  NSDK.",70300,,Others,CENTRAL,CENTRAL,2.705315113,101.9406815,SPV,243.98,8.4,33060,COMRB13,,,,,,,,
700_H063,HONG HONG MINI MARKET SDN BHD,"NO. 52-54  TAMAN SRI PERTANG, 72300 SIMPANG PERTANG  NSDK.",72300,,Others,CENTRAL,CENTRAL,2.944525003,102.2567444,SPV,5497.19,15.4,33060,COMRB12,,,,,,,,
700_H075,HB KP TRADING,"NO.5  JLN AMPANG TINGG1 3/1, TAMAN AMPANG TINGGI",72000,72000 KUALA PILAH  NSDK.,Others,CENTRAL,CENTRAL,2.735194921,102.2292328,SPV,1392.3,9.4,33060,COMRB12,,,,,,,,
700_H077,HANIDA HADI ENTPETRONAS,"PT 278 TMN MARIDA SENAWANG, 70450 SEREMBANNSDK.",70450,,Others,CENTRAL,CENTRAL,2.696287394,101.9782562,PMS,211.06,4.6,33060,COMRB16,,,,,,,,
700_H085,HENG WONG TRADING,"NO. 89  TMN TITI, TITI   71650 JELEBU.NSDK",-,( 1 TAN),Others,CENTRAL,CENTRAL,2.982887745,102.0679398,SPV,870.41,9.2,33060,COMRB17,,,,,,,,
700_H108,HB JUASSEH SDN BHDSERTING,"NO.156 &157   JLN SERTING UTAMA 4, TAMAN SERTING UTAMA",-,72120 BANDAR SERI JEMPOL  NSDK,Others,CENTRAL,CENTRAL,2.89363575,102.4079361,SPV,1199.75,11,33060,COMRB12,,,,,,,,
700_I006,IN ONE STORE PLT,"NO. 993 JALAN S2 F22, GARDEN HOMES SEREMBAN 2",-,70300 SEREMBAN NSDK.,Others,CENTRAL,CENTRAL,2.68168664,101.9039917,SPV,697.11,7.6,33060,COMRB10,,,,,,,,
