store_id,place_id,store_name,banner,format,reckitt_target,address,city,region,lat,lng,category,rating,review_count,phone,opening_hours,website,google_types,vicinity,price_level,business_status,annual_sales_usd,lines_per_store,covered,source,poi_count
ChIJl5vuS_eD4jARl6KKGbK-gH4,ChIJl5vuS_eD4jARl6KKGbK-gH4,Boots Airport Donmueang (International 2),Boots,Pharmacy (chain),EXCLUDE,"222 ห้องเลขที่ 364, 365, 366 ชั้น 3 อาคารผู้โดยสารระหว่างประเทศ อาคาร, 1 Thanon Vibhavadi Rangsit, Khwaeng Sanambin",Khet Don Mueang,Nonthaburi,13.9195827,100.6017902,pharmacy,5,1,080 047 0744,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://store.boots.co.th/th/branches,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","222 ห้องเลขที่ 364, 365, 366 ชั้น 3 อาคารผู้โดยสารระหว่างประเทศ อาคาร, 1 Thanon Vibhavadi Rangsit, Khwaeng Sanambin, Khet Don Mueang",0,Active,0,0,FALSE,scraped,0
ChIJq2YbcwqD4jARFmxpHdtNZv8,ChIJq2YbcwqD4jARFmxpHdtNZv8,T6 DRUGSTORE,Independent,Pharmacy (independent),TARGET,17/6 คอนโดเมืองทอง t6 ถนนป๊อบปูล่า ตำบลบ้านใหม่,Amphoe Pak Kret,Nonthaburi,13.9159878,100.5561568,pharmacy,0,0,089 458 4537,Monday: 5:30 – 10:30 PM | Tuesday: 5:30 – 10:30 PM | Wednesday: 5:30 – 10:30 PM | Thursday: 5:30 – 10:30 PM | Friday: 5:30 – 10:30 PM | Saturday: 5:30 – 10:30 PM | Sunday: 5:30 – 10:30 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","17/6 คอนโดเมืองทอง t6 ถนนป๊อบปูล่า ตำบลบ้านใหม่, Amphoe Pak Kret",0,Active,0,0,FALSE,scraped,0
ChIJ8QV8AAiD4jARp-dfFPmgg3A,ChIJ8QV8AAiD4jARp-dfFPmgg3A,เรือนยา C9,Independent (no name keyword),Pharmacy (independent),TARGET,"เลขที่ 7/15 หมู่ อาคารซี9 บางพูด, Tambon Ban Mai",Amphoe Pak Kret,Nonthaburi,13.9117177,100.5543818,pharmacy,0,0,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","เลขที่ 7/15 หมู่ อาคารซี9 บางพูด, Tambon Ban Mai, Amphoe Pak Kret",0,Active,0,0,FALSE,scraped,0
ChIJw1vGMbKD4jARTX2s5BbqL6U,ChIJw1vGMbKD4jARTX2s5BbqL6U,ร้านขายยา Zenwa Pharmacy,Independent,Pharmacy (independent),TARGET,"101, 101/1 Popular Road",Amphoe Pak Kret,Nonthaburi,13.9127466,100.5526082,pharmacy,4.8,65,066 105 5919,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,https://lin.ee/qcvKbtL7,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","101, 101/1 Popular Road, Amphoe Pak Kret",0,Active,0,0,FALSE,scraped,0
ChIJP3cKdAaD4jAR-D64-3dty9o,ChIJP3cKdAaD4jAR-D64-3dty9o,Phai Khiew Dispensary,Independent (dispensary),Pharmacy (independent),TARGET,WH67+8XX,Lak Si,Nonthaburi,13.9108555,100.564992,pharmacy,0,0,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","WH67+8XX, Lak Si",0,Active,0,0,FALSE,scraped,0
ChIJP-tocgaD4jARTGGox9bxFcE,ChIJP-tocgaD4jARTGGox9bxFcE,Sornthong Pharmacy,Independent,Pharmacy (independent),TARGET,"199 Out Door Wattana Road, Khwaeng Thung Song Hong",Khet Lak Si,Nonthaburi,13.9111451,100.565346,pharmacy,0,0,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","199 Out Door Wattana Road, Khwaeng Thung Song Hong, Khet Lak Si",0,Active,0,0,FALSE,scraped,0
ChIJbarypgyD4jARzpOvMLDPBnc,ChIJbarypgyD4jARzpOvMLDPBnc,Theerayut Pharmacy,Independent,Pharmacy (independent),TARGET,WH63+76M,Pak Kret District,Nonthaburi,13.9107114,100.5530371,pharmacy,4,1,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","WH63+76M, Pak Kret District",0,Active,0,0,FALSE,scraped,0
ChIJ6-SXOxyD4jAREq83qKy13_s,ChIJ6-SXOxyD4jAREq83qKy13_s,ร้านยา Dr.Pharma Cosmo Bazaar,ร้านยา (Independent),Pharmacy (independent),TARGET,"101-101/1, ห้อง SF13 ศูนย์การค้า คอสโม บาซาร์ บริเวณโซนธุรกิจ Outlet Square, 2 ถนน.ป๊อบปูล่า",Amphoe Pak Kret,Nonthaburi,13.911513,100.5521402,pharmacy,3.5,8,065 843 7466,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","101-101/1, ห้อง SF13 ศูนย์การค้า คอสโม บาซาร์ บริเวณโซนธุรกิจ Outlet Square, 2 ถนน.ป๊อบปูล่า, Amphoe Pak Kret",0,Active,0,0,FALSE,scraped,0
ChIJR-vMYHOD4jARygSDiaMU5Oo,ChIJR-vMYHOD4jARygSDiaMU5Oo,วัตสัน เมืองทอง : WATSONS MUANGTHONG : Click & Collect,Watsons,Pharmacy (chain),EXCLUDE,"101 Popular 1 Road, Tambon Ban Mai",Amphoe Pak Kret,Nonthaburi,13.9115295,100.5520946,pharmacy,4.7,15,092 246 3517,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,http://www.watsons.co.th/,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","101 Popular 1 Road, Tambon Ban Mai, Amphoe Pak Kret",0,Active,0,0,FALSE,scraped,0
ChIJt-rUsAyD4jARxjwqEDc0TM8,ChIJt-rUsAyD4jARxjwqEDc0TM8,Pharma Kids,Independent (no name keyword),Pharmacy (independent),TARGET,"5/25, Popular Condo C3 Building, Mueang Thong Thani Road, Tambon Pak Kret, Amphoe Pak Kret, Nonthaburi",11120,Nonthaburi,13.909928,100.552658,pharmacy,4,1,083 061 2934,Monday: 2:30 – 11:00 PM | Tuesday: 2:30 – 11:00 PM | Wednesday: 2:30 – 11:00 PM | Thursday: 2:30 – 11:00 PM | Friday: 2:30 – 11:00 PM | Saturday: 2:30 – 11:00 PM | Sunday: 5:00 – 11:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","5/25, Popular Condo C3 Building, Mueang Thong Thani Road, Tambon Pak Kret, Amphoe Pak Kret, Nonthaburi, 11120",0,Active,0,0,FALSE,scraped,0
ChIJ83Ynf0KD4jARauGuj42YI7E,ChIJ83Ynf0KD4jARauGuj42YI7E,มุมยา 3 เอ็ม (3M Pharmacy),Independent,Pharmacy (independent),TARGET,Thanon Liap Khlong Prapa,Amphoe Pak Kret,Nonthaburi,13.906977,100.55684,pharmacy,5,12,02 053 8833,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","Thanon Liap Khlong Prapa, Amphoe Pak Kret",0,Temporarily Closed,0,0,FALSE,scraped,0
ChIJpd7zzXB9HTERMDttatZ3y-Q,ChIJpd7zzXB9HTERMDttatZ3y-Q,Sirichai Pharmacy,Independent,Pharmacy (independent),TARGET,"201/609 ซอย พหลโยธิน 54/1 ซอย วัดเกาะ, พหลโยธิน, Khwaeng Khlong Thanon",Khet Sai Mai,Nonthaburi,13.907319,100.6326189,pharmacy,5,5,02 974 8211,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","201/609 ซอย พหลโยธิน 54/1 ซอย วัดเกาะ, พหลโยธิน, Khwaeng Khlong Thanon, Khet Sai Mai",0,Active,0,0,FALSE,scraped,0
ChIJ_bHTr3B9HTERZ9WJOzsjxR8,ChIJ_bHTr3B9HTERZ9WJOzsjxR8,Ya Sa-Ard,Independent (no name keyword),Pharmacy (independent),TARGET,"200, 61 Soi Phahon Yothin 54/1, Lane 4, Khwaeng Khlong Thanon",Khet Sai Mai,Nonthaburi,13.9070006,100.6315893,pharmacy,3,1,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","200, 61 Soi Phahon Yothin 54/1, Lane 4, Khwaeng Khlong Thanon, Khet Sai Mai",0,Active,0,0,FALSE,scraped,0
ChIJxXe2mJl9HTERI5tw5oL_SMA,ChIJxXe2mJl9HTERI5tw5oL_SMA,Sapkaew Medical Supplies,Independent (no name keyword),Pharmacy (independent),TARGET,"163 Soi Sai Mai 10, Khwaeng Sai Mai",Khet Sai Mai,Nonthaburi,13.9214955,100.638144,pharmacy,0,0,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","163 Soi Sai Mai 10, Khwaeng Sai Mai, Khet Sai Mai",0,Active,0,0,FALSE,scraped,0
ChIJEZc5Zh2P4jARtsuBzxLNyns,ChIJEZc5Zh2P4jARtsuBzxLNyns,Phamacy Care for you ร้านขายยา,Independent (no name keyword),Pharmacy (independent),TARGET,"888/3 หมู่1, ถนนบางกรวยก-ไทรน้อย, ตำบลบางบัวทอง",Amphoe Bang Bua Thong,Nonthaburi,13.9366317,100.3954854,pharmacy,5,1,,Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 8:00 AM – 6:00 PM | Sunday: 8:00 AM – 6:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","888/3 หมู่1, ถนนบางกรวยก-ไทรน้อย, ตำบลบางบัวทอง, Amphoe Bang Bua Thong",0,Active,0,0,FALSE,scraped,0
ChIJqzRbaMCP4jARw5jTBiYLE5U,ChIJqzRbaMCP4jARw5jTBiYLE5U,DB Health Store สาขาไทรน้อย,Independent (no name keyword),Pharmacy (independent),TARGET,"เลขที่ 100, Bang Kruai - Sai Noi Road, Tambon Bang Bua Thong",Amphoe Bang Bua Thong,Nonthaburi,13.933725,100.3992904,pharmacy,5,2,,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","เลขที่ 100, Bang Kruai - Sai Noi Road, Tambon Bang Bua Thong, Amphoe Bang Bua Thong",0,Active,0,0,FALSE,scraped,0
ChIJq8cLz2-P4jAR4e54F-uaSQ4,ChIJq8cLz2-P4jAR4e54F-uaSQ4,Rakya Branch No.2,Independent (no name keyword),Pharmacy (independent),TARGET,"W9QR+Q6W, Bang Bua Thong",Bang Bua Thong District,Nonthaburi,13.9394812,100.3905903,pharmacy,0,0,099 250 5265,Monday: 7:00 AM – 9:00 PM | Tuesday: 7:00 AM – 9:00 PM | Wednesday: 7:00 AM – 9:00 PM | Thursday: 7:00 AM – 9:00 PM | Friday: 7:00 AM – 9:00 PM | Saturday: 7:00 AM – 9:00 PM | Sunday: 7:00 AM – 9:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","W9QR+Q6W, Bang Bua Thong, Bang Bua Thong District",0,Active,0,0,FALSE,scraped,0
ChIJuXdPLQCP4jARXzkxVTc4HMk,ChIJuXdPLQCP4jARXzkxVTc4HMk,ร้านยาดีทูยูฟาร์มาซี (D2U pharmacy),ร้านยา (Independent),Pharmacy (independent),TARGET,"14, 26 หมู่ 4 Bang Kruai - Sai Noi Road, Tambon Bang Bua Thong",Amphoe Bang Bua Thong,Nonthaburi,13.940287,100.3893519,pharmacy,5,1,098 505 4781,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 8:00 AM – 9:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","14, 26 หมู่ 4 Bang Kruai - Sai Noi Road, Tambon Bang Bua Thong, Amphoe Bang Bua Thong",0,Active,0,0,FALSE,scraped,0
ChIJwYuezgiP4jARclUBbdOU338,ChIJwYuezgiP4jARclUBbdOU338,eXta plus,eXta,Pharmacy (chain),EXCLUDE,Thailand,Nonthaburi,Nonthaburi,13.9282939,100.4077273,pharmacy,5,3,091 808 1973,Monday: 11:00 AM – 8:00 PM | Tuesday: 11:00 AM – 8:00 PM | Wednesday: 11:00 AM – 8:00 PM | Thursday: 11:00 AM – 8:00 PM | Friday: 11:00 AM – 8:00 PM | Saturday: 11:00 AM – 8:00 PM | Sunday: 11:00 AM – 8:00 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",Thailand,0,Active,0,0,FALSE,scraped,0
ChIJzZg6KMOP4jAR0v_NmJBYj14,ChIJzZg6KMOP4jAR0v_NmJBYj14,Klaibaan Pharmacy(ร้านยาใกล้บ้าน),Independent,Pharmacy (independent),TARGET,"99, บางบัวทอง, 35 Bang Kruai - Sai Noi Road",Amphoe Bang Bua Thong,Nonthaburi,13.928667,100.4072115,pharmacy,0,0,096 659 0098,Monday: 7:30 AM – 9:00 PM | Tuesday: 7:30 AM – 9:00 PM | Wednesday: 7:30 AM – 9:00 PM | Thursday: 7:30 AM – 9:00 PM | Friday: 7:30 AM – 9:00 PM | Saturday: 7:30 AM – 9:00 PM | Sunday: 9:00 AM – 9:30 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","99, บางบัวทอง, 35 Bang Kruai - Sai Noi Road, Amphoe Bang Bua Thong",0,Active,0,0,FALSE,scraped,0
ChIJvTsiNuSO4jARLlf5ZTTWKis,ChIJvTsiNuSO4jARLlf5ZTTWKis,Fascino ร้านขายยา ฟาสซิโน สาขา ปตท.บางกรวย-ไทรน้อย,Fascino,Pharmacy (chain),REVIEW,"26/19, Tambon Bang Bua Thong",Amphoe Bang Bua Thong,Nonthaburi,13.9295351,100.4049029,pharmacy,4.7,44,088 290 9936,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 8:00 AM – 9:00 PM,https://www.openlink.co/fascinothailand,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","26/19, Tambon Bang Bua Thong, Amphoe Bang Bua Thong",0,Active,0,0,FALSE,scraped,0
ChIJdRfgkBiP4jARdaRoDmNbhcw,ChIJdRfgkBiP4jARdaRoDmNbhcw,วัตสัน โลตัส บางกรวยไทรน้อย : WATSONS LOTUS'S BANGKRUAY SAINOI : Click & Collect,Watsons,Pharmacy (chain),EXCLUDE,"888 ซอย ปิยะรังสรรค์ หมู่ที่ 1, Tambon Bang Bua Thong",Amphoe Bang Bua Thong,Nonthaburi,13.9238241,100.4107147,pharmacy,3.6,19,062 590 7806,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,https://www.watsons.co.th/,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","888 ซอย ปิยะรังสรรค์ หมู่ที่ 1, Tambon Bang Bua Thong, Amphoe Bang Bua Thong",0,Active,0,0,FALSE,scraped,0
ChIJnTmI1JOF4jARGmzbsHVmaR4,ChIJnTmI1JOF4jARGmzbsHVmaR4,Bio Pharma,Independent (no name keyword),Pharmacy (independent),TARGET,"Yothathikan Nonthaburi 2010 Road, Bang Phlap, 11120 Pak Kret",Nonthaburi,Nonthaburi,13.938475,100.453877,pharmacy,0,0,092 636 5182,,,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","Yothathikan Nonthaburi 2010 Road , Bang Phlap , 11120 Pak Kret , Nonthaburi",0,Active,0,0,FALSE,scraped,0
ChIJX-LsBgyF4jARZ-JLUOqA7LQ,ChIJX-LsBgyF4jARZ-JLUOqA7LQ,ร้านยาฮอลฟาร์มาซี Hallpharmacy,ร้านยา (Independent),Pharmacy (independent),TARGET,"65, 26 Sai Kaset Phatthana Mu 3, คลองพระอุดม",Amphoe Pak Kret,Nonthaburi,13.9281249,100.4830967,pharmacy,4.5,15,095 451 6428,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,https://www.facebook.com/hallpharmacy,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","65, 26 Sai Kaset Phatthana Mu 3, คลองพระอุดม, Amphoe Pak Kret",0,Active,0,0,FALSE,scraped,0
ChIJT-r8kEKE4jARzNC3y8f1KxM,ChIJT-r8kEKE4jARzNC3y8f1KxM,Pure,Pure,Pharmacy (chain),REVIEW,"219/38, Moo 3, Tambon Bang Phood, Amphoe Pakkred, Nonthaburi",11120,Nonthaburi,13.9321095,100.5062512,pharmacy,5,49,02 963 0119,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","219/38, Moo 3, Tambon Bang Phood, Amphoe Pakkred, Nonthaburi, 11120",0,Active,0,0,FALSE,scraped,0
ChIJiaDHCzqF4jARrIb48KU8EsU,ChIJiaDHCzqF4jARrIb48KU8EsU,Okaydrug Pharmacy (ร้านขายยาโอเครดรักส์),Independent,Pharmacy (independent),TARGET,72/4 Moo 6 Bangpood Subdistrict,อำเภอปากเกร็ด,Nonthaburi,13.9295405,100.5066135,pharmacy,5,2,085 110 0549,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","72/4 Moo 6 Bangpood Subdistrict, อำเภอปากเกร็ด",0,Active,0,0,FALSE,scraped,0
ChIJXXFsfwCF4jARAfuo8fpez8I,ChIJXXFsfwCF4jARAfuo8fpez8I,โอสถเฮ้าส์ ฟาร์มาซี (Osoth House Pharmacy),Independent,Pharmacy (independent),TARGET,"219, 73 Soi Mu Ban Ban Uea Athon Nonthaburi, Tambon Bang Phut",Amphoe Pak Kret,Nonthaburi,13.9318999,100.519607,pharmacy,5,11,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","219, 73 Soi Mu Ban Ban Uea Athon Nonthaburi, Tambon Bang Phut, Amphoe Pak Kret",0,Active,0,0,FALSE,scraped,0
ChIJ0ykzIXCE4jARRdgtLlxTOL8,ChIJ0ykzIXCE4jARRdgtLlxTOL8,ร้านยาเที่ยงคืน (Line:ya24),ร้านยา (Independent),Pharmacy (independent),TARGET,"A.R.T. Square, 219/19",อำเภอปากเกร็ด,Nonthaburi,13.9315257,100.5186006,pharmacy,5,617,093 476 0682,Monday: 9:00 AM – 12:00 AM | Tuesday: 9:00 AM – 12:00 AM | Wednesday: 9:00 AM – 12:00 AM | Thursday: 9:00 AM – 12:00 AM | Friday: 9:00 AM – 12:00 AM | Saturday: 9:00 AM – 12:00 AM | Sunday: 9:00 AM – 12:00 AM,https://lin.ee/hscHUkA,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","A.R.T. Square, 219/19, อำเภอปากเกร็ด",0,Active,0,0,FALSE,scraped,0
ChIJGwr2R0GF4jAR7VTgcM73njM,ChIJGwr2R0GF4jAR7VTgcM73njM,WINNER PHARMACY,Independent,Pharmacy (independent),TARGET,"219, 65 Sukha Pracha San 3",Amphoe Pak Kret,Nonthaburi,13.9313845,100.5181844,pharmacy,5,1,090 066 4966,Monday: 5:30 – 10:30 PM | Tuesday: 5:30 – 10:30 PM | Wednesday: 5:30 – 10:30 PM | Thursday: 5:30 – 10:30 PM | Friday: 5:30 – 10:30 PM | Saturday: 5:30 – 10:30 PM | Sunday: 5:30 – 10:30 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","219, 65 Sukha Pracha San 3, Amphoe Pak Kret",0,Active,0,0,FALSE,scraped,0
ChIJr50QOR6F4jARXNJy4bOv-Zw,ChIJr50QOR6F4jARXNJy4bOv-Zw,U PLUS DRUG HAUS ยูพลัส ดรักเฮาส์,Independent (no name keyword),Pharmacy (independent),TARGET,"42, 144 Sukhaprachasan 3 Soi 8",Amphoe Pak Kret,Nonthaburi,13.9368376,100.5183342,pharmacy,0,0,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","42, 144 Sukhaprachasan 3 Soi 8, Amphoe Pak Kret",0,Active,0,0,FALSE,scraped,0
ChIJw5iyMDeF4jARfNFpW7LrhHs,ChIJw5iyMDeF4jARfNFpW7LrhHs,ไอยรา ฟาร์มาซี - Iyara Pharmacy ร้านยาใกล้ฉัน โลตัสติวานนท์ ชั้น 1,Independent,Pharmacy (independent),TARGET,WGGG+H74,Pak Kret District,Nonthaburi,13.9268136,100.5260746,pharmacy,5,7,065 626 6598,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","WGGG+H74, Pak Kret District",0,Active,0,0,FALSE,scraped,0
ChIJd-dFgsKF4jARytuG5FSm0_g,ChIJd-dFgsKF4jARytuG5FSm0_g,หมอยา พลาซ่า (ตลาดวัดกู้) Mhorya Plaza (Watku market),Independent (no name keyword),Pharmacy (independent),TARGET,"43, 105, Tambon Bang Phut",Amphoe Pak Kret,Nonthaburi,13.9277084,100.529216,pharmacy,0,0,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","43, 105, Tambon Bang Phut, Amphoe Pak Kret",0,Temporarily Closed,0,0,FALSE,scraped,0
ChIJQ66rdXyE4jARhBa9YikhZ9s,ChIJQ66rdXyE4jARhBa9YikhZ9s,Talab Ya,Independent (no name keyword),Pharmacy (independent),TARGET,"59/16, Moo 5, Tivanon Road, Tambon Pak Kret, Amphoe Pak Kret, Nonthaburi",11120,Nonthaburi,13.923591,100.522392,pharmacy,5,1,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","59/16, Moo 5, Tivanon Road, Tambon Pak Kret, Amphoe Pak Kret, Nonthaburi, 11120",0,Active,0,0,FALSE,scraped,0
ChIJgVtRnleD4jARWgZ_lBd0uQw,ChIJgVtRnleD4jARWgZ_lBd0uQw,คลังยาTK,Independent (no name keyword),Pharmacy (independent),TARGET,45/9 Thanon Tiwanon - Pathum Thani,Amphoe Pak Kret,Nonthaburi,13.9374204,100.5399668,pharmacy,2,7,084 081 4556,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","45/9 Thanon Tiwanon - Pathum Thani, Amphoe Pak Kret",0,Active,0,0,FALSE,scraped,0
ChIJFyMNSIaD4jAReJH1hvhr_JQ,ChIJFyMNSIaD4jAReJH1hvhr_JQ,Opal Family Suite Impact Arena Muengthong Thani,Independent (no name keyword),Pharmacy (independent),TARGET,26C Bond Street,Amphoe Pak Kret,Nonthaburi,13.9275289,100.5331269,pharmacy,0,0,,,,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","26C Bond Street, Amphoe Pak Kret",0,Active,0,0,FALSE,scraped,0
ChIJ49682AmD4jARZK45qlU9BUg,ChIJ49682AmD4jARZK45qlU9BUg,Picha Pharmacy,Independent,Pharmacy (independent),TARGET,"224, 30 อาคารวิคตอเรีย 3 เมืองทอง-แจ้งวัฒนะ, Bond Street",Tambon Bang Phut,Nonthaburi,13.9255241,100.5348732,pharmacy,4.6,10,065 694 6249,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 12:00 – 9:00 PM | Sunday: 12:00 – 9:00 PM,https://lin.ee/07FZ7Mm,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","224, 30 อาคารวิคตอเรีย 3 เมืองทอง-แจ้งวัฒนะ, Bond Street, Tambon Bang Phut",0,Active,0,0,FALSE,scraped,0
ChIJt_SFiqyD4jARxF3jaUfgWxA,ChIJt_SFiqyD4jARxF3jaUfgWxA,Fascino ร้านขายยา ฟาสซิโน สาขา ปตท.เลียบคลองประปา,Fascino,Pharmacy (chain),REVIEW,"เลขที่ 198 ห้องเลขที่ C6-C7 หมู่ 6, Tambon Ban Mai",Amphoe Pak Kret,Nonthaburi,13.9255333,100.5606202,pharmacy,4.9,39,095 370 7087,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,https://www.openlink.co/fascinothailand,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","เลขที่ 198 ห้องเลขที่ C6-C7 หมู่ 6, Tambon Ban Mai, Amphoe Pak Kret",0,Active,0,0,FALSE,scraped,0
