store_id,place_id,store_name,address,city,region,lat,lng,rating,review_count,price_level,business_status,category,annual_sales_usd,lines_per_store,covered,source,phone,opening_hours,website,poi_count,google_types,vicinity,CHECK,x,x
ChIJ01H8uolKzDER5e9_R6YawxU,ChIJ01H8uolKzDER5e9_R6YawxU,KK Super Mart Sri Petaling (SPR),"163-G, Jalan Radin Bagus, Bandar Baru Sri Petaling",Kuala Lumpur,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0710794,101.6917343,2.4,17,0,Active,convenience_store,0,0,FALSE,scraped,016-330 8496,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","163-G, Jalan Radin Bagus, Bandar Baru Sri Petaling, Kuala Lumpur",ChIJ01H8uolKzDER5e9_R6YawxU,Convenience,
ChIJR55LhYxKzDER9ub-3FVydVo,ChIJR55LhYxKzDER9ub-3FVydVo,KK Super Mart Sri Petaling • SP,"26, Jalan 1/149D, Bandar Baru Sri Petaling",Kuala Lumpur,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0674789,101.6861661,2.4,12,0,Active,convenience_store,0,0,FALSE,scraped,016-330 8355,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","26, Jalan 1/149D, Bandar Baru Sri Petaling, Kuala Lumpur",ChIJR55LhYxKzDER9ub-3FVydVo,Convenience,
ChIJK4f7rFtLzDERIs6nSdT1vOM,ChIJK4f7rFtLzDERIs6nSdT1vOM,99 Speedmart 2992 One Petaling,"No : G-01 (Ground Floor Pangsapuri 1 Petaling, Off, Jalan 1c/149, Sungai Besi",Kuala Lumpur,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0679519,101.705303,5,3,0,Active,convenience_store,0,0,FALSE,scraped,03-3362 6863,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","No : G-01 (Ground Floor Pangsapuri 1 Petaling, Off, Jalan 1c/149, Sungai Besi, Kuala Lumpur",ChIJK4f7rFtLzDERIs6nSdT1vOM,Convenience,
ChIJy6dGL75KzDER683FpTwPOy0,ChIJy6dGL75KzDER683FpTwPOy0,Al NIHAL FRESH MART,"BLOCK C, Arena Green Apartment",Kuala Lumpur,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0519916,101.6872787,4,1,0,Active,convenience_store,0,0,FALSE,scraped,018-260 9784,Monday: 7:30 AM – 11:00 PM | Tuesday: 7:30 AM – 11:00 PM | Wednesday: 7:30 AM – 11:00 PM | Thursday: 7:30 AM – 11:00 PM | Friday: 7:30 AM – 11:00 PM | Saturday: 7:30 AM – 11:00 PM | Sunday: 7:30 AM – 11:00 PM,,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","BLOCK C, Arena Green Apartment, Kuala Lumpur",ChIJy6dGL75KzDER683FpTwPOy0,Convenience,
ChIJpY810243zDERO4iG3k-TAM4,ChIJpY810243zDERO4iG3k-TAM4,"KK Super Mart Sungai Besi, Jalan 1C ( SB1C)","No.11-G, Jalan 1C/146, Off, Jalan Sungai Besi",Kuala Lumpur,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0684034,101.7052336,0,0,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.kkgroup.my/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","No.11-G, Jalan 1C/146, Off, Jalan Sungai Besi, Kuala Lumpur",ChIJpY810243zDERO4iG3k-TAM4,Convenience,
ChIJk8VnLKxLzDERQnKjLljoidE,ChIJk8VnLKxLzDERQnKjLljoidE,99 Speedmart 1090 Seri Petaling,"No. 10 & 12, Jalan 1/149D, Bandar Baru Sri Petaling",Kuala Lumpur,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.067613,101.6857553,4.5,15,0,Active,convenience_store,0,0,FALSE,scraped,03-3362 6863,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","No. 10 & 12, Jalan 1/149D, Bandar Baru Sri Petaling, Kuala Lumpur",ChIJk8VnLKxLzDERQnKjLljoidE,Convenience,
ChIJS9oy0XFLzDERCMK72bQS4m0,ChIJS9oy0XFLzDERCMK72bQS4m0,Kedai Serbaneka Kas Kas,"G5, One Petaling Residences Jalan 1C/149, off, Sungai Besi, Taman Castlefield",Kuala Lumpur,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0681921,101.7055446,4.8,19,0,Active,convenience_store,0,0,FALSE,scraped,016-486 9524,Monday: 8:30 AM – 10:30 PM | Tuesday: 8:30 AM – 10:30 PM | Wednesday: 8:30 AM – 10:30 PM | Thursday: 8:30 AM – 10:30 PM | Friday: 8:30 AM – 10:30 PM | Saturday: 8:30 AM – 10:30 PM | Sunday: 8:30 AM – 10:30 PM,,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","G5, One Petaling Residences Jalan 1C/149, off, Sungai Besi, Taman Castlefield, Kuala Lumpur",ChIJS9oy0XFLzDERCMK72bQS4m0,Convenience,
ChIJR1S9JGM1zDERYqRPr9xF_14,ChIJR1S9JGM1zDERYqRPr9xF_14,"KK SUPER MART Sungai Besi, Lake Fields (SBL)","52A, Jalan Tasik Utama 5, Sungai Besi",Kuala Lumpur,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0620475,101.7104277,2.7,12,0,Active,convenience_store,0,0,FALSE,scraped,016-528 3308,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","52A, Jalan Tasik Utama 5, Sungai Besi, Kuala Lumpur",ChIJR1S9JGM1zDERYqRPr9xF_14,Convenience,
ChIJ18FI73w1zDERNoxxrj_Dm-E,ChIJ18FI73w1zDERNoxxrj_Dm-E,KK SUPER MART Pekan Sungai Besi (PSB),"15, Jalan Pejabat Pos, Pekan Sungai Besi",Kuala Lumpur,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0643844,101.7104462,4.3,7,0,Active,convenience_store,0,0,FALSE,scraped,016-330 8307,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","15, Jalan Pejabat Pos,, Pekan Sungai Besi,, Kuala Lumpur,",ChIJ18FI73w1zDERNoxxrj_Dm-E,Convenience,
ChIJo79mMRw1zDERIFdR9F9eSiA,ChIJo79mMRw1zDERIFdR9F9eSiA,88 SP Mart,"37 & 39, 37 & 39, Jalan 33/154, Taman Bukit Anggerik",Cheras,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0582981,101.7491544,4.2,74,0,Active,convenience_store,0,0,FALSE,scraped,03-9101 7051,Monday: 7:00 AM – 9:00 PM | Tuesday: 7:00 AM – 9:00 PM | Wednesday: 7:00 AM – 9:00 PM | Thursday: 7:00 AM – 9:00 PM | Friday: 7:00 AM – 9:00 PM | Saturday: 7:00 AM – 9:00 PM | Sunday: 8:00 AM – 6:00 PM,http://88spmart.my/,0,"['grocery_or_supermarket', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","37 & 39, 37 & 39, Jalan 33/154, Taman Bukit Anggerik, Cheras",ChIJo79mMRw1zDERIFdR9F9eSiA,Convenience,
ChIJjS-4gqU1zDER2JsdGFzDIqo,ChIJjS-4gqU1zDER2JsdGFzDIqo,KK Super Mart Taman Bukit Angsana (TBA2),"33, Jalan Angsana 1, Taman Bukit Angsana",Cheras,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.062306,101.7497945,3,2,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","33, Jalan Angsana 1, Taman Bukit Angsana, Cheras",ChIJjS-4gqU1zDER2JsdGFzDIqo,Convenience,
ChIJF9Ee1hg1zDER__F7lZyYOU8,ChIJF9Ee1hg1zDER__F7lZyYOU8,99 Speedmart 1544 Taman Bukit Angsana,"No: 40 (Ground Floor, Jalan Bukit Angsana 2, Taman Bukit Angsana",Kuala Lumpur,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.062525,101.750107,4.2,19,0,Active,convenience_store,0,0,FALSE,scraped,03-3362 6863,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","No: 40 (Ground Floor, Jalan Bukit Angsana 2, Taman Bukit Angsana, Kuala Lumpur",ChIJF9Ee1hg1zDER__F7lZyYOU8,Convenience,
ChIJOcDJNxw1zDERpoFu-GNG5PI,ChIJOcDJNxw1zDERpoFu-GNG5PI,Perniagaan Chui Kiang,"No. 1, Jalan 33, Taman Bukit Anggerik, Cheras, Wilayah Persekutuan",Kuala Lumpur,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0586261,101.7489755,0,0,0,Active,convenience_store,0,0,FALSE,scraped,03-9101 7377,Monday: 8:30 AM – 8:00 PM | Tuesday: 8:30 AM – 8:00 PM | Wednesday: 8:30 AM – 8:00 PM | Thursday: 8:30 AM – 8:00 PM | Friday: 8:30 AM – 8:00 PM | Saturday: 8:30 AM – 8:00 PM | Sunday: 8:30 AM – 8:00 PM,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","No. 1, Jalan 33, Taman Bukit Anggerik, Cheras, Wilayah Persekutuan, Kuala Lumpur",ChIJOcDJNxw1zDERpoFu-GNG5PI,Convenience,
ChIJtWP80Vc1zDERXNpzq67k-Zw,ChIJtWP80Vc1zDERXNpzq67k-Zw,99 Speedmart 1746 Taman Bukit Anggerik,"No 45 & 47 (Ground Floor), Jalan 33/154, Taman Bukit Anggerik 56000 Cheras",Kuala Lumpur,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0583333,101.7493056,3.8,75,0,Active,convenience_store,0,0,FALSE,scraped,03-3362 6863,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","No 45 & 47 (Ground Floor), Jalan 33/154, Taman Bukit Anggerik 56000 Cheras, Kuala Lumpur",ChIJtWP80Vc1zDERXNpzq67k-Zw,Convenience,
ChIJkUb7Jxw1zDERPH9wHISRXb4,ChIJkUb7Jxw1zDERPH9wHISRXb4,KK SUPER MART Taman Dahlia (TBA),"91, Jalan 34/154, Taman Dahlia",Cheras,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0575078,101.74876,3.4,12,0,Active,convenience_store,0,0,FALSE,scraped,016-330 8195,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","91, Jalan 34/154, Taman Dahlia, Cheras",ChIJkUb7Jxw1zDERPH9wHISRXb4,Convenience,
ChIJM9gp3141zDERHGVEglJp20k,ChIJM9gp3141zDERHGVEglJp20k,99 Speedmart 1374 Alam Damai 2,"No: 2A, Jalan Damai Raya 2, Alam Damai 56000 Cheras",Kuala Lumpur,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0614471,101.7441074,3.9,65,0,Active,convenience_store,0,0,FALSE,scraped,03-3362 6863,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","No: 2A, Jalan Damai Raya 2, Alam Damai 56000 Cheras, Kuala Lumpur",ChIJM9gp3141zDERHGVEglJp20k,Convenience,
ChIJhax1ncQ1zDERukqX1bUQ4dE,ChIJhax1ncQ1zDERukqX1bUQ4dE,99 Speedmart 1253 Taman Seri Taming,"No: 16 & 12A, Jln Seri Taming 1F Tmn Seri Taming, Pekan Batu 9",Cheras,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.054088,101.750351,3.7,46,0,Active,convenience_store,0,0,FALSE,scraped,03-3362 6863,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","No: 16 & 12A, Jln Seri Taming 1F Tmn Seri Taming, Pekan Batu 9, Cheras",ChIJhax1ncQ1zDERukqX1bUQ4dE,Convenience,
ChIJdfEjVgA1zDERpCyUmi248rw,ChIJdfEjVgA1zDERpCyUmi248rw,Zahra mart grocer,"Persiaran Bestari, Alam Damai",Kuala Lumpur,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0580358,101.7425942,5,1,0,Active,convenience_store,0,0,FALSE,scraped,017-378 9069,Monday: 7:00 AM – 12:00 AM | Tuesday: 7:00 AM – 12:00 AM | Wednesday: 7:00 AM – 12:00 AM | Thursday: 7:00 AM – 12:00 AM | Friday: 7:00 AM – 12:00 AM | Saturday: 7:00 AM – 12:00 AM | Sunday: 7:00 AM – 12:00 AM,,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","Persiaran Bestari, Alam Damai, Kuala Lumpur",ChIJdfEjVgA1zDERpCyUmi248rw,Convenience,
ChIJ03o58VM1zDERq8r7gk5KwKw,ChIJ03o58VM1zDERq8r7gk5KwKw,"KK Super Mart Cheras, Alam Damai (2) ( CAD2 )","No.88, Damai Cirles, 42744, Jalan Damai Raya 2, Alam Damai",Cheras,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0659162,101.7436615,5,1,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.kkgroup.my/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","No.88, Damai Cirles, 42744, Jalan Damai Raya 2, Alam Damai, Cheras",ChIJ03o58VM1zDERq8r7gk5KwKw,Convenience,
ChIJde8M8lY1zDERaxRQAN6r3KM,ChIJde8M8lY1zDERaxRQAN6r3KM,"KK Super Mart Cheras, Tun Perak ( CPR )","9, Jalan Tun Perak 6, Taman Tun Perak",Cheras,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0588479,101.7580378,3.2,9,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","9, Jalan Tun Perak 6, Taman Tun Perak, Cheras",ChIJde8M8lY1zDERaxRQAN6r3KM,Convenience,
ChIJLTw4rK01zDERYhpZd-E_Tnk,ChIJLTw4rK01zDERYhpZd-E_Tnk,"KK Super Mart Cheras, Bandar Damai Cheras ( CDC )","7, Jalan Damai Perdana 5/1b, Bandar Damai",Cheras,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0543989,101.74371,4,1,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.kkgroup.my/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","7, Jalan Damai Perdana 5/1b, Bandar Damai, Cheras",ChIJLTw4rK01zDERYhpZd-E_Tnk,Convenience,
ChIJjf0_yiw1zDERoJdPfusEqxU,ChIJjf0_yiw1zDERoJdPfusEqxU,99 Speedmart 1270 Taman Tun Perak,"No: 1-1(G, Jalan Tun Perak 1, Taman Tun Perak",Cheras,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0623367,101.7587208,2.9,21,0,Active,convenience_store,0,0,FALSE,scraped,03-3362 6863,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","No: 1-1(G, Jalan Tun Perak 1, Taman Tun Perak, Cheras",ChIJjf0_yiw1zDERoJdPfusEqxU,Convenience,
ChIJgTck6bc1zDERmWh7zjJ7WAE,ChIJgTck6bc1zDERmWh7zjJ7WAE,99 Speedmart 2417 Bandar Tun Hussein Onn 1,"No: 1 (Ground Floor, Jalan Suadamai 1/3, Tun Hussein Onn",Cheras,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0553056,101.7581111,2.2,12,0,Active,convenience_store,0,0,FALSE,scraped,03-3362 6863,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","No: 1 (Ground Floor, Jalan Suadamai 1/3, Tun Hussein Onn, Cheras",ChIJgTck6bc1zDERmWh7zjJ7WAE,Convenience,
ChIJ1QMMKuc0zDERjWF6JBiH6B0,ChIJ1QMMKuc0zDERjWF6JBiH6B0,Ilah Daya Doa Enterprise,"34, Jalan Suadamai 1/2, Tun Hussein Onn",Cheras,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0549479,101.7583647,2,1,0,Active,convenience_store,0,0,FALSE,scraped,013-586 9822,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","34, Jalan Suadamai 1/2, Tun Hussein Onn, Cheras",ChIJ1QMMKuc0zDERjWF6JBiH6B0,Convenience,
ChIJqdgMKuc0zDERCcpD9yeIxOQ,ChIJqdgMKuc0zDERCcpD9yeIxOQ,Wan Warid Trading,"No. 8, Jalan Suadamai 1/2, Tun Hussein Onn",Cheras,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0549857,101.7585915,2.3,3,0,Active,convenience_store,0,0,FALSE,scraped,019-363 8040,"Monday: 6:00 AM – 10:00 PM | Tuesday: 6:00 AM – 10:00 PM | Wednesday: 6:00 AM – 10:00 PM | Thursday: 6:00 AM – 10:00 PM | Friday: 6:00 AM – 12:30 PM, 2:30 – 10:00 PM | Saturday: 6:00 AM – 10:00 PM | Sunday: 6:00 AM – 10:00 PM",,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","No. 8, Jalan Suadamai 1/2, Tun Hussein Onn, Cheras",ChIJqdgMKuc0zDERCcpD9yeIxOQ,Convenience,
ChIJ8SikufE1zDERjm-LygNdTMw,ChIJ8SikufE1zDERjm-LygNdTMw,99 Speedmart 3465 Taman Desa Cheras,"No: 10 & 12 (Ground Floor, Jalan 4/154d, Taman Desa Cheras",Kuala Lumpur,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.059573,101.7377338,2.6,10,0,Active,convenience_store,0,0,FALSE,scraped,03-3362 6863,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,https://www.99speedmart.com.my/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","No: 10 & 12 (Ground Floor, Jalan 4/154d, Taman Desa Cheras, Kuala Lumpur",ChIJ8SikufE1zDERjm-LygNdTMw,Convenience,
ChIJl1b3Lf80zDERTl1_QuqIkRs,ChIJl1b3Lf80zDERTl1_QuqIkRs,99 Speedmart 1674 Taman Cheras Mas,"No: 10 & 12 (Ground Floor), Jalan Mas, 6, Jalan Mas 6, Taman Cheras Mas",Cheras,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0703844,101.7576933,5,9,0,Active,convenience_store,0,0,FALSE,scraped,03-3362 6863,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","No: 10 & 12 (Ground Floor), Jalan Mas, 6, Jalan Mas 6, Taman Cheras Mas, Cheras",ChIJl1b3Lf80zDERTl1_QuqIkRs,Convenience,
ChIJG_E72xc1zDERr7kcFAh1Xfo,ChIJG_E72xc1zDERr7kcFAh1Xfo,Kedai Serbaneka Bagus,"A-G-08, Damai Hillpark, Jalan Damai Perdana 6/1F, Bandar Damai Perdana",Balakong,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0532201,101.7390913,5,3,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: 10:00 AM – 8:00 PM | Tuesday: 10:00 AM – 8:00 PM | Wednesday: 10:00 AM – 8:00 PM | Thursday: 10:00 AM – 8:00 PM | Friday: 10:00 AM – 8:00 PM | Saturday: 10:00 AM – 8:00 PM | Sunday: Closed,,0,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","A-G-08, Damai Hillpark, Jalan Damai Perdana 6/1F, Bandar Damai Perdana, Balakong",ChIJG_E72xc1zDERr7kcFAh1Xfo,Convenience,
