city,place_id,name,name_norm,address,lat,lng,types,banner,format,reckitt_target
"RECIFE, PE",,Conveniência - Posto Domingos Ferreira,conveniencia - posto domingos ferreira,"Avenida Engenheiro Domingos Ferreira, 2640 - Boa Viagem, Recife",-8.1128243,-34.8939808,"convenience_store,food,store,point_of_interest,establishment",Posto (genérico),Posto / Conveniência,TARGET
"RECIFE, PE",,Posto Petrobras,posto petrobras,"Avenida Engenheiro Domingos Ferreira, 2640 - Boa Viagem, Recife",-8.1128469,-34.8940362,"gas_station,convenience_store,car_wash,car_repair,restaurant,food,store,point_of_interest,establishment",Petrobras,Posto / Conveniência,TARGET
"RECIFE, PE",,Galeria Carrefour Domingos Ferreira,galeria carrefour domingos ferreira,"Rua Antônio Falcão, 383 - Boa Viagem, Recife",-8.1157634,-34.8964971,"convenience_store,food,store,point_of_interest,establishment",Carrefour,Hipermercado / Supermercado,TARGET
"RECIFE, PE",,Hotel Manibu Recife,hotel manibu recife,"Avenida Conselheiro Aguiar, 919 - Boa Viagem, Recife",-8.0987042,-34.88535650000001,"lodging,point_of_interest,establishment",Independente / Sem chain identificado,Hotel,EXCLUDE
"RECIFE, PE",,Radisson Hotel Recife,radisson hotel recife,"Avenida Boa Viagem, 1906 - Boa Viagem, Recife",-8.1075235,-34.8885486,"lodging,point_of_interest,establishment",Independente / Sem chain identificado,Hotel,EXCLUDE
"RECIFE, PE",,Marante Plaza Hotel - Hospedagem e Eventos,marante plaza hotel - hospedagem e eventos,"Hotel - Avenida Boa Viagem, 1070 - Boa Viagem, Recife",-8.100866299999998,-34.8853968,"lodging,point_of_interest,establishment",Independente / Sem chain identificado,Hotel,EXCLUDE
"RECIFE, PE",,Cosmopolitan Hostel,cosmopolitan hostel,"Rua Paulo Setúbal, 53 - Pina, Recife",-8.0998716,-34.88849639999999,"lodging,point_of_interest,establishment",Independente / Sem chain identificado,Hotel,EXCLUDE
"RECIFE, PE",,Transamérica Prestige Beach Class,transamerica prestige beach class,"Avenida Boa Viagem, 420 - Boa Viagem, Recife",-8.0951373,-34.88367699999999,"lodging,point_of_interest,establishment",Independente / Sem chain identificado,Hotel,EXCLUDE
"RECIFE, PE",,Hotel Devaneios,hotel devaneios,"Rua Barão de Água Branca, 393 - Boa Viagem, Recife",-8.112382299999998,-34.9050876,"lodging,point_of_interest,establishment",Independente / Sem chain identificado,Hotel,EXCLUDE
"RECIFE, PE",,Beach Class Excelsior by Nobile,beach class excelsior by nobile,"Avenida República do Líbano, 540 - Pina, Recife",-8.0854639,-34.8893334,"lodging,point_of_interest,establishment",Independente / Sem chain identificado,Hotel,EXCLUDE
"RECIFE, PE",,Vivaz Boutique Hotel,vivaz boutique hotel,"Rua Capitão Rebelinho, 374 - Pina, Recife",-8.0942936,-34.8838081,"lodging,point_of_interest,establishment",Independente / Sem chain identificado,Hotel,EXCLUDE
"RECIFE, PE",,Beach Class Executive,beach class executive,"Avenida Boa Viagem, 344 - Boa Viagem, Recife",-8.094541399999999,-34.8835813,"lodging,point_of_interest,establishment",Independente / Sem chain identificado,Hotel,EXCLUDE
"RECIFE, PE",,Dublê Hotel,duble hotel,"Rua Tenente João Cícero, 47 - Boa Viagem, Recife",-8.114194099999999,-34.8928489,"lodging,point_of_interest,establishment",Independente / Sem chain identificado,Hotel,EXCLUDE
"RECIFE, PE",,Hotel Pousada da Praia,hotel pousada da praia,"Rua Alcídes Carneiro Leal, 66 - Pina, Recife",-8.096082599999999,-34.8837907,"lodging,point_of_interest,establishment",Independente / Sem chain identificado,Hotel,EXCLUDE
"RECIFE, PE",,Santa Maria College,santa maria college,"Rua Padre Bernadino Pessoa, 512 - Boa Viagem, Recife",-8.1124945,-34.8970436,"primary_school,school,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,ibis Recife Boa Viagem,ibis recife boa viagem,"Avenida Engenheiro Domingos Ferreira, 683 - Boa Viagem, Recife",-8.0960667,-34.88564849999999,"lodging,point_of_interest,establishment",Independente / Sem chain identificado,Hotel,EXCLUDE
"RECIFE, PE",,Osklen,osklen,"Avenida Conselheiro Aguiar, 52 - Boa Viagem, Recife",-8.090899600000002,-34.8838636,"general_contractor,point_of_interest,establishment",Independente / Sem chain identificado,Construtora,EXCLUDE
"RECIFE, PE",,Broomer | Shopping Riomar,broomer | shopping riomar,"Avenida República do Líbano, 251 - Pina, Recife",-8.086541,-34.8934336,"clothing_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Roupa,EXCLUDE
"RECIFE, PE",,Boa Viagem,boa viagem,Boa Viagem,-8.1317303,-34.902409,"sublocality_level_1,sublocality,political",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Freitas Residence - Quinta Manuel Rodrigues,freitas residence - quinta manuel rodrigues,"Rua Pedro Américo Galvão, 129 - Boa Viagem, Recife",-8.101334099999999,-34.8864467,"lodging,point_of_interest,establishment",Independente / Sem chain identificado,Hotel,EXCLUDE
"RECIFE, PE",,Hotel Pousada Casuarinas,hotel pousada casuarinas,"Rua Antônio Pedro de Figueiredo, 151 - Pina, Recife",-8.0993848,-34.8885577,"lodging,point_of_interest,establishment",Independente / Sem chain identificado,Hotel,EXCLUDE
"RECIFE, PE",,Atacado da Construção,atacado da construcao,"Avenida Herculano Bandeira, 1001 - Pina, Recife",-8.0854463,-34.88887689999999,"pet_store,home_goods_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Atacarejo,TARGET
"RECIFE, PE",,Dell Anno - Recife,dell anno - recife,"Avenida Herculano Bandeira, 156 - Pina, Recife",-8.0891925,-34.8846121,"furniture_store,home_goods_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Móveis,EXCLUDE
"RECIFE, PE",,Hotel Uzi Mar,hotel uzi mar,"Avenida Conselheiro Aguiar, 1015 - Boa Viagem, Recife",-8.099465899999998,-34.88586959999999,"lodging,point_of_interest,establishment",Independente / Sem chain identificado,Hotel,EXCLUDE
"RECIFE, PE",,Aconchego da mainha,aconchego da mainha,"Avenida Engenheiro Domingos Ferreira, 2218 - Boa Viagem, Recife",-8.109464100000002,-34.8919534,"lodging,point_of_interest,establishment",Independente / Sem chain identificado,Hotel,EXCLUDE
"RECIFE, PE",,Jcpm,jcpm,"Avenida Antônio de Góes, 60 - 20º - Pina, Recife",-8.0894741,-34.8820914,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Fit Hostel - Piratas da Praia,fit hostel - piratas da praia,"Edf. Barão de Camaçari - Avenida Conselheiro Aguiar, 2034 - Apto 305 - Boa Viagem, Recife",-8.107700099999999,-34.8901326,"lodging,point_of_interest,establishment",Independente / Sem chain identificado,Hotel,EXCLUDE
"RECIFE, PE",,Marante Executive Hotel,marante executive hotel,"Avenida Engenheiro Domingos Ferreira, 668 - Boa Viagem, Recife",-8.0961675,-34.8862299,"lodging,point_of_interest,establishment",Independente / Sem chain identificado,Hotel,EXCLUDE
"RECIFE, PE",,Infohouse - Express,infohouse - express,"Av. Conselheiro Aguiar, 1555 - Boa Viagem - Pina, Recife",-8.1040344,-34.8877191,"electronics_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Eletrônica,EXCLUDE
"RECIFE, PE",,GB Gabriel Bacelar,gb gabriel bacelar,"Avenida Engenheiro Domingos Ferreira, 1097 - Boa Viagem, Recife",-8.099300399999999,-34.8865905,"general_contractor,point_of_interest,establishment",Independente / Sem chain identificado,Construtora,EXCLUDE
"RECIFE, PE",,Hospital de Boa Viagem,hospital de boa viagem,"Rua Ana Camelo da Silva, 315 - Boa Viagem, Recife",-8.108623800000002,-34.8926342,"hospital,health,point_of_interest,establishment",Independente / Sem chain identificado,Hospital,EXCLUDE
"RECIFE, PE",,RAD2704 Wonderful oceanfront flat in Boa Viagem,rad2704 wonderful oceanfront flat in boa viagem,"1906, Avenida Boa Viagem, 27, Recife",-8.107506799999998,-34.8884087,"lodging,point_of_interest,establishment",Independente / Sem chain identificado,Hotel,EXCLUDE
"RECIFE, PE",,Ponto a Ponto Turismo Viagens e Eventos,ponto a ponto turismo viagens e eventos,"Galeria Centro Sul - Avenida Engenheiro Domingos Ferreira, 1360 - Lj 36 - Boa Viagem, Recife",-8.1023826,-34.8880478,"travel_agency,point_of_interest,establishment",Independente / Sem chain identificado,Agência de Viagens,EXCLUDE
"RECIFE, PE",,STB Intercâmbio,stb intercambio,"Avenida República do Líbano, 251 RioMar Trade Center Torre A, Sala 2503 - Pina, Recife",-8.086762199999999,-34.8929568,"travel_agency,point_of_interest,establishment",Independente / Sem chain identificado,Agência de Viagens,EXCLUDE
"RECIFE, PE",,Colégio CBV Boa Viagem,colegio cbv boa viagem,"Rua Professor Eduardo Wanderley Filho, 539 - Boa Viagem, Recife",-8.1109159,-34.89518450000001,"secondary_school,school,point_of_interest,establishment",Independente / Sem chain identificado,Outros,EXCLUDE
"RECIFE, PE",,CRECI-Conselho Regional de Corretores de Imóveis-7ª Região,creci-conselho regional de corretores de imoveis-7a regiao,"Avenida Saturnino de Brito, 297 - São José, Recife",-8.0783071,-34.8930278,"real_estate_agency,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Sleep Well Colchões (Serta),sleep well colchoes (serta),"Avenida Engenheiro Domingos Ferreira, 1486 - loja 14 - Boa Viagem, Recife",-8.103308199999999,-34.8890534,"furniture_store,home_goods_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Móveis,EXCLUDE
"RECIFE, PE",,Ecomariner,ecomariner,"Rua das Oficinas, 15 - Pina, Recife",-8.084387399999999,-34.8845858,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Bernhoeft,bernhoeft,"Avenida República do Líbano, 251 - Pina, Recife",-8.0868853,-34.8919693,"accounting,finance,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Farmácia Pague Menos,farmacia paguenos,"Avenida Herculano Bandeira, 687 - Pina, Recife",-8.0873797,-34.8867922,"pharmacy,drugstore,health,store,point_of_interest,establishment",Pague Menos,Farmácia,TARGET
"RECIFE, PE",,Spettus Premium,spettus premium,"Avenida Engenheiro Domingos Ferreira, 1500 - Boa Viagem, Recife",-8.1037234,-34.8891521,"restaurant,food,point_of_interest,establishment",Independente / Sem chain identificado,Restaurante,EXCLUDE
"RECIFE, PE",,Manhattan Café Theatro,manhattan cafe theatro,"Rua Francisco da Cunha, 881 - Boa Viagem, Recife",-8.112412599999999,-34.89501070000001,"restaurant,bar,food,point_of_interest,establishment",Independente / Sem chain identificado,Restaurante,EXCLUDE
"RECIFE, PE",,Colégio GGE - Boa Viagem,colegio gge - boa viagem,"Rua José da Silva Lucena, 20 - Boa Viagem, Recife",-8.115143199999999,-34.9049594,"school,point_of_interest,establishment",Independente / Sem chain identificado,Escola,EXCLUDE
"RECIFE, PE",,Loreway International Education,loreway international education,"Rua Francisco da Cunha, 784 - Boa Viagem, Recife",-8.1123531,-34.89519859999999,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Umana Brasil-Assessoria e Consultoria de Recursos Humanos Ltda.,umana brasil-assessoria e consultoria de recursos humanos.,"Ed. CM4, Room 1101 (Coverage, Rua Aristídes Muniz, 70 - Boa Viagem, Recife",-8.109449399999999,-34.8924359,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Security Center do Brasil,security center do brasil,"Avenida Saturnino de Brito, 280 - Cabanga, Recife",-8.078268199999998,-34.89339330000001,"school,point_of_interest,establishment",Independente / Sem chain identificado,Escola,EXCLUDE
"RECIFE, PE",,Restaurante Amadeu,restaurante amadeu,"Rua Professor José Brandão, 409 - Boa Viagem, Recife",-8.111966100000002,-34.8946571,"restaurant,food,point_of_interest,establishment",Independente / Sem chain identificado,Restaurante,EXCLUDE
"RECIFE, PE",,Academia Corpo Livre,academia corpo livre,"Rua Tenente João Cícero, 638 - Boa Viagem, Recife",-8.1113623,-34.89747799999999,"gym,health,point_of_interest,establishment",Independente / Sem chain identificado,Outros,EXCLUDE
"RECIFE, PE",,Vert Rouge Sophistiqué - Aluguel de Roupas e Vestidos para Festas,vert rouge sophistique - aluguel de roupas e vestidos para festas,"Rua Tenente João Cícero, 189 - nº 189 - Boa Viagem, Recife",-8.1135378,-34.8938191,"clothing_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Roupa,EXCLUDE
"RECIFE, PE",,Chico City Reboques Engates,chico city reboques engates,"Rua Tomé Gibson, 404 - Pina, Recife",-8.0980025,-34.8878309,"store,car_repair,point_of_interest,establishment",Independente / Sem chain identificado,Automotivo,EXCLUDE
"RECIFE, PE",,New Modular Furniture - Notabile,new modular furniture - notabile,"Rua Antônio Falcão, 821 - Boa Viagem, Recife",-8.113548,-34.9000314,"furniture_store,home_goods_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Móveis,EXCLUDE
"RECIFE, PE",,Durma Bem Colchões,durma bem colchoes,"Avenida Engenheiro Domingos Ferreira, 1486 - Boa Viagem, Recife",-8.1033141,-34.8888566,"furniture_store,home_goods_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Móveis,EXCLUDE
"RECIFE, PE",,Rivage,rivage,"Avenida Conselheiro Aguiar, 1472 - Boa Viagem, Recife",-8.1028288,-34.88821949999999,"home_goods_store,clothing_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Casa & Decoração,EXCLUDE
"RECIFE, PE",,Giovanni probe Furniture Design,giovanni probe furniture design,"Avenida General Mac Arthur, 1653 - Imbiribeira, Recife",-8.110051499999999,-34.90733090000001,"furniture_store,home_goods_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Móveis,EXCLUDE
"RECIFE, PE",,Novo Projeto,novo projeto,"Avenida Conselheiro Aguiar, 2088 - Boa Viagem, Recife",-8.1081938,-34.890154,"furniture_store,home_goods_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Móveis,EXCLUDE
"RECIFE, PE",,Autonunes Chevrolet Pina,autonunes chevrolet pina,"Avenida Engenheiro Domingos Ferreira, 226 - Pina, Recife",-8.0921884,-34.8853165,"car_dealer,store,point_of_interest,establishment",Independente / Sem chain identificado,Automotivo,EXCLUDE
"RECIFE, PE",,Adroaldo Tapetes do Mundo LTDA,adroaldo tapetes do mundo,"Avenida Engenheiro Domingos Ferreira, 2343 - Boa Viagem, Recife",-8.111042599999998,-34.89228300000001,"furniture_store,home_goods_store,general_contractor,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Móveis,EXCLUDE
"RECIFE, PE",,Ceramic Atlas - Recife (Representation and resale),ceramic atlas - recife (representation and resale),"Avenida Conselheiro Aguiar, 355 - Pina, Recife",-8.094037999999998,-34.88409559999999,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Handara Boa viagem - Oliva Distribuidora,handara boa viagem - oliva distribuidora,"Rua Padre Bernadino Pessoa, 749 - Boa Viagem, Recife",-8.111985299999999,-34.89907259999999,"clothing_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Distribuidora,EXCLUDE
"RECIFE, PE",,Orquestra Ômega,orquestra omega,"Avenida República do Líbano, 251 - Pina, Recife",-8.086761,-34.8929587,"clothing_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Roupa,EXCLUDE
"RECIFE, PE",,Ateliê Porto Ferreira,atelie porto ferreira,"Estrada dos Remédios, 780 - Afogados, Recife",-8.0731732,-34.9076974,"home_goods_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Casa & Decoração,EXCLUDE
"RECIFE, PE",,Figueiras Calçados - Afogados,figueiras calcados - afogados,"Rua da Paz, 388 - Afogados, Recife",-8.0801246,-34.906202,"shoe_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Sapataria,EXCLUDE
"RECIFE, PE",,Comércio de Carnes Padre Cícero,comercio de carnes padre cicero,"Rua Filarete Carneiro Nobre de Lacer - Imbiribeira, Recife",-8.107245299999999,-34.90879750000001,"food,store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Conserte Certo Forrações,conserte certo forracoes,"Avenida Encanta Moça, 839 - Pina, Recife",-8.0960653,-34.8872794,"furniture_store,home_goods_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Móveis,EXCLUDE
"RECIFE, PE",,SignArt,signart,"Rua São Luís, 206 - Pina, Recife",-8.0892021,-34.88750479999999,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Posto de Amortecedores,posto de amortecedores,"Rua Antonio Macario, 59 - Afogados, Recife",-8.0802325,-34.9044496,"car_repair,store,point_of_interest,establishment",Posto (genérico),Posto / Conveniência,EXCLUDE
"RECIFE, PE",,Colchões Ortobom - Da Paz,colchoes ortobom - da paz,"Rua da Paz, 243 - Afogados, Recife",-8.0799859,-34.9048237,"furniture_store,home_goods_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Móveis,EXCLUDE
